SEGID,FT,AnnWkAM15,AnnWkMD15,AnnWkPM15,AnnWkAMHr,AnnWkMDHr,AnnWkPMHr,AnnWkAMPrd,AnnWkMDPrd,AnnWkPMPrd
2974_002.5,3.0,0.9,0.77,0.99,0.83,0.71,0.94,0.69,0.61,0.84
2974_002.8,3.0,0.91,0.8,0.98,0.86,0.73,0.93,0.72,0.64,0.84
2974_003.5,3.0,0.81,0.64,0.94,0.74,0.59,0.89,0.62,0.51,0.8
2974_003.8,4.0,0.71,0.51,0.98,0.65,0.47,0.96,0.54,0.41,0.86
2974_004.1,4.0,0.62,0.5,0.63,0.57,0.46,0.58,0.48,0.4,0.52
2975_000.0,4.0,0.25,0.15,0.26,0.23,0.14,0.24,0.19,0.12,0.22
2975_000.4,4.0,0.63,0.33,0.58,0.58,0.3,0.54,0.48,0.26,0.5
2975_000.7,4.0,0.8,0.69,0.98,0.73,0.63,0.95,0.61,0.55,0.86
2975_001.1,4.0,1.17,0.93,1.21,1.15,0.88,1.18,0.96,0.77,1.06
2975_002.1,4.0,0.68,0.22,0.54,0.63,0.2,0.5,0.53,0.17,0.45
2975_002.4,4.0,0.48,0.25,0.48,0.44,0.23,0.44,0.37,0.19,0.41
2976_000.0,4.0,0.47,0.43,0.67,0.43,0.39,0.61,0.35,0.34,0.57
2976_000.7,4.0,0.44,0.48,0.61,0.41,0.44,0.56,0.34,0.37,0.52
2976_001.0,4.0,0.45,0.43,0.69,0.41,0.39,0.63,0.34,0.33,0.58
2978_000.0,3.0,1.0,0.93,0.98,0.95,0.88,0.93,0.78,0.75,0.86
2978_000.5,3.0,1.07,0.99,1.31,1.05,0.94,1.28,0.87,0.8,1.18
2979_000.0,4.0,0.48,0.24,0.83,0.44,0.22,0.77,0.37,0.18,0.71
2979_001.0,4.0,0.43,0.27,0.71,0.4,0.25,0.65,0.33,0.22,0.59
2979_001.2,4.0,0.4,0.27,0.7,0.36,0.25,0.64,0.3,0.21,0.58
2979_001.4,3.0,0.14,0.1,0.31,0.13,0.1,0.28,0.11,0.08,0.26
2980_000.0,4.0,6.89,7.64,10.19,6.75,7.49,9.99,5.59,6.38,9.21
2980_000.4,4.0,0.9,0.45,0.73,0.86,0.41,0.67,0.71,0.35,0.62
2980_000.9,4.0,1.05,0.63,0.77,1.03,0.58,0.71,0.85,0.5,0.65
2980_001.3,4.0,0.91,0.59,1.0,0.84,0.54,0.95,0.7,0.46,0.88
2982_000.0,4.0,0.4,0.26,0.5,0.36,0.24,0.46,0.3,0.21,0.41
2982_000.6,4.0,0.28,0.22,0.35,0.25,0.21,0.33,0.21,0.18,0.29
2982_001.1,4.0,0.32,0.31,0.43,0.29,0.28,0.4,0.24,0.24,0.37
2983_000.0,4.0,0.68,0.54,0.72,0.63,0.5,0.66,0.52,0.42,0.61
2983_000.5,3.0,0.69,0.47,0.77,0.64,0.44,0.71,0.53,0.37,0.65
2983_000.7,3.0,0.52,0.43,0.76,0.48,0.4,0.7,0.4,0.34,0.65
2983_000.8,3.0,0.8,0.67,0.99,0.73,0.62,0.94,0.61,0.53,0.87
2983_001.1,4.0,1.0,0.84,1.27,0.95,0.77,1.24,0.78,0.66,1.15
2983_001.6,4.0,0.88,0.67,1.23,0.81,0.61,1.21,0.67,0.52,1.11
2983_001.7,4.0,0.88,0.66,1.29,0.81,0.6,1.26,0.67,0.51,1.17
2983_002.1,4.0,1.25,0.69,1.76,1.22,0.64,1.72,1.01,0.54,1.59
2986_000.0,4.0,0.99,0.36,0.9,0.94,0.33,0.86,0.78,0.28,0.79
2986_000.5,4.0,0.95,0.38,0.92,0.9,0.35,0.88,0.75,0.3,0.81
2986_001.0,4.0,0.76,0.33,0.8,0.7,0.3,0.74,0.58,0.26,0.68
2986_001.5,4.0,0.75,0.36,0.8,0.69,0.33,0.73,0.57,0.28,0.68
2986_002.0,4.0,0.79,0.51,0.89,0.73,0.47,0.82,0.6,0.4,0.75
2986_002.5,4.0,0.78,0.48,0.89,0.72,0.44,0.82,0.59,0.37,0.75
2986_003.0,4.0,0.5,0.35,0.69,0.46,0.32,0.63,0.38,0.27,0.58
2987_000.0,4.0,0.73,0.44,1.26,0.67,0.41,1.24,0.55,0.35,1.14
2987_000.6,4.0,0.42,0.32,0.92,0.38,0.29,0.85,0.32,0.25,0.78
2987_001.2,4.0,1.07,0.42,1.25,1.05,0.39,1.22,0.87,0.33,1.13
2987_001.7,4.0,0.27,0.02,0.33,0.25,0.02,0.3,0.21,0.02,0.28
2987_002.3,4.0,0.61,0.05,0.91,0.56,0.05,0.83,0.47,0.04,0.75
2987_003.2,4.0,0.71,0.07,1.12,0.65,0.07,1.09,0.54,0.06,1.01
2988_000.0,2.0,0.41,0.19,0.72,0.38,0.18,0.66,0.31,0.15,0.61
2988_000.3,2.0,0.37,0.08,0.6,0.33,0.07,0.53,0.27,0.06,0.46
2988_001.5,2.0,0.24,0.05,0.38,0.21,0.04,0.33,0.17,0.04,0.29
2990_000.0,4.0,0.37,0.31,0.36,0.34,0.28,0.33,0.28,0.24,0.31
2990_000.3,4.0,0.4,0.34,0.31,0.37,0.32,0.28,0.31,0.27,0.26
2990_000.4,4.0,0.65,0.48,0.68,0.6,0.44,0.63,0.49,0.38,0.58
2990_000.8,4.0,0.23,0.19,0.32,0.21,0.18,0.29,0.18,0.15,0.26
2991_000.0,5.0,0.14,0.09,0.16,0.13,0.09,0.15,0.1,0.07,0.14
2991_000.7,5.0,0.1,0.05,0.17,0.09,0.05,0.15,0.08,0.04,0.14
2991_001.2,5.0,0.08,0.05,0.19,0.07,0.05,0.18,0.06,0.04,0.16
2993_000.0,5.0,0.29,0.2,0.58,0.26,0.18,0.53,0.22,0.16,0.48
2994_000.0,5.0,0.46,0.48,0.47,0.42,0.44,0.43,0.35,0.38,0.4
2994_000.7,5.0,0.26,0.25,0.38,0.24,0.23,0.35,0.2,0.2,0.32
2995_000.0,3.0,0.25,0.21,0.47,0.23,0.19,0.43,0.19,0.17,0.39
2995_001.1,3.0,0.2,0.18,0.42,0.18,0.16,0.39,0.15,0.14,0.35
2995_001.8,3.0,0.67,0.58,1.02,0.62,0.53,1.0,0.51,0.46,0.9
2995_002.6,4.0,0.4,0.36,0.57,0.37,0.33,0.52,0.31,0.29,0.47
2995_003.7,4.0,0.35,0.3,0.42,0.32,0.28,0.39,0.27,0.24,0.35
2996_000.0,5.0,1.39,1.11,1.28,1.36,1.09,1.26,1.12,0.93,1.16
2996_000.1,5.0,1.75,0.79,2.79,1.71,0.73,2.74,1.42,0.62,2.52
2996_000.3,4.0,0.57,0.46,0.74,0.53,0.42,0.68,0.44,0.36,0.63
2996_000.4,4.0,0.42,0.41,0.76,0.38,0.38,0.7,0.32,0.32,0.65
2996_001.0,4.0,0.19,0.12,0.29,0.18,0.11,0.27,0.15,0.1,0.24
2998_000.0,2.0,0.15,0.07,0.25,0.13,0.06,0.22,0.11,0.05,0.19
2998_000.5,4.0,0.21,0.13,0.19,0.19,0.12,0.18,0.16,0.11,0.16
2998_000.8,4.0,0.34,0.26,0.34,0.31,0.24,0.31,0.26,0.2,0.28
2998_001.5,4.0,0.13,0.13,0.17,0.12,0.12,0.16,0.1,0.1,0.14
2998_002.3,4.0,0.25,0.2,0.27,0.23,0.18,0.25,0.19,0.16,0.22
2999_000.0,3.0,0.81,0.51,1.15,0.75,0.47,1.13,0.62,0.4,1.04
2999_000.3,3.0,1.22,0.54,1.64,1.2,0.49,1.6,0.99,0.42,1.48
2999_000.6,3.0,0.97,0.44,1.31,0.92,0.41,1.28,0.77,0.35,1.15
2999_001.3,3.0,0.63,0.41,1.17,0.58,0.38,1.15,0.48,0.33,1.03
2999_001.5,4.0,0.58,0.22,0.94,0.53,0.2,0.89,0.44,0.17,0.8
2999_003.4,4.0,0.4,0.1,1.06,0.36,0.09,1.04,0.3,0.08,0.95
2999_003.8,4.0,0.48,0.57,0.74,0.45,0.52,0.68,0.37,0.45,0.63
3000_000.0,4.0,0.58,0.39,0.76,0.53,0.36,0.7,0.44,0.31,0.63
3000_000.4,4.0,0.5,0.47,0.71,0.46,0.43,0.65,0.38,0.37,0.59
3000_001.1,4.0,0.55,0.4,0.8,0.51,0.37,0.74,0.42,0.31,0.68
3002_000.4,4.0,0.39,0.35,0.94,0.36,0.32,0.89,0.3,0.28,0.8
3002_000.9,4.0,0.41,0.44,0.72,0.38,0.41,0.66,0.32,0.35,0.59
3004_000.4,4.0,0.2,0.17,0.29,0.18,0.15,0.25,0.15,0.13,0.22
3004_000.9,3.0,0.26,0.12,0.37,0.24,0.11,0.34,0.2,0.1,0.3
3004_001.1,3.0,0.34,0.29,0.6,0.31,0.26,0.55,0.26,0.23,0.5
3004_002.1,3.0,0.9,0.63,1.08,0.83,0.58,1.06,0.68,0.5,0.98
3004_002.3,3.0,0.85,0.65,1.44,0.78,0.6,1.41,0.65,0.51,1.3
3004_002.5,3.0,0.47,0.44,0.69,0.44,0.41,0.63,0.36,0.35,0.58
3004_003.2,3.0,0.35,0.34,0.76,0.32,0.31,0.7,0.27,0.27,0.65
3004_003.3,4.0,0.45,0.37,0.47,0.42,0.34,0.44,0.35,0.29,0.4
3004_003.5,4.0,0.38,0.29,0.69,0.35,0.26,0.63,0.29,0.22,0.58
3004_004.2,5.0,0.5,0.46,0.66,0.46,0.42,0.6,0.38,0.36,0.56
3006_000.4,2.0,0.87,0.75,0.91,0.8,0.69,0.84,0.67,0.6,0.76
3006_000.8,2.0,0.83,0.7,0.84,0.77,0.65,0.77,0.63,0.55,0.71
3006_001.6,2.0,0.9,0.85,0.99,0.85,0.78,0.96,0.71,0.67,0.89
3006_001.9,2.0,0.71,0.7,0.87,0.65,0.65,0.8,0.54,0.55,0.74
3007_000.0,4.0,0.37,0.37,0.47,0.34,0.34,0.44,0.28,0.3,0.39
3008_000.0,4.0,0.52,0.51,0.61,0.48,0.47,0.56,0.4,0.4,0.52
3008_000.6,4.0,1.24,1.09,1.22,1.21,1.07,1.2,1.0,0.91,1.1
3008_001.0,4.0,0.89,0.88,1.19,0.81,0.81,1.17,0.67,0.69,1.08
3008_001.3,4.0,1.05,1.0,1.2,1.03,0.97,1.18,0.85,0.83,1.09
3008_001.5,4.0,0.95,0.73,1.01,0.9,0.68,0.98,0.74,0.58,0.9
3010_000.0,4.0,0.7,0.19,0.55,0.65,0.18,0.5,0.54,0.16,0.45
3011_000.0,4.0,0.28,0.1,0.49,0.25,0.09,0.45,0.21,0.08,0.41
3012_000.0,4.0,0.26,0.17,0.41,0.24,0.16,0.38,0.2,0.14,0.34
3012_000.5,4.0,0.4,0.31,0.68,0.37,0.29,0.63,0.31,0.24,0.58
3012_001.1,4.0,0.31,0.39,0.62,0.29,0.36,0.57,0.24,0.31,0.52
3012_001.3,4.0,1.51,1.27,2.24,1.48,1.25,2.19,1.22,1.06,2.02
3012_001.5,4.0,0.48,0.43,0.56,0.44,0.4,0.52,0.37,0.34,0.48
3014_000.0,4.0,0.41,0.4,0.65,0.38,0.37,0.6,0.31,0.31,0.55
3014_001.2,3.0,0.91,0.84,1.01,0.84,0.78,0.98,0.69,0.66,0.9
3014_001.4,3.0,0.87,0.8,0.91,0.8,0.74,0.84,0.66,0.63,0.77
3015_000.0,3.0,0.42,0.21,0.51,0.38,0.19,0.47,0.32,0.17,0.43
3015_000.9,3.0,1.35,0.52,1.13,1.32,0.48,1.1,1.1,0.41,1.02
3015_001.4,3.0,1.22,0.47,0.99,1.19,0.43,0.96,0.99,0.37,0.88
3015_001.9,3.0,0.61,0.48,1.06,0.56,0.44,1.04,0.46,0.38,0.96
3015_002.4,3.0,0.59,0.63,1.07,0.55,0.58,1.04,0.45,0.5,0.96
3015_003.0,3.0,0.94,0.66,1.17,0.89,0.61,1.15,0.74,0.52,1.06
3015_003.5,3.0,0.84,0.54,1.05,0.77,0.5,1.03,0.64,0.42,0.95
3017_000.0,5.0,0.73,0.6,0.69,0.67,0.55,0.63,0.56,0.47,0.58
3020_000.0,3.0,0.57,0.45,0.68,0.53,0.41,0.62,0.44,0.35,0.57
3020_000.3,3.0,0.79,0.62,0.9,0.73,0.57,0.82,0.6,0.49,0.76
3020_000.6,3.0,1.02,0.69,1.04,0.99,0.63,1.02,0.82,0.54,0.94
3020_001.2,3.0,1.32,0.71,1.31,1.29,0.65,1.29,1.07,0.56,1.19
3020_001.4,3.0,1.32,0.71,1.31,1.29,0.65,1.29,1.07,0.56,1.19
3020_001.5,3.0,1.12,0.72,1.11,1.1,0.66,1.08,0.91,0.56,1.0
3020_001.7,3.0,1.08,0.66,1.24,1.06,0.61,1.22,0.88,0.52,1.12
3020_001.9,3.0,1.11,0.73,1.29,1.09,0.67,1.27,0.9,0.57,1.17
3020_002.2,3.0,0.98,0.66,1.48,0.95,0.61,1.45,0.79,0.52,1.34
3020_002.4,3.0,0.89,0.68,1.25,0.82,0.62,1.23,0.68,0.53,1.13
3020_002.6,3.0,0.93,0.71,1.19,0.88,0.65,1.17,0.73,0.55,1.08
3020_002.7,3.0,0.68,0.41,0.63,0.62,0.38,0.58,0.52,0.33,0.52
3020_003.2,3.0,0.79,0.51,0.99,0.73,0.47,0.96,0.61,0.4,0.86
3020_003.3,3.0,0.73,0.63,0.77,0.67,0.58,0.71,0.55,0.49,0.66
3020_003.5,3.0,0.68,0.53,0.73,0.62,0.49,0.68,0.52,0.42,0.62
3022_000.0,3.0,0.61,0.46,0.6,0.56,0.42,0.55,0.46,0.36,0.51
3022_000.1,3.0,0.78,0.49,0.78,0.71,0.45,0.71,0.59,0.39,0.66
3022_000.4,3.0,0.9,0.36,0.6,0.83,0.33,0.55,0.69,0.28,0.51
3024_000.3,4.0,0.64,0.67,0.91,0.59,0.62,0.84,0.49,0.53,0.77
3024_000.5,4.0,0.64,0.54,0.57,0.59,0.5,0.52,0.49,0.42,0.48
3024_000.7,4.0,0.6,0.46,0.63,0.55,0.43,0.58,0.46,0.36,0.54
3026_000.0,5.0,0.22,0.16,0.25,0.2,0.14,0.23,0.17,0.12,0.21
3026_001.2,5.0,0.29,0.17,0.3,0.27,0.15,0.28,0.22,0.13,0.26
3030_000.0,4.0,0.72,0.61,0.85,0.67,0.57,0.78,0.55,0.48,0.72
3030_000.6,4.0,0.73,0.81,0.79,0.67,0.74,0.73,0.56,0.63,0.67
3030_000.8,4.0,0.47,0.43,0.56,0.43,0.39,0.52,0.36,0.33,0.48
3031_000.0,5.0,0.8,0.51,0.64,0.74,0.47,0.59,0.62,0.41,0.53
3031_000.4,5.0,0.11,0.07,0.31,0.1,0.06,0.29,0.09,0.06,0.26
3031_002.2,4.0,0.27,0.2,0.55,0.25,0.18,0.51,0.21,0.16,0.46
3031_003.1,4.0,0.41,0.27,0.63,0.38,0.25,0.58,0.31,0.22,0.53
3032_000.0,4.0,0.83,0.71,0.86,0.77,0.65,0.79,0.63,0.55,0.73
3032_000.3,4.0,0.98,0.77,1.01,0.93,0.71,0.98,0.77,0.6,0.9
3032_000.5,4.0,0.9,0.7,0.94,0.85,0.64,0.89,0.71,0.55,0.82
3032_000.7,4.0,0.78,0.58,0.82,0.72,0.53,0.75,0.6,0.46,0.69
3032_000.9,4.0,1.21,0.87,1.16,1.18,0.8,1.14,0.98,0.68,1.05
3032_001.0,4.0,0.54,0.34,0.5,0.5,0.31,0.46,0.41,0.26,0.42
3033_000.0,4.0,0.61,0.3,0.92,0.56,0.27,0.87,0.47,0.23,0.81
3034_000.0,4.0,0.17,0.17,0.37,0.16,0.16,0.34,0.13,0.14,0.31
3034_000.8,4.0,0.22,0.15,0.36,0.21,0.14,0.33,0.17,0.12,0.31
3034_001.0,3.0,0.6,0.49,0.71,0.56,0.45,0.65,0.46,0.39,0.6
3035_000.0,3.0,0.26,0.19,0.33,0.24,0.17,0.3,0.2,0.15,0.27
3035_000.3,3.0,0.58,0.52,0.92,0.53,0.48,0.87,0.44,0.41,0.78
3035_000.9,3.0,0.36,0.32,0.83,0.33,0.3,0.76,0.28,0.26,0.68
3035_001.4,3.0,0.58,0.47,1.02,0.53,0.43,0.99,0.45,0.38,0.89
3035_003.2,3.0,0.82,0.56,0.84,0.75,0.52,0.77,0.63,0.45,0.69
3037_000.0,4.0,0.74,0.6,1.0,0.68,0.55,0.97,0.57,0.48,0.87
3037_000.4,4.0,0.48,0.39,0.78,0.44,0.36,0.72,0.36,0.31,0.64
3037_001.8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3038_000.0,4.0,0.23,0.18,0.3,0.21,0.17,0.27,0.17,0.14,0.25
3038_000.4,4.0,0.78,0.66,0.82,0.72,0.6,0.76,0.6,0.51,0.7
3038_000.8,4.0,0.52,0.5,0.72,0.48,0.46,0.67,0.39,0.39,0.61
3038_001.1,4.0,0.43,0.41,0.74,0.4,0.38,0.68,0.33,0.32,0.63
3038_001.3,4.0,0.21,0.17,0.29,0.19,0.16,0.26,0.16,0.13,0.24
3039_000.0,4.0,0.3,0.27,0.43,0.26,0.24,0.38,0.22,0.21,0.33
3039_000.2,3.0,0.55,0.39,0.69,0.48,0.35,0.61,0.4,0.3,0.53
3039_000.6,5.0,0.24,0.21,0.33,0.21,0.19,0.29,0.18,0.16,0.25
3039_001.7,5.0,0.07,0.08,0.13,0.06,0.07,0.11,0.05,0.06,0.1
3040_000.0,3.0,0.64,0.47,0.52,0.59,0.43,0.48,0.49,0.37,0.44
3040_000.2,3.0,0.6,0.33,0.7,0.56,0.3,0.65,0.46,0.26,0.6
3040_000.6,3.0,0.72,0.23,0.79,0.66,0.21,0.72,0.55,0.18,0.67
3040_001.1,3.0,0.65,0.51,1.03,0.6,0.47,1.01,0.5,0.41,0.91
3040_002.5,3.0,0.42,0.36,0.93,0.39,0.33,0.89,0.32,0.29,0.8
3040_003.3,3.0,0.29,0.26,0.71,0.26,0.24,0.65,0.22,0.2,0.6
3041_000.0,5.0,0.26,0.18,0.31,0.23,0.15,0.27,0.19,0.13,0.24
3042_000.0,3.0,0.94,0.78,1.05,0.89,0.72,1.03,0.74,0.61,0.95
3042_000.3,3.0,1.07,0.86,1.19,1.05,0.79,1.17,0.87,0.68,1.08
3042_000.5,2.0,0.81,0.47,0.98,0.75,0.43,0.95,0.62,0.36,0.88
3042_000.8,2.0,0.95,0.67,1.06,0.9,0.62,1.04,0.75,0.53,0.96
3042_001.0,2.0,0.81,0.59,0.94,0.75,0.54,0.89,0.62,0.46,0.82
3042_001.3,2.0,0.91,0.65,0.96,0.87,0.59,0.92,0.72,0.51,0.84
3042_001.5,2.0,1.71,1.19,1.76,1.67,1.17,1.72,1.38,1.0,1.59
3042_001.6,2.0,0.94,0.68,0.96,0.9,0.62,0.91,0.74,0.53,0.84
3042_002.0,2.0,0.58,0.53,0.75,0.53,0.48,0.69,0.44,0.41,0.64
3042_002.5,3.0,0.25,0.25,0.28,0.23,0.23,0.26,0.19,0.19,0.24
3044_000.0,4.0,0.58,0.68,1.03,0.53,0.63,1.01,0.44,0.53,0.93
3044_000.2,4.0,0.37,0.37,0.47,0.34,0.34,0.43,0.29,0.29,0.4
3050_000.0,3.0,0.99,0.92,1.1,0.94,0.87,1.08,0.77,0.74,1.0
3054_000.0,4.0,0.5,0.29,0.9,0.46,0.27,0.85,0.38,0.23,0.77
3056_000.0,4.0,0.49,0.36,0.85,0.45,0.33,0.78,0.38,0.29,0.7
3056_001.3,4.0,0.14,0.12,0.18,0.13,0.11,0.17,0.11,0.09,0.15
3058_000.0,4.0,0.75,0.29,1.15,0.69,0.27,1.13,0.57,0.23,1.04
3059_000.0,5.0,0.53,0.2,0.94,0.47,0.18,0.86,0.39,0.15,0.75
3059_000.1,5.0,0.19,0.11,0.41,0.18,0.11,0.38,0.15,0.09,0.34
3059_000.6,4.0,0.43,0.29,0.63,0.39,0.27,0.58,0.33,0.24,0.52
3060_000.0,5.0,0.19,0.13,0.24,0.18,0.12,0.22,0.15,0.1,0.2
3061_000.0,3.0,0.23,0.17,0.26,0.21,0.16,0.24,0.17,0.14,0.21
3061_000.5,3.0,0.47,0.25,0.73,0.44,0.23,0.67,0.36,0.2,0.6
3061_001.0,2.0,0.62,0.42,0.94,0.57,0.38,0.9,0.47,0.33,0.83
3061_001.4,2.0,0.5,0.37,0.83,0.46,0.34,0.76,0.38,0.29,0.7
3062_000.0,2.0,0.83,0.77,1.2,0.76,0.7,1.18,0.63,0.6,1.09
3062_000.3,2.0,0.81,0.71,1.05,0.74,0.66,1.03,0.62,0.56,0.95
3062_000.6,2.0,0.82,0.66,0.99,0.76,0.61,0.96,0.62,0.52,0.88
3062_000.7,2.0,0.73,0.56,0.99,0.67,0.52,0.94,0.56,0.45,0.84
3062_001.1,2.0,0.68,0.53,0.98,0.63,0.49,0.93,0.52,0.42,0.84
3062_001.2,3.0,0.34,0.21,0.35,0.32,0.2,0.32,0.26,0.17,0.29
3062_001.3,4.0,0.56,0.32,0.61,0.51,0.29,0.56,0.43,0.25,0.51
3063_000.0,5.0,0.26,0.04,0.4,0.24,0.04,0.37,0.2,0.03,0.33
3063_000.8,5.0,0.61,0.29,0.86,0.56,0.26,0.79,0.46,0.23,0.71
3064_000.0,5.0,1.35,0.25,1.98,1.33,0.23,1.94,1.1,0.2,1.79
3064_000.4,5.0,1.08,0.31,1.44,1.06,0.28,1.41,0.87,0.24,1.3
3065_000.0,4.0,0.45,0.48,0.91,0.41,0.44,0.87,0.35,0.38,0.78
3069_000.0,4.0,0.24,0.19,0.3,0.22,0.17,0.28,0.19,0.15,0.25
3069_001.1,4.0,0.18,0.16,0.24,0.17,0.15,0.22,0.14,0.13,0.2
3070_000.0,4.0,0.03,0.02,0.14,0.02,0.02,0.12,0.02,0.02,0.11
3071_000.0,4.0,0.04,0.05,0.07,0.04,0.04,0.06,0.03,0.04,0.05
3071_000.8,5.0,0.09,0.07,0.09,0.08,0.07,0.09,0.07,0.06,0.08
3080_000.0,3.0,0.59,0.39,0.75,0.54,0.36,0.69,0.45,0.31,0.64
3080_000.4,3.0,0.92,0.7,1.02,0.87,0.64,1.0,0.73,0.56,0.9
3082_000.0,5.0,0.26,0.25,0.38,0.24,0.23,0.35,0.2,0.2,0.32
3084_000.0,4.0,0.71,0.56,1.16,0.65,0.52,1.14,0.54,0.45,1.02
3084_000.5,4.0,1.03,0.6,1.39,1.01,0.55,1.37,0.84,0.48,1.23
3084_000.9,4.0,0.53,0.37,0.64,0.49,0.34,0.59,0.41,0.3,0.53
3084_001.3,4.0,0.56,0.43,0.66,0.52,0.39,0.61,0.43,0.34,0.55
3084_001.7,4.0,0.49,0.37,0.58,0.45,0.34,0.53,0.37,0.29,0.48
3086_000.0,5.0,0.26,0.2,0.32,0.24,0.18,0.3,0.2,0.16,0.27
3086_000.4,5.0,0.16,0.13,0.44,0.14,0.12,0.41,0.12,0.1,0.38
3088_000.0,5.0,0.19,0.11,0.51,0.18,0.1,0.47,0.15,0.09,0.42
3090_000.0,5.0,0.23,0.15,0.33,0.21,0.14,0.31,0.18,0.12,0.27
3306_000.0,4.0,0.62,0.44,0.69,0.54,0.38,0.6,0.45,0.34,0.56
3306_002.4,4.0,0.8,0.7,1.02,0.7,0.62,0.93,0.59,0.54,0.86
3306_003.4,4.0,1.52,1.19,1.64,1.45,1.13,1.56,1.2,0.98,1.36
3306_004.8,4.0,2.05,1.56,2.23,1.94,1.48,2.12,1.61,1.28,1.85
3306_005.5,4.0,2.54,1.81,2.92,2.41,1.72,2.78,2.0,1.49,2.42
3308_000.0,4.0,1.16,1.08,1.23,1.14,1.05,1.2,0.95,0.91,1.08
3308_000.5,4.0,1.05,0.92,1.11,1.02,0.85,1.09,0.85,0.73,0.98
3308_001.5,4.0,0.93,0.75,1.41,0.88,0.69,1.38,0.74,0.6,1.24
3308_002.0,4.0,1.04,0.82,1.5,1.02,0.75,1.47,0.85,0.65,1.33
3308_002.5,4.0,1.17,0.9,1.45,1.15,0.82,1.43,0.96,0.72,1.28
3308_002.7,4.0,1.11,0.92,1.5,1.08,0.85,1.47,0.9,0.73,1.32
3310_000.0,4.0,0.74,0.43,0.99,0.68,0.4,0.96,0.57,0.34,0.86
3310_000.5,4.0,0.78,0.5,0.91,0.71,0.46,0.87,0.6,0.4,0.78
3311_000.0,4.0,0.31,0.27,0.94,0.28,0.25,0.9,0.23,0.22,0.81
3315_000.0,4.0,1.23,0.99,1.94,1.2,0.96,1.9,1.0,0.82,1.76
3315_000.6,4.0,1.25,0.9,1.81,1.22,0.83,1.77,1.01,0.7,1.63
3316_000.0,4.0,0.83,0.63,0.89,0.77,0.58,0.82,0.64,0.5,0.74
3316_000.6,4.0,0.98,0.81,1.13,0.96,0.74,1.11,0.79,0.63,1.02
3316_000.8,4.0,0.84,0.66,0.87,0.77,0.6,0.8,0.64,0.52,0.74
3316_001.6,4.0,0.95,0.78,0.98,0.9,0.72,0.93,0.74,0.61,0.86
3318_000.0,4.0,0.92,0.72,1.05,0.85,0.66,1.03,0.71,0.57,0.93
3320_000.0,5.0,0.32,0.33,0.61,0.29,0.3,0.56,0.24,0.26,0.5
3320_000.3,5.0,0.61,0.32,0.9,0.54,0.28,0.79,0.45,0.25,0.69
3320_000.8,5.0,0.24,0.21,0.68,0.21,0.19,0.6,0.17,0.16,0.52
3320_001.8,4.0,0.22,0.17,0.61,0.19,0.15,0.54,0.16,0.13,0.47
3320_002.4,4.0,0.14,0.12,0.55,0.12,0.11,0.49,0.1,0.1,0.42
3322_000.0,5.0,0.6,0.41,0.87,0.55,0.38,0.8,0.45,0.32,0.74
3328_000.0,4.0,0.59,0.57,0.82,0.54,0.52,0.75,0.45,0.44,0.69
3328_000.6,4.0,0.9,0.8,1.15,0.82,0.74,1.13,0.69,0.64,1.01
3328_001.0,4.0,0.9,0.78,1.22,0.83,0.72,1.19,0.69,0.63,1.07
3328_001.2,4.0,0.73,0.54,0.81,0.67,0.5,0.74,0.56,0.43,0.67
3330_000.0,5.0,0.58,0.52,1.09,0.53,0.48,1.07,0.44,0.42,0.96
3336_000.0,4.0,0.17,0.16,0.25,0.16,0.15,0.23,0.13,0.13,0.2
3340_000.0,5.0,0.23,0.2,0.38,0.21,0.18,0.35,0.17,0.16,0.31
3340_000.8,4.0,0.38,0.2,0.59,0.35,0.18,0.54,0.29,0.16,0.49
3342_000.0,4.0,0.04,0.05,0.07,0.04,0.04,0.07,0.03,0.04,0.06
3344_000.0,4.0,0.38,0.26,0.55,0.35,0.24,0.51,0.29,0.21,0.46
3344_001.5,4.0,0.21,0.2,0.26,0.2,0.19,0.24,0.16,0.16,0.21
3344_002.2,4.0,0.27,0.28,0.37,0.25,0.26,0.34,0.21,0.23,0.31
3345_000.0,4.0,0.08,0.09,0.13,0.07,0.08,0.12,0.06,0.07,0.11
3346_000.0,4.0,0.31,0.18,0.71,0.28,0.17,0.65,0.24,0.14,0.59
3346_000.8,4.0,0.33,0.26,0.51,0.3,0.24,0.47,0.25,0.2,0.43
3346_001.0,4.0,0.35,0.24,0.49,0.32,0.22,0.45,0.27,0.19,0.41
3348_000.0,4.0,0.58,0.38,0.65,0.54,0.35,0.6,0.44,0.3,0.55
3348_000.8,4.0,0.39,0.29,0.38,0.36,0.27,0.35,0.3,0.23,0.32
3350_000.0,4.0,1.94,0.45,3.21,1.9,0.41,3.15,1.57,0.35,2.9
3354_000.0,3.0,1.59,1.18,1.38,1.56,1.16,1.36,1.29,0.99,1.25
3354_000.4,3.0,0.96,0.73,0.85,0.91,0.67,0.78,0.75,0.57,0.72
3354_000.5,3.0,0.99,0.68,0.85,0.96,0.62,0.78,0.79,0.53,0.72
3354_000.6,3.0,1.04,0.65,0.89,1.01,0.59,0.82,0.84,0.51,0.75
3354_001.4,3.0,1.14,0.73,1.01,1.12,0.67,0.98,0.93,0.57,0.9
