SEGID,FT,AnnWkAM15,AnnWkMD15,AnnWkPM15,AnnWkAMHr,AnnWkMDHr,AnnWkPMHr,AnnWkAMPrd,AnnWkMDPrd,AnnWkPMPrd
2108_000.7,4.0,0.53,0.47,0.82,0.49,0.43,0.75,0.4,0.37,0.69
2108_001.3,4.0,0.75,0.72,1.16,0.69,0.67,1.13,0.57,0.57,1.05
2113_000.0,4.0,0.13,0.15,0.3,0.12,0.14,0.28,0.1,0.12,0.25
2113_001.6,4.0,0.17,0.14,0.27,0.15,0.12,0.25,0.13,0.11,0.22
2114_000.0,3.0,0.47,0.47,0.61,0.43,0.44,0.56,0.35,0.37,0.51
2114_000.1,3.0,0.68,0.64,0.98,0.62,0.59,0.93,0.52,0.5,0.86
2114_000.7,3.0,0.66,0.62,0.91,0.61,0.57,0.83,0.51,0.49,0.75
2116_000.0,3.0,0.77,0.75,0.94,0.71,0.69,0.89,0.59,0.59,0.82
2116_001.0,3.0,0.73,0.73,0.96,0.67,0.68,0.91,0.56,0.58,0.84
2116_001.3,3.0,1.16,1.0,1.41,1.14,0.96,1.38,0.94,0.81,1.27
2116_001.7,3.0,0.97,0.92,1.13,0.92,0.87,1.11,0.76,0.74,1.02
2116_002.0,3.0,0.62,0.64,0.82,0.57,0.59,0.75,0.47,0.51,0.7
2116_003.1,3.0,0.97,0.91,1.18,0.92,0.87,1.16,0.76,0.74,1.07
2116_003.6,3.0,0.57,0.59,0.82,0.53,0.54,0.76,0.43,0.46,0.7
2116_004.5,3.0,0.57,0.33,0.95,0.53,0.31,0.9,0.44,0.26,0.83
2117_000.0,5.0,0.11,0.07,0.31,0.1,0.06,0.28,0.08,0.05,0.26
2117_001.1,5.0,0.09,0.07,0.74,0.08,0.07,0.68,0.07,0.06,0.61
2118_000.0,4.0,0.6,0.53,0.64,0.55,0.49,0.59,0.46,0.41,0.55
2118_000.3,4.0,1.05,0.66,1.43,1.03,0.61,1.4,0.85,0.52,1.29
2118_000.7,4.0,1.07,0.65,1.44,1.05,0.6,1.41,0.87,0.52,1.27
2118_001.5,4.0,1.07,0.73,1.22,1.05,0.67,1.2,0.87,0.57,1.11
2118_002.3,4.0,0.81,0.59,0.89,0.75,0.55,0.82,0.62,0.46,0.75
2118_003.0,4.0,0.77,0.61,1.03,0.71,0.56,1.01,0.58,0.48,0.93
2118_003.4,4.0,1.08,0.8,1.39,1.06,0.74,1.36,0.88,0.63,1.26
2118_003.9,4.0,0.89,0.91,1.18,0.82,0.84,1.16,0.68,0.72,1.07
2118_004.8,4.0,1.12,0.98,1.5,1.1,0.93,1.47,0.91,0.79,1.35
2120_000.0,3.0,0.38,0.35,0.58,0.35,0.32,0.53,0.29,0.28,0.48
2120_001.0,3.0,0.81,0.67,1.07,0.74,0.62,1.05,0.62,0.54,0.94
2120_001.7,3.0,0.83,0.71,1.04,0.76,0.65,1.02,0.64,0.56,0.92
2120_002.0,3.0,0.91,0.72,0.97,0.84,0.66,0.92,0.69,0.57,0.85
2120_002.5,3.0,0.67,0.52,0.93,0.62,0.48,0.89,0.52,0.42,0.8
2120_003.0,3.0,0.7,0.53,0.99,0.65,0.49,0.94,0.54,0.42,0.85
2120_003.5,3.0,0.72,0.53,0.99,0.66,0.49,0.96,0.55,0.42,0.86
2120_004.0,3.0,0.74,0.52,0.99,0.68,0.48,0.96,0.56,0.42,0.86
2121_000.0,5.0,0.04,0.04,0.12,0.04,0.03,0.11,0.03,0.03,0.1
2122_000.0,3.0,0.61,0.52,1.02,0.56,0.48,1.0,0.46,0.41,0.93
2122_000.5,3.0,0.47,0.42,0.74,0.43,0.39,0.68,0.36,0.33,0.63
2122_000.9,3.0,0.89,0.88,1.08,0.82,0.81,1.06,0.68,0.69,0.97
2122_001.2,3.0,0.85,0.79,1.2,0.78,0.73,1.18,0.65,0.62,1.09
2122_001.8,3.0,0.56,0.52,0.74,0.51,0.48,0.68,0.42,0.41,0.63
2122_002.1,3.0,0.33,0.39,0.57,0.3,0.36,0.52,0.25,0.31,0.47
2123_000.0,3.0,0.07,0.07,0.16,0.06,0.06,0.15,0.05,0.05,0.14
2123_000.5,3.0,0.07,0.07,0.2,0.07,0.06,0.19,0.06,0.06,0.17
2123_001.0,3.0,0.43,0.4,0.67,0.4,0.37,0.62,0.33,0.32,0.55
2123_002.0,3.0,0.61,0.49,0.9,0.56,0.45,0.83,0.47,0.39,0.74
2123_002.5,3.0,0.59,0.46,0.83,0.55,0.42,0.77,0.46,0.37,0.69
2124_000.0,4.0,0.88,0.76,1.1,0.81,0.7,1.08,0.67,0.59,1.0
2124_001.0,4.0,0.9,0.74,1.16,0.83,0.68,1.14,0.69,0.58,1.05
2124_001.6,4.0,0.78,0.79,1.1,0.72,0.73,1.08,0.59,0.62,0.99
2124_002.1,3.0,1.11,0.91,1.39,1.09,0.87,1.37,0.9,0.74,1.26
2124_002.4,3.0,0.61,0.56,1.22,0.56,0.52,1.2,0.46,0.44,1.1
2124_003.0,3.0,0.34,0.48,1.02,0.32,0.44,0.99,0.26,0.38,0.91
2124_003.3,3.0,0.66,0.64,1.06,0.61,0.59,1.04,0.51,0.5,0.96
2124_003.5,3.0,0.75,0.83,1.25,0.69,0.76,1.23,0.57,0.65,1.13
2126_000.0,4.0,0.52,0.49,0.99,0.47,0.45,0.94,0.39,0.38,0.87
2126_000.7,4.0,0.73,0.75,1.09,0.67,0.69,1.07,0.56,0.59,0.99
2128_000.0,4.0,0.63,0.32,0.93,0.58,0.29,0.88,0.48,0.25,0.81
2128_000.8,4.0,0.37,0.31,0.55,0.34,0.28,0.5,0.28,0.24,0.46
2128_001.7,4.0,0.41,0.3,0.58,0.37,0.28,0.53,0.31,0.24,0.49
2128_002.2,4.0,0.72,0.57,1.11,0.66,0.52,1.09,0.54,0.45,1.0
2128_003.2,4.0,0.57,0.43,0.84,0.52,0.39,0.78,0.43,0.34,0.71
2128_004.2,3.0,0.63,0.51,0.91,0.58,0.47,0.83,0.48,0.4,0.77
2128_005.0,3.0,0.54,0.47,0.89,0.5,0.44,0.82,0.41,0.37,0.75
2128_005.9,3.0,0.64,0.56,0.91,0.59,0.52,0.83,0.49,0.44,0.77
2128_006.5,3.0,0.68,0.68,0.91,0.63,0.63,0.83,0.52,0.53,0.77
2128_007.1,3.0,0.68,0.74,1.1,0.62,0.68,1.08,0.51,0.58,1.0
2128_007.6,3.0,0.72,0.79,1.03,0.67,0.73,1.01,0.55,0.62,0.93
2128_007.8,3.0,0.36,0.39,0.74,0.33,0.36,0.68,0.27,0.3,0.63
2128_007.9,3.0,0.33,0.35,0.82,0.3,0.32,0.75,0.25,0.27,0.69
2128_008.1,3.0,0.79,0.74,1.29,0.73,0.68,1.26,0.6,0.58,1.16
2128_008.2,3.0,0.69,0.68,0.97,0.64,0.62,0.92,0.53,0.53,0.85
2130_000.0,3.0,0.7,0.7,0.9,0.65,0.65,0.83,0.54,0.55,0.76
2130_000.8,3.0,0.98,0.83,1.08,0.93,0.76,1.06,0.77,0.65,0.98
2130_001.3,3.0,0.36,0.27,0.54,0.33,0.24,0.5,0.28,0.21,0.46
2135_000.0,4.0,1.26,0.95,1.32,1.24,0.91,1.29,1.02,0.77,1.19
2135_001.0,4.0,0.91,0.95,1.2,0.87,0.9,1.18,0.72,0.77,1.08
2136_000.0,4.0,0.9,0.71,0.98,0.83,0.65,0.93,0.68,0.55,0.86
2138_000.0,4.0,0.71,0.59,0.97,0.65,0.54,0.92,0.54,0.46,0.85
2140_000.0,4.0,0.28,0.23,0.61,0.26,0.21,0.56,0.21,0.18,0.52
2140_000.8,4.0,0.35,0.19,0.54,0.32,0.17,0.49,0.27,0.15,0.46
2140_001.5,4.0,0.3,0.16,0.58,0.28,0.14,0.53,0.23,0.12,0.49
2140_002.7,4.0,0.21,0.15,0.33,0.2,0.14,0.3,0.16,0.12,0.28
2140_003.1,4.0,0.22,0.18,0.33,0.2,0.17,0.31,0.17,0.14,0.28
2140_003.3,4.0,0.68,0.54,0.82,0.63,0.5,0.76,0.52,0.43,0.7
2142_000.0,4.0,0.77,0.54,1.07,0.71,0.5,1.05,0.59,0.43,0.97
2142_000.3,4.0,0.61,0.59,0.98,0.57,0.54,0.94,0.47,0.46,0.86
2142_001.7,4.0,0.81,0.69,1.42,0.75,0.64,1.4,0.62,0.54,1.29
2142_002.1,4.0,0.92,0.72,1.35,0.87,0.67,1.32,0.72,0.57,1.22
2142_002.5,4.0,0.94,0.75,1.07,0.89,0.69,1.05,0.74,0.59,0.97
2142_002.7,4.0,0.71,0.58,0.92,0.65,0.53,0.84,0.54,0.45,0.78
2144_000.0,3.0,0.33,0.34,0.46,0.3,0.31,0.42,0.25,0.26,0.39
2144_000.4,3.0,0.26,0.3,0.42,0.24,0.27,0.39,0.2,0.23,0.36
2144_001.3,3.0,0.71,0.74,1.09,0.65,0.68,1.07,0.55,0.59,0.96
2145_000.0,5.0,0.1,0.08,0.14,0.09,0.07,0.13,0.07,0.06,0.12
2146_000.0,4.0,0.15,0.09,0.46,0.14,0.08,0.43,0.11,0.07,0.39
2146_000.2,4.0,0.13,0.09,0.37,0.12,0.08,0.34,0.1,0.07,0.32
2147_000.0,5.0,0.04,0.04,0.06,0.03,0.03,0.05,0.03,0.03,0.05
2148_000.0,4.0,0.25,0.25,0.3,0.23,0.23,0.27,0.19,0.19,0.25
2148_000.2,4.0,0.3,0.26,0.42,0.27,0.24,0.38,0.22,0.21,0.35
2148_000.3,4.0,0.79,0.61,1.01,0.73,0.56,0.98,0.6,0.48,0.91
2148_001.1,4.0,0.66,0.53,1.03,0.61,0.49,1.01,0.5,0.41,0.93
2148_002.0,4.0,0.39,0.3,1.08,0.36,0.27,1.06,0.3,0.23,0.98
2148_002.9,4.0,0.34,0.23,1.23,0.32,0.21,1.21,0.26,0.18,1.12
2148_003.8,4.0,0.5,0.28,1.26,0.46,0.26,1.23,0.38,0.22,1.14
2148_004.3,4.0,0.45,0.27,1.36,0.41,0.25,1.33,0.34,0.21,1.22
2148_004.9,4.0,0.4,0.35,1.27,0.37,0.32,1.25,0.31,0.28,1.15
2148_005.5,4.0,0.69,0.56,0.98,0.63,0.51,0.95,0.52,0.44,0.88
2148_005.6,4.0,0.4,0.34,0.77,0.37,0.31,0.71,0.3,0.27,0.65
2148_005.8,4.0,1.01,0.67,0.78,0.98,0.62,0.72,0.81,0.53,0.67
2148_005.9,4.0,0.56,0.64,1.18,0.52,0.59,1.16,0.43,0.5,1.07
2148_006.1,4.0,0.39,0.72,0.92,0.36,0.66,0.84,0.3,0.57,0.78
2148_006.2,4.0,0.54,0.66,1.0,0.5,0.6,0.95,0.41,0.51,0.87
2148_006.4,4.0,0.5,0.6,1.08,0.46,0.55,1.06,0.38,0.47,0.98
2148_006.5,4.0,0.5,0.66,1.0,0.46,0.6,0.95,0.38,0.52,0.87
2148_006.7,4.0,0.59,0.58,0.84,0.54,0.54,0.77,0.45,0.46,0.71
2148_006.8,4.0,0.46,0.41,0.55,0.42,0.37,0.5,0.35,0.32,0.46
2148_007.0,4.0,0.53,0.42,0.78,0.49,0.39,0.72,0.4,0.33,0.66
2149_000.7,3.0,1.15,0.9,1.3,1.13,0.85,1.28,0.93,0.73,1.18
2149_000.8,3.0,1.8,1.69,1.93,1.76,1.66,1.9,1.46,1.41,1.75
2149_001.1,3.0,0.58,0.39,0.72,0.53,0.36,0.66,0.44,0.31,0.61
2149_001.6,3.0,0.32,0.18,0.26,0.29,0.17,0.24,0.24,0.14,0.22
2150_000.0,3.0,0.47,0.35,0.61,0.42,0.31,0.54,0.35,0.27,0.47
2150_000.8,3.0,0.13,0.1,0.18,0.12,0.1,0.16,0.1,0.08,0.15
2150_001.5,3.0,0.08,0.08,0.13,0.07,0.07,0.12,0.06,0.06,0.11
2151_000.0,5.0,0.42,0.23,0.75,0.39,0.21,0.69,0.32,0.19,0.62
2151_001.0,5.0,0.26,0.21,0.25,0.24,0.2,0.23,0.2,0.17,0.21
2151_001.5,5.0,0.4,0.3,0.41,0.37,0.28,0.38,0.31,0.24,0.34
2151_001.8,5.0,0.52,0.38,0.55,0.48,0.35,0.51,0.4,0.31,0.46
2151_002.2,5.0,0.65,0.43,0.64,0.6,0.4,0.59,0.5,0.35,0.53
2153_001.4,4.0,0.57,0.52,0.65,0.52,0.47,0.6,0.43,0.4,0.55
2153_002.1,5.0,0.49,0.46,0.59,0.45,0.42,0.54,0.37,0.37,0.49
2153_003.0,5.0,0.27,0.13,0.45,0.25,0.12,0.41,0.21,0.1,0.37
2153_004.0,5.0,1.94,1.16,2.57,1.9,1.14,2.52,1.59,0.99,2.27
2153_004.4,4.0,0.13,0.08,0.22,0.12,0.07,0.2,0.1,0.06,0.18
2153_005.0,4.0,0.21,0.13,0.31,0.19,0.12,0.29,0.16,0.1,0.26
2153_005.7,4.0,0.27,0.19,0.6,0.25,0.18,0.55,0.21,0.15,0.5
2154_000.0,4.0,0.08,0.07,0.15,0.07,0.06,0.13,0.06,0.05,0.11
2154_001.2,4.0,0.17,0.16,0.35,0.15,0.14,0.31,0.12,0.12,0.27
2154_002.2,4.0,0.03,0.02,0.05,0.03,0.02,0.04,0.02,0.02,0.04
2154_003.2,4.0,0.03,0.03,0.06,0.03,0.03,0.06,0.02,0.02,0.05
2154_003.7,4.0,0.03,0.02,0.04,0.03,0.02,0.04,0.02,0.02,0.04
2155_000.0,5.0,0.11,0.09,0.14,0.1,0.09,0.13,0.08,0.07,0.12
2155_001.0,5.0,0.2,0.2,0.29,0.19,0.18,0.26,0.15,0.15,0.24
2156_000.0,5.0,0.1,0.11,0.28,0.09,0.1,0.26,0.08,0.08,0.24
2156_000.7,5.0,0.76,0.74,1.04,0.7,0.68,1.02,0.58,0.58,0.94
2156_001.3,5.0,0.46,0.38,0.99,0.43,0.35,0.96,0.35,0.3,0.89
2156_002.0,5.0,0.68,0.55,0.91,0.62,0.51,0.84,0.52,0.44,0.75
2156_002.3,5.0,0.78,0.59,1.14,0.72,0.54,1.12,0.6,0.47,1.0
2156_003.1,5.0,0.84,0.58,1.13,0.77,0.53,1.11,0.64,0.46,1.0
2156_003.4,5.0,0.28,0.24,0.47,0.26,0.22,0.43,0.22,0.19,0.39
2156_003.9,4.0,0.11,0.11,0.19,0.11,0.1,0.18,0.09,0.09,0.16
2156_004.9,4.0,0.32,0.3,0.5,0.29,0.28,0.46,0.24,0.24,0.41
2156_005.4,4.0,0.77,0.77,0.97,0.71,0.71,0.92,0.59,0.61,0.83
2156_006.4,4.0,0.94,0.79,1.27,0.9,0.73,1.25,0.75,0.63,1.12
2156_006.9,4.0,0.99,0.75,1.22,0.96,0.69,1.19,0.8,0.6,1.07
2156_007.4,4.0,0.91,0.75,1.17,0.83,0.69,1.15,0.7,0.6,1.03
2156_008.4,4.0,0.28,0.26,0.66,0.26,0.24,0.61,0.21,0.21,0.55
2156_008.7,4.0,0.25,0.22,0.65,0.23,0.2,0.59,0.19,0.17,0.53
2156_009.6,3.0,0.7,0.47,0.97,0.65,0.43,0.92,0.54,0.37,0.83
2156_010.6,3.0,0.72,0.51,0.99,0.66,0.47,0.96,0.55,0.4,0.88
2156_011.6,4.0,1.19,0.86,1.34,1.16,0.79,1.32,0.96,0.68,1.21
2156_012.1,4.0,0.78,0.61,1.24,0.72,0.57,1.22,0.59,0.48,1.12
2158_000.0,4.0,0.86,0.8,1.23,0.79,0.73,1.21,0.66,0.62,1.11
2158_000.5,4.0,0.73,0.69,1.15,0.68,0.63,1.13,0.56,0.54,1.04
2159_002.5,3.0,0.56,0.46,0.94,0.52,0.43,0.89,0.43,0.37,0.8
2159_003.1,3.0,0.28,0.23,0.47,0.26,0.21,0.43,0.21,0.19,0.39
2159_003.6,3.0,0.18,0.15,0.26,0.17,0.13,0.24,0.14,0.12,0.21
2160_000.0,5.0,0.17,0.17,1.1,0.16,0.15,1.08,0.13,0.13,0.99
2160_001.0,5.0,0.23,0.28,0.38,0.21,0.26,0.35,0.18,0.22,0.32
2160_001.2,5.0,0.22,0.25,0.41,0.2,0.23,0.37,0.17,0.2,0.35
2160_002.0,5.0,0.26,0.29,0.4,0.24,0.27,0.37,0.2,0.23,0.33
2160_003.1,5.0,0.43,0.4,0.56,0.39,0.37,0.52,0.33,0.32,0.48
2160_004.1,5.0,0.5,0.47,0.65,0.46,0.43,0.6,0.38,0.37,0.55
2161_000.0,3.0,0.19,0.17,0.29,0.17,0.16,0.27,0.14,0.14,0.24
2161_001.0,3.0,0.25,0.22,0.36,0.23,0.21,0.34,0.19,0.18,0.3
2161_001.5,2.0,0.34,0.29,0.5,0.31,0.27,0.46,0.26,0.23,0.41
2161_001.9,2.0,0.39,0.32,0.55,0.36,0.3,0.5,0.3,0.26,0.45
2161_002.6,2.0,0.8,0.59,1.07,0.73,0.54,1.05,0.61,0.47,0.95
2161_003.2,2.0,0.54,0.42,0.73,0.5,0.39,0.67,0.42,0.34,0.6
2161_003.8,2.0,1.16,1.18,1.32,1.14,1.16,1.29,0.94,0.99,1.19
2162_000.0,3.0,0.52,0.36,0.54,0.47,0.33,0.5,0.39,0.28,0.46
2162_000.4,3.0,0.77,0.64,1.0,0.71,0.59,0.95,0.59,0.5,0.87
2162_000.6,3.0,0.64,0.52,0.9,0.59,0.48,0.83,0.49,0.41,0.77
2162_001.1,3.0,0.62,0.51,0.83,0.57,0.47,0.76,0.48,0.4,0.7
2162_001.6,3.0,0.39,0.29,0.52,0.36,0.27,0.48,0.3,0.23,0.44
2162_002.4,3.0,0.4,0.34,0.83,0.37,0.31,0.76,0.31,0.26,0.7
2163_000.0,4.0,0.11,0.11,0.15,0.11,0.1,0.14,0.09,0.08,0.13
2164_000.0,4.0,0.63,0.47,1.07,0.58,0.43,1.05,0.49,0.38,0.94
2164_001.0,4.0,0.59,0.44,0.83,0.55,0.41,0.76,0.46,0.35,0.68
2164_002.0,4.0,0.91,0.51,1.44,0.84,0.47,1.41,0.69,0.4,1.3
2164_003.0,4.0,0.8,0.65,1.2,0.73,0.6,1.17,0.61,0.51,1.08
2164_003.5,4.0,0.83,0.71,0.99,0.76,0.65,0.94,0.63,0.55,0.87
2164_004.0,4.0,0.5,0.44,0.71,0.46,0.4,0.66,0.38,0.34,0.61
2165_000.5,4.0,0.37,0.34,0.74,0.34,0.31,0.68,0.28,0.27,0.61
2165_000.9,4.0,0.19,0.16,0.37,0.17,0.15,0.34,0.14,0.13,0.3
2165_001.5,4.0,0.18,0.15,0.53,0.16,0.14,0.49,0.14,0.12,0.44
2165_002.1,4.0,0.18,0.14,0.22,0.17,0.13,0.2,0.14,0.11,0.18
2166_000.0,4.0,0.64,0.4,1.18,0.59,0.36,1.16,0.49,0.32,1.04
2167_000.0,4.0,0.29,0.21,0.32,0.27,0.19,0.3,0.22,0.16,0.27
2167_000.2,5.0,0.08,0.06,0.15,0.08,0.06,0.14,0.06,0.05,0.13
2168_000.0,4.0,0.52,0.41,0.97,0.48,0.37,0.93,0.4,0.32,0.85
2168_000.8,4.0,0.36,0.39,1.0,0.33,0.36,0.95,0.27,0.3,0.87
2168_001.0,4.0,0.33,0.33,0.89,0.31,0.3,0.82,0.25,0.26,0.76
2168_002.1,4.0,0.29,0.37,0.69,0.27,0.34,0.63,0.22,0.29,0.58
2168_002.6,4.0,0.18,0.2,0.91,0.17,0.19,0.83,0.14,0.16,0.77
2169_000.0,5.0,0.51,0.13,1.06,0.47,0.12,1.04,0.39,0.1,0.96
2169_000.5,5.0,0.53,0.46,0.66,0.49,0.42,0.6,0.4,0.36,0.56
2172_000.0,3.0,0.24,0.24,0.47,0.22,0.22,0.43,0.19,0.19,0.39
2172_000.5,3.0,0.32,0.33,0.78,0.28,0.29,0.68,0.23,0.25,0.6
2172_001.5,3.0,0.71,0.61,0.95,0.65,0.56,0.9,0.54,0.49,0.81
2172_002.5,3.0,1.29,0.95,1.44,1.26,0.91,1.41,1.05,0.79,1.27
2172_003.2,3.0,0.48,0.42,0.58,0.44,0.38,0.53,0.37,0.33,0.49
2172_003.5,3.0,0.64,0.52,0.87,0.59,0.48,0.8,0.49,0.4,0.74
2172_003.8,3.0,0.62,0.47,0.85,0.57,0.43,0.78,0.48,0.37,0.7
2172_004.0,3.0,0.61,0.47,0.84,0.56,0.44,0.77,0.47,0.38,0.69
2172_004.5,3.0,0.7,0.5,0.82,0.64,0.46,0.76,0.54,0.4,0.68
2172_004.9,3.0,0.68,0.49,0.84,0.63,0.45,0.78,0.53,0.39,0.7
2172_005.0,3.0,0.68,0.5,0.82,0.62,0.46,0.75,0.52,0.4,0.68
2172_005.5,3.0,0.98,0.78,1.14,0.93,0.72,1.12,0.78,0.62,1.01
2172_005.8,3.0,1.08,0.97,1.36,1.05,0.92,1.34,0.88,0.8,1.2
2172_006.0,3.0,1.06,0.9,1.28,1.04,0.86,1.26,0.86,0.74,1.13
2172_006.5,3.0,1.07,0.89,1.23,1.05,0.85,1.2,0.87,0.72,1.11
2172_007.0,3.0,1.05,0.83,1.24,1.03,0.77,1.21,0.85,0.65,1.12
2172_007.5,3.0,1.06,0.86,1.19,1.04,0.79,1.16,0.86,0.67,1.07
2172_008.0,3.0,1.0,0.9,1.43,0.95,0.85,1.4,0.78,0.73,1.29
2172_008.5,3.0,1.04,0.93,1.46,1.02,0.88,1.43,0.84,0.75,1.32
2172_009.5,3.0,1.0,0.91,1.21,0.95,0.84,1.19,0.78,0.72,1.09
2172_009.8,3.0,1.06,0.96,1.43,1.04,0.92,1.4,0.86,0.78,1.29
2172_009.9,3.0,1.06,0.96,1.43,1.04,0.92,1.4,0.86,0.78,1.29
2172_010.0,3.0,1.05,0.94,1.41,1.03,0.9,1.38,0.85,0.76,1.27
2172_010.2,3.0,1.0,0.87,1.26,0.97,0.8,1.23,0.8,0.68,1.14
2172_010.4,3.0,1.0,0.85,1.24,0.97,0.78,1.22,0.8,0.67,1.12
2172_010.5,3.0,0.97,0.82,1.18,0.92,0.76,1.16,0.76,0.64,1.07
2172_010.7,3.0,1.01,0.9,1.16,0.98,0.83,1.14,0.81,0.7,1.05
2172_011.0,3.0,0.97,0.88,1.17,0.92,0.81,1.15,0.76,0.69,1.06
2172_011.3,3.0,0.92,0.85,1.27,0.88,0.78,1.25,0.73,0.66,1.15
2172_011.6,3.0,0.76,0.7,0.99,0.7,0.64,0.96,0.58,0.55,0.88
2172_011.9,3.0,0.74,0.69,0.99,0.68,0.64,0.94,0.57,0.54,0.86
2172_012.2,3.0,0.79,0.69,0.98,0.72,0.63,0.93,0.6,0.54,0.86
2172_012.5,3.0,0.63,0.56,0.82,0.58,0.52,0.75,0.48,0.44,0.7
2172_013.0,3.0,0.9,0.82,1.18,0.86,0.75,1.16,0.71,0.65,1.04
2172_013.5,3.0,0.9,0.72,1.11,0.83,0.66,1.09,0.69,0.57,0.98
2172_014.0,3.0,0.77,0.65,1.12,0.71,0.6,1.09,0.59,0.52,0.98
2172_014.5,3.0,0.78,0.79,1.0,0.72,0.73,0.97,0.6,0.63,0.87
2172_015.4,3.0,0.74,0.74,0.99,0.68,0.68,0.94,0.57,0.59,0.85
2173_000.0,4.0,0.21,0.2,0.26,0.19,0.18,0.24,0.16,0.16,0.22
2173_000.5,4.0,0.06,0.06,0.1,0.06,0.05,0.1,0.05,0.04,0.09
2173_001.1,4.0,0.16,0.14,0.2,0.14,0.13,0.18,0.12,0.11,0.17
2174_000.0,4.0,0.51,0.86,1.03,0.47,0.79,1.01,0.39,0.67,0.93
2174_000.1,4.0,0.05,0.04,0.05,0.04,0.04,0.05,0.04,0.03,0.05
2174_000.2,4.0,0.64,0.61,1.11,0.59,0.56,1.09,0.49,0.48,1.0
2174_000.6,4.0,0.22,0.2,0.48,0.21,0.18,0.44,0.17,0.16,0.41
2176_000.0,4.0,0.49,0.46,1.31,0.45,0.42,1.28,0.37,0.36,1.18
2176_000.9,4.0,0.49,0.5,0.98,0.46,0.46,0.95,0.38,0.39,0.88
2176_001.8,4.0,0.39,0.3,1.25,0.36,0.28,1.22,0.29,0.24,1.13
2176_002.3,4.0,0.43,0.39,0.97,0.4,0.36,0.92,0.33,0.31,0.85
2176_002.9,3.0,0.68,0.56,0.98,0.63,0.52,0.93,0.52,0.44,0.86
2178_000.0,4.0,0.48,0.47,0.91,0.44,0.43,0.83,0.37,0.37,0.77
2178_000.9,4.0,0.57,0.51,1.1,0.53,0.47,1.08,0.44,0.4,1.0
2178_001.8,4.0,0.46,0.32,0.98,0.42,0.29,0.93,0.35,0.25,0.83
2178_002.6,4.0,0.79,0.34,1.18,0.73,0.31,1.16,0.6,0.27,1.07
2178_003.5,4.0,0.86,0.49,1.61,0.79,0.45,1.57,0.66,0.38,1.45
2178_004.1,4.0,0.58,0.46,1.12,0.53,0.42,1.09,0.44,0.36,1.01
2178_004.6,4.0,0.48,0.48,1.22,0.44,0.44,1.2,0.36,0.38,1.1
2178_005.2,4.0,0.23,0.23,1.1,0.21,0.21,1.07,0.18,0.18,0.99
2178_005.4,4.0,0.24,0.4,0.88,0.22,0.37,0.81,0.18,0.31,0.74
2178_005.7,4.0,0.64,0.53,0.6,0.59,0.49,0.56,0.49,0.42,0.51
2178_005.8,4.0,0.43,0.44,0.69,0.4,0.4,0.63,0.33,0.34,0.58
2178_006.0,4.0,0.19,0.14,0.32,0.18,0.13,0.29,0.15,0.11,0.27
2178_006.1,4.0,0.14,0.14,0.23,0.13,0.13,0.21,0.11,0.11,0.2
2178_006.3,4.0,0.13,0.13,0.21,0.12,0.12,0.19,0.1,0.1,0.18
2178_006.4,4.0,0.12,0.13,0.22,0.11,0.12,0.2,0.09,0.1,0.19
2179_000.0,5.0,0.17,0.12,0.23,0.15,0.11,0.21,0.13,0.09,0.2
2180_000.0,4.0,1.0,0.71,1.79,0.97,0.65,1.75,0.8,0.55,1.62
2180_000.6,4.0,1.27,0.97,1.74,1.24,0.92,1.71,1.03,0.79,1.58
2180_001.5,4.0,0.99,0.8,1.3,0.94,0.74,1.28,0.78,0.63,1.18
2180_002.4,4.0,0.95,0.63,1.18,0.91,0.58,1.16,0.75,0.49,1.07
2180_003.2,4.0,0.92,0.61,1.12,0.88,0.56,1.1,0.72,0.47,1.01
2180_004.1,4.0,1.19,0.72,1.51,1.17,0.66,1.48,0.97,0.56,1.37
2180_004.7,4.0,1.02,0.73,1.42,1.0,0.67,1.39,0.83,0.57,1.28
2180_005.2,4.0,0.92,0.72,1.11,0.85,0.66,1.09,0.71,0.57,0.98
2180_005.8,4.0,0.93,0.37,1.42,0.88,0.34,1.4,0.73,0.29,1.29
2180_006.0,4.0,0.87,0.4,1.17,0.8,0.37,1.15,0.66,0.31,1.06
2180_006.3,4.0,1.07,0.44,1.04,1.05,0.4,1.02,0.86,0.34,0.94
2180_006.4,4.0,1.26,0.3,1.34,1.23,0.27,1.31,1.02,0.23,1.21
2180_006.6,4.0,0.51,0.45,0.59,0.47,0.42,0.54,0.39,0.36,0.5
2180_006.7,4.0,0.65,0.34,0.9,0.6,0.32,0.85,0.49,0.27,0.78
2180_006.9,4.0,0.62,0.38,0.76,0.57,0.35,0.7,0.47,0.3,0.64
2180_007.0,4.0,0.63,0.32,0.67,0.58,0.3,0.62,0.48,0.25,0.57
2182_000.0,5.0,0.48,0.46,0.64,0.44,0.42,0.59,0.37,0.36,0.55
2186_000.0,3.0,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.02
2186_000.1,3.0,0.64,0.59,0.86,0.59,0.54,0.79,0.49,0.47,0.71
2186_002.4,3.0,0.8,0.7,0.95,0.74,0.64,0.9,0.61,0.56,0.81
2186_002.8,3.0,0.75,0.6,0.89,0.69,0.55,0.82,0.58,0.48,0.73
2186_003.7,3.0,1.02,0.86,1.11,1.0,0.79,1.09,0.83,0.69,0.98
