SEGID,FT,AnnWkAM15,AnnWkMD15,AnnWkPM15,AnnWkAMHr,AnnWkMDHr,AnnWkPMHr,AnnWkAMPrd,AnnWkMDPrd,AnnWkPMPrd
3042_000.3,3.0,0.84,0.67,1.1,0.77,0.62,1.08,0.64,0.52,0.99
3042_000.5,2.0,0.51,0.36,0.83,0.47,0.33,0.76,0.39,0.28,0.7
3042_000.8,2.0,0.64,0.52,0.99,0.59,0.48,0.94,0.49,0.41,0.86
3042_001.0,2.0,0.57,0.49,0.89,0.53,0.45,0.82,0.43,0.38,0.75
3042_001.3,2.0,0.8,0.62,0.93,0.73,0.57,0.88,0.61,0.48,0.81
3042_001.5,2.0,1.46,1.16,1.77,1.43,1.14,1.74,1.18,0.97,1.6
3042_001.6,2.0,0.78,0.58,0.86,0.72,0.53,0.8,0.59,0.46,0.73
3042_002.0,2.0,0.46,0.45,0.66,0.42,0.42,0.61,0.35,0.35,0.56
3042_002.5,3.0,0.2,0.2,0.26,0.19,0.19,0.24,0.15,0.16,0.22
3044_000.0,4.0,0.56,0.65,1.02,0.51,0.6,0.99,0.42,0.51,0.91
3044_000.2,4.0,0.42,0.39,0.47,0.39,0.36,0.43,0.32,0.3,0.4
3050_000.0,4.0,0.92,0.76,1.12,0.84,0.7,1.1,0.7,0.6,1.01
3054_000.0,4.0,0.24,0.23,0.5,0.22,0.21,0.46,0.19,0.19,0.42
3056_000.0,4.0,0.46,0.33,0.75,0.42,0.3,0.69,0.35,0.26,0.62
3056_001.3,4.0,0.1,0.08,0.12,0.09,0.07,0.11,0.07,0.06,0.1
3058_000.0,4.0,0.79,0.3,0.93,0.72,0.28,0.88,0.6,0.24,0.81
3059_000.0,5.0,0.13,0.12,0.19,0.11,0.1,0.17,0.09,0.09,0.15
3059_000.1,5.0,0.04,0.05,0.08,0.04,0.04,0.07,0.03,0.04,0.06
3059_000.6,4.0,0.2,0.16,0.28,0.19,0.15,0.25,0.16,0.13,0.23
3060_000.0,5.0,0.1,0.06,0.11,0.09,0.06,0.11,0.08,0.05,0.09
3061_000.0,3.0,0.07,0.08,0.1,0.06,0.07,0.1,0.05,0.06,0.09
3061_000.5,4.0,0.08,0.08,0.13,0.07,0.08,0.12,0.06,0.07,0.11
3061_001.0,4.0,0.08,0.05,0.26,0.07,0.04,0.24,0.06,0.04,0.22
3061_001.4,4.0,0.03,0.03,0.09,0.03,0.03,0.09,0.02,0.02,0.08
3062_000.0,2.0,0.51,0.48,0.69,0.47,0.44,0.63,0.39,0.38,0.58
3062_000.3,2.0,0.48,0.48,0.65,0.45,0.44,0.6,0.37,0.37,0.55
3062_000.6,2.0,0.46,0.47,0.63,0.42,0.43,0.58,0.35,0.37,0.53
3062_000.7,2.0,0.42,0.38,0.61,0.39,0.35,0.56,0.32,0.31,0.5
3062_001.1,2.0,0.43,0.39,0.52,0.39,0.36,0.48,0.33,0.31,0.43
3062_001.2,3.0,0.1,0.08,0.11,0.09,0.08,0.1,0.08,0.07,0.09
3062_001.3,4.0,0.14,0.13,0.21,0.13,0.12,0.19,0.11,0.1,0.17
3063_000.0,5.0,0.05,0.04,0.06,0.04,0.04,0.06,0.04,0.04,0.05
3063_000.8,5.0,0.32,0.27,0.43,0.3,0.25,0.4,0.25,0.21,0.36
3064_000.0,5.0,0.49,0.17,1.34,0.45,0.16,1.31,0.37,0.14,1.21
3064_000.4,5.0,0.64,0.2,0.93,0.59,0.18,0.89,0.49,0.16,0.8
3065_000.0,4.0,0.44,0.37,0.5,0.41,0.34,0.46,0.34,0.29,0.41
3069_000.0,4.0,0.11,0.09,0.11,0.11,0.09,0.11,0.09,0.07,0.09
3069_001.1,4.0,0.05,0.06,0.08,0.05,0.05,0.07,0.04,0.05,0.07
3070_000.0,4.0,0.14,0.06,0.24,0.13,0.06,0.22,0.11,0.05,0.2
3071_000.0,4.0,0.03,0.04,0.05,0.03,0.03,0.05,0.03,0.03,0.04
3071_000.8,5.0,0.06,0.05,0.08,0.06,0.05,0.08,0.05,0.04,0.07
3080_000.0,3.0,0.67,0.38,0.83,0.62,0.35,0.76,0.51,0.3,0.7
3080_000.4,3.0,0.92,0.71,0.98,0.84,0.66,0.94,0.7,0.57,0.84
3082_000.0,5.0,0.28,0.27,0.45,0.26,0.25,0.41,0.21,0.22,0.37
3084_000.0,4.0,0.59,0.52,0.82,0.55,0.48,0.75,0.45,0.42,0.67
3084_000.5,4.0,1.01,0.35,1.28,0.98,0.33,1.26,0.82,0.28,1.13
3084_000.9,4.0,0.49,0.33,0.56,0.45,0.3,0.52,0.38,0.26,0.46
3084_001.3,4.0,0.46,0.35,0.55,0.43,0.32,0.51,0.36,0.28,0.46
3084_001.7,4.0,0.41,0.3,0.48,0.38,0.28,0.44,0.32,0.24,0.4
3086_000.0,5.0,0.23,0.11,0.29,0.21,0.1,0.27,0.18,0.09,0.24
3086_000.4,5.0,0.15,0.11,0.41,0.14,0.1,0.37,0.11,0.09,0.34
3088_000.0,5.0,0.25,0.14,0.28,0.23,0.13,0.26,0.19,0.11,0.23
3090_000.0,5.0,0.24,0.15,0.28,0.22,0.14,0.26,0.19,0.12,0.23
3306_000.0,4.0,0.53,0.35,0.6,0.47,0.31,0.52,0.38,0.27,0.49
3306_002.4,4.0,0.53,0.38,0.59,0.46,0.34,0.52,0.38,0.3,0.49
3306_003.4,4.0,0.64,0.53,0.79,0.57,0.47,0.7,0.47,0.41,0.65
3306_004.8,4.0,0.69,0.6,0.88,0.61,0.52,0.77,0.52,0.46,0.71
3306_005.5,4.0,0.87,0.69,1.0,0.76,0.61,0.91,0.65,0.53,0.84
3308_000.0,4.0,0.94,0.69,1.19,0.82,0.61,1.13,0.68,0.53,0.98
3308_000.5,4.0,0.9,0.72,0.99,0.86,0.66,0.96,0.71,0.57,0.87
3308_001.5,4.0,0.72,0.63,0.98,0.66,0.58,0.95,0.55,0.5,0.86
3308_002.0,4.0,0.89,0.68,1.05,0.82,0.63,1.03,0.68,0.55,0.92
3308_002.5,4.0,0.99,0.77,1.24,0.94,0.71,1.22,0.78,0.62,1.1
3308_002.7,4.0,1.09,0.8,1.16,1.06,0.74,1.14,0.89,0.64,1.03
3310_000.0,4.0,0.6,0.38,0.81,0.55,0.35,0.74,0.46,0.3,0.67
3310_000.5,4.0,0.58,0.33,0.66,0.53,0.3,0.61,0.45,0.26,0.55
3311_000.0,4.0,0.28,0.25,0.6,0.26,0.23,0.55,0.21,0.2,0.5
3315_000.0,4.0,0.87,0.68,1.23,0.8,0.62,1.21,0.66,0.53,1.11
3315_000.6,4.0,0.9,0.77,1.13,0.85,0.71,1.1,0.71,0.6,1.02
3316_000.0,4.0,0.54,0.45,0.66,0.49,0.41,0.61,0.41,0.36,0.54
3316_000.6,4.0,0.72,0.6,0.88,0.67,0.56,0.81,0.55,0.47,0.75
3316_000.8,4.0,0.7,0.54,0.83,0.64,0.5,0.77,0.53,0.43,0.69
3316_001.6,4.0,0.85,0.66,0.99,0.78,0.61,0.94,0.65,0.53,0.84
3318_000.0,4.0,0.89,0.63,0.92,0.82,0.58,0.88,0.69,0.5,0.79
3320_000.0,5.0,0.3,0.24,0.37,0.28,0.22,0.34,0.23,0.19,0.31
3320_000.3,5.0,0.41,0.33,0.56,0.36,0.29,0.49,0.3,0.25,0.43
3320_000.8,5.0,0.18,0.14,0.27,0.16,0.13,0.24,0.13,0.11,0.21
3320_001.8,4.0,0.1,0.09,0.21,0.09,0.08,0.18,0.07,0.07,0.16
3320_002.4,4.0,0.05,0.06,0.13,0.05,0.05,0.11,0.04,0.04,0.1
3322_000.0,5.0,0.25,0.22,0.48,0.23,0.2,0.44,0.19,0.17,0.4
3328_000.0,4.0,0.55,0.52,0.73,0.5,0.48,0.67,0.42,0.41,0.62
3328_000.6,4.0,0.87,0.76,1.05,0.8,0.7,1.03,0.67,0.61,0.92
3328_001.0,4.0,0.78,0.72,1.02,0.72,0.66,0.99,0.6,0.57,0.89
3328_001.2,4.0,0.55,0.47,0.69,0.51,0.43,0.63,0.42,0.38,0.57
3330_000.0,5.0,0.72,0.47,0.84,0.66,0.43,0.77,0.55,0.37,0.7
3336_000.0,4.0,0.19,0.16,0.24,0.18,0.15,0.22,0.15,0.13,0.2
3340_000.0,5.0,0.13,0.1,0.19,0.12,0.09,0.17,0.1,0.08,0.15
3340_000.8,4.0,0.21,0.11,0.31,0.19,0.1,0.29,0.16,0.09,0.26
3342_000.0,4.0,0.02,0.02,0.03,0.01,0.02,0.03,0.01,0.01,0.02
3344_000.0,4.0,0.26,0.2,0.38,0.24,0.18,0.35,0.2,0.16,0.31
3344_001.5,4.0,0.16,0.18,0.25,0.15,0.17,0.23,0.12,0.15,0.2
3344_002.2,4.0,0.22,0.22,0.33,0.21,0.2,0.31,0.17,0.18,0.28
3345_000.0,4.0,0.07,0.08,0.08,0.06,0.07,0.07,0.05,0.06,0.06
3346_000.0,4.0,0.2,0.16,0.36,0.18,0.14,0.33,0.15,0.12,0.29
3346_000.8,4.0,0.21,0.19,0.31,0.19,0.17,0.29,0.16,0.15,0.26
3346_001.0,4.0,0.2,0.16,0.3,0.18,0.15,0.27,0.15,0.13,0.25
3348_000.0,4.0,0.31,0.29,0.43,0.28,0.27,0.4,0.23,0.23,0.37
3348_000.8,4.0,0.36,0.29,0.42,0.33,0.27,0.39,0.28,0.23,0.36
3350_000.0,4.0,0.25,0.17,0.53,0.23,0.16,0.49,0.19,0.14,0.45
3354_000.0,3.0,1.45,1.06,1.37,1.42,1.04,1.34,1.18,0.89,1.24
3354_000.4,3.0,0.81,0.59,0.76,0.74,0.54,0.7,0.61,0.46,0.64
3354_000.5,3.0,0.87,0.58,0.76,0.8,0.53,0.7,0.66,0.45,0.65
3354_000.6,3.0,0.94,0.55,0.78,0.89,0.51,0.72,0.74,0.43,0.66
3354_001.4,3.0,1.09,0.63,0.87,1.07,0.58,0.8,0.89,0.49,0.74
3354_001.7,4.0,0.29,0.23,0.41,0.27,0.21,0.37,0.22,0.18,0.34
3354_002.1,4.0,0.12,0.23,0.26,0.11,0.21,0.24,0.09,0.18,0.22
3354_002.6,4.0,0.83,0.46,0.97,0.76,0.42,0.92,0.63,0.36,0.85
3354_003.7,3.0,0.32,0.31,0.39,0.29,0.28,0.35,0.24,0.24,0.33
3354_004.1,3.0,0.63,0.53,0.6,0.58,0.49,0.56,0.48,0.42,0.51
3355_000.0,4.0,0.05,0.02,0.1,0.04,0.02,0.1,0.04,0.02,0.09
3355_000.5,4.0,0.08,0.04,0.14,0.07,0.04,0.13,0.06,0.04,0.11
3355_001.0,4.0,0.26,0.13,0.26,0.24,0.12,0.24,0.2,0.11,0.22
3356_000.0,3.0,0.42,0.41,0.33,0.39,0.38,0.31,0.32,0.32,0.28
3356_000.1,3.0,0.47,0.42,0.45,0.43,0.39,0.42,0.36,0.33,0.38
3356_000.3,3.0,0.6,0.46,0.75,0.56,0.42,0.69,0.46,0.36,0.64
3356_000.4,3.0,0.5,0.42,0.57,0.46,0.38,0.52,0.38,0.33,0.48
3356_000.6,3.0,0.98,0.81,1.02,0.93,0.74,0.99,0.77,0.63,0.92
3356_001.2,3.0,1.24,0.65,1.17,1.22,0.6,1.15,1.01,0.51,1.06
3356_001.4,3.0,1.03,0.67,1.18,1.0,0.61,1.16,0.82,0.52,1.07
3357_000.0,4.0,0.12,0.1,0.17,0.11,0.1,0.16,0.09,0.08,0.14
3357_000.7,4.0,0.13,0.1,0.23,0.12,0.09,0.21,0.1,0.08,0.19
3358_000.0,4.0,0.54,0.38,0.71,0.49,0.35,0.65,0.41,0.31,0.59
3358_000.9,4.0,0.23,0.23,0.51,0.2,0.2,0.45,0.17,0.18,0.39
3358_001.4,4.0,0.21,0.19,0.44,0.18,0.17,0.39,0.15,0.14,0.34
3358_001.9,4.0,0.27,0.22,0.5,0.24,0.2,0.44,0.2,0.17,0.39
3358_002.9,4.0,0.27,0.22,0.47,0.23,0.19,0.41,0.19,0.17,0.36
3358_003.9,4.0,0.29,0.2,0.48,0.26,0.17,0.42,0.21,0.15,0.39
3359_000.0,5.0,0.08,0.15,0.42,0.07,0.13,0.37,0.06,0.11,0.32
3359_000.5,4.0,0.13,0.14,0.2,0.11,0.12,0.18,0.09,0.11,0.16
3359_000.8,4.0,0.16,0.17,0.24,0.14,0.15,0.21,0.12,0.13,0.18
3360_000.0,4.0,0.23,0.2,0.3,0.22,0.18,0.28,0.18,0.15,0.26
3360_000.7,4.0,0.18,0.19,0.36,0.17,0.18,0.33,0.14,0.15,0.31
3360_000.9,4.0,0.29,0.31,0.58,0.27,0.28,0.53,0.22,0.24,0.49
3360_001.1,4.0,0.29,0.33,0.46,0.27,0.3,0.43,0.22,0.26,0.39
3360_001.4,4.0,0.24,0.26,0.38,0.22,0.24,0.35,0.18,0.2,0.32
3360_001.7,4.0,0.23,0.22,0.49,0.21,0.2,0.45,0.17,0.17,0.41
3360_002.0,4.0,0.25,0.21,0.63,0.23,0.19,0.58,0.19,0.17,0.53
3360_002.1,4.0,0.3,0.25,0.57,0.28,0.23,0.53,0.23,0.2,0.49
3360_002.3,4.0,0.15,0.15,0.41,0.14,0.14,0.38,0.11,0.12,0.35
3360_002.7,4.0,0.14,0.14,0.38,0.13,0.13,0.35,0.1,0.11,0.32
3361_000.0,4.0,0.1,0.13,0.19,0.1,0.12,0.17,0.08,0.1,0.16
3361_000.2,4.0,0.14,0.14,0.32,0.13,0.13,0.29,0.11,0.11,0.27
3361_000.9,4.0,0.15,0.22,0.52,0.14,0.2,0.48,0.12,0.17,0.44
3361_001.0,4.0,0.21,0.31,0.78,0.19,0.29,0.72,0.16,0.25,0.66
3361_001.3,4.0,0.2,0.31,0.79,0.19,0.29,0.73,0.16,0.25,0.67
3361_001.6,4.0,0.24,0.31,0.61,0.22,0.29,0.56,0.19,0.24,0.52
3361_001.9,4.0,0.4,0.37,0.52,0.37,0.34,0.48,0.31,0.29,0.44
3361_002.2,4.0,0.47,0.33,0.61,0.43,0.31,0.56,0.36,0.26,0.51
3361_002.3,4.0,0.52,0.38,0.61,0.48,0.35,0.56,0.39,0.3,0.52
3361_002.5,4.0,0.16,0.17,0.5,0.14,0.16,0.46,0.12,0.14,0.43
3361_002.9,4.0,0.16,0.15,0.52,0.15,0.14,0.48,0.12,0.12,0.44
3362_000.0,4.0,0.21,0.13,0.19,0.18,0.11,0.17,0.15,0.1,0.14
3362_000.5,4.0,0.27,0.16,0.43,0.24,0.14,0.38,0.2,0.12,0.33
3362_001.5,4.0,0.19,0.12,0.19,0.16,0.11,0.17,0.14,0.09,0.15
3362_002.5,4.0,0.09,0.07,0.11,0.08,0.07,0.1,0.07,0.06,0.09
3363_000.0,5.0,0.24,0.12,0.36,0.21,0.11,0.32,0.18,0.1,0.28
3363_000.5,5.0,0.12,0.11,0.2,0.1,0.09,0.18,0.09,0.08,0.16
3364_000.0,4.0,0.51,0.38,0.78,0.45,0.33,0.69,0.37,0.29,0.6
3364_000.5,4.0,0.55,0.39,0.77,0.49,0.34,0.68,0.4,0.3,0.59
3364_001.5,4.0,0.65,0.41,0.79,0.57,0.36,0.69,0.47,0.31,0.61
3364_002.5,4.0,0.63,0.42,0.73,0.58,0.39,0.67,0.48,0.33,0.6
3366_000.0,4.0,0.34,0.2,0.42,0.3,0.18,0.37,0.24,0.16,0.34
3366_000.5,4.0,0.32,0.22,0.42,0.29,0.19,0.37,0.24,0.17,0.32
3366_001.5,4.0,0.56,0.2,0.79,0.49,0.18,0.69,0.41,0.16,0.6
3366_002.1,4.0,0.56,0.24,0.71,0.49,0.21,0.63,0.41,0.18,0.55
3366_002.5,4.0,0.5,0.22,0.68,0.46,0.2,0.62,0.38,0.18,0.56
3366_002.7,4.0,0.5,0.23,0.69,0.44,0.2,0.61,0.37,0.18,0.53
3367_000.0,4.0,0.07,0.07,0.1,0.07,0.06,0.1,0.06,0.05,0.09
3367_001.0,4.0,0.09,0.08,0.13,0.08,0.07,0.12,0.07,0.06,0.11
3368_000.5,4.0,0.08,0.07,0.12,0.08,0.07,0.11,0.06,0.06,0.1
3368_001.2,3.0,0.56,0.33,0.58,0.52,0.3,0.53,0.43,0.26,0.48
3368_001.7,3.0,0.56,0.32,0.57,0.51,0.3,0.52,0.43,0.26,0.47
3368_002.7,3.0,0.57,0.32,0.73,0.5,0.28,0.64,0.42,0.24,0.56
3368_004.0,3.0,0.37,0.32,0.53,0.34,0.29,0.49,0.29,0.25,0.44
3370_000.0,4.0,0.12,0.12,0.17,0.1,0.1,0.15,0.08,0.09,0.13
3371_000.0,5.0,0.2,0.16,0.26,0.17,0.14,0.23,0.14,0.12,0.2
3371_002.3,5.0,0.28,0.19,0.29,0.25,0.17,0.26,0.21,0.15,0.23
3374_000.0,5.0,0.32,0.21,0.31,0.28,0.18,0.28,0.23,0.16,0.26
3374_000.9,5.0,0.33,0.23,0.32,0.29,0.2,0.29,0.24,0.17,0.27
3374_001.6,5.0,0.26,0.22,0.29,0.23,0.19,0.26,0.19,0.17,0.24
3374_002.4,5.0,0.22,0.22,0.29,0.19,0.19,0.26,0.16,0.17,0.24
3374_003.3,4.0,0.39,0.32,0.53,0.35,0.29,0.47,0.29,0.25,0.41
3380_000.0,3.0,0.36,0.28,0.47,0.33,0.26,0.44,0.28,0.22,0.4
3380_000.1,3.0,0.65,0.52,0.78,0.6,0.48,0.72,0.5,0.41,0.66
3380_000.6,3.0,0.37,0.33,0.46,0.34,0.3,0.42,0.28,0.26,0.39
3381_000.0,3.0,0.28,0.2,0.27,0.25,0.19,0.25,0.21,0.16,0.22
3382_000.0,4.0,0.71,0.62,0.87,0.65,0.57,0.8,0.54,0.49,0.72
3384_000.0,5.0,0.3,0.41,0.52,0.27,0.38,0.48,0.23,0.32,0.44
3384_000.1,5.0,0.33,0.42,0.56,0.3,0.39,0.52,0.25,0.33,0.48
3384_000.3,5.0,0.23,0.32,1.22,0.21,0.3,1.19,0.18,0.25,1.1
3384_000.4,5.0,0.61,0.47,0.53,0.56,0.44,0.49,0.46,0.37,0.45
3384_000.6,5.0,0.39,0.35,0.6,0.35,0.32,0.55,0.29,0.27,0.5
3384_001.0,5.0,0.37,0.35,0.61,0.34,0.33,0.56,0.28,0.28,0.52
3384_001.6,5.0,0.29,0.35,0.39,0.27,0.33,0.36,0.22,0.28,0.32
3386_000.1,4.0,0.52,0.26,0.77,0.48,0.24,0.7,0.4,0.21,0.65
3392_000.0,5.0,0.36,0.14,0.65,0.33,0.13,0.6,0.28,0.11,0.54
3394_000.0,5.0,0.37,0.11,0.79,0.34,0.11,0.73,0.28,0.09,0.66
3394_000.1,5.0,0.17,0.18,0.58,0.16,0.17,0.53,0.13,0.14,0.48
3394_000.4,5.0,0.18,0.19,0.5,0.17,0.17,0.46,0.14,0.15,0.41
3394_000.7,5.0,0.18,0.17,0.58,0.17,0.16,0.53,0.14,0.14,0.48
3398_000.0,5.0,0.28,0.25,0.35,0.25,0.23,0.32,0.21,0.2,0.29
3400_000.0,4.0,0.25,0.27,0.33,0.23,0.24,0.31,0.19,0.21,0.28
3400_000.1,4.0,0.19,0.22,0.45,0.17,0.2,0.41,0.14,0.17,0.38
3400_000.3,4.0,0.26,0.28,0.65,0.24,0.26,0.6,0.2,0.22,0.55
3400_000.4,4.0,0.55,0.39,0.64,0.51,0.35,0.59,0.42,0.3,0.54
3400_000.6,4.0,0.55,0.43,0.67,0.51,0.39,0.61,0.42,0.33,0.57
3400_001.0,4.0,0.2,0.21,0.3,0.18,0.19,0.28,0.15,0.16,0.26
3400_001.6,5.0,0.11,0.09,0.12,0.1,0.09,0.11,0.08,0.08,0.1
3404_000.0,4.0,0.73,0.34,0.74,0.68,0.31,0.68,0.56,0.26,0.63
3404_000.6,4.0,0.23,0.19,0.35,0.21,0.17,0.32,0.17,0.15,0.3
3404_000.9,3.0,0.22,0.17,0.26,0.2,0.16,0.24,0.17,0.13,0.22
3404_001.2,3.0,0.22,0.17,0.26,0.2,0.16,0.24,0.16,0.13,0.22
3404_001.5,3.0,0.85,0.56,0.92,0.78,0.52,0.85,0.64,0.44,0.78
3404_001.8,3.0,0.9,0.53,0.92,0.83,0.49,0.88,0.69,0.42,0.81
3404_002.1,3.0,0.85,0.55,0.93,0.78,0.51,0.88,0.65,0.43,0.81
3404_002.4,3.0,0.36,0.21,0.44,0.33,0.19,0.41,0.28,0.17,0.37
3404_003.1,3.0,0.36,0.21,0.44,0.33,0.19,0.41,0.28,0.17,0.37
3404_003.5,3.0,0.48,0.32,0.59,0.44,0.29,0.54,0.37,0.25,0.49
3404_003.8,3.0,0.46,0.3,0.55,0.43,0.28,0.5,0.36,0.24,0.45
3404_004.0,3.0,0.37,0.27,0.48,0.34,0.25,0.44,0.29,0.21,0.4
3404_004.5,3.0,0.27,0.19,0.38,0.25,0.17,0.35,0.21,0.15,0.32
3404_005.1,3.0,0.27,0.19,0.35,0.24,0.18,0.32,0.2,0.15,0.29
3404_005.8,3.0,0.02,0.02,0.04,0.02,0.02,0.03,0.02,0.02,0.03
3406_000.0,5.0,0.59,0.24,1.22,0.54,0.22,1.19,0.45,0.19,1.1
3406_000.3,5.0,0.83,0.43,1.18,0.77,0.39,1.15,0.64,0.34,1.04
3410_000.0,5.0,0.08,0.07,0.18,0.07,0.07,0.16,0.06,0.06,0.15
3410_000.6,5.0,0.17,0.12,0.25,0.16,0.11,0.23,0.13,0.09,0.21
3410_000.7,5.0,0.12,0.14,0.25,0.11,0.13,0.23,0.09,0.11,0.21
3410_000.9,5.0,0.1,0.11,0.22,0.09,0.1,0.2,0.07,0.09,0.18
3410_001.1,5.0,0.09,0.09,0.21,0.09,0.08,0.2,0.07,0.07,0.18
3410_001.4,5.0,0.25,0.26,0.43,0.23,0.24,0.4,0.19,0.2,0.36
3410_001.7,5.0,0.09,0.09,0.15,0.08,0.09,0.14,0.07,0.07,0.13
3410_002.0,5.0,0.12,0.1,0.29,0.11,0.09,0.27,0.09,0.08,0.25
3412_000.0,5.0,0.34,0.81,1.01,0.32,0.75,0.98,0.26,0.64,0.91
3412_000.1,5.0,0.64,0.7,0.89,0.59,0.64,0.82,0.49,0.55,0.75
3412_000.3,5.0,0.71,0.67,1.11,0.65,0.62,1.09,0.54,0.53,1.0
3412_000.4,5.0,0.83,0.64,1.03,0.76,0.59,1.01,0.63,0.5,0.93
3412_000.6,5.0,0.69,0.59,1.54,0.63,0.54,1.51,0.52,0.46,1.39
3412_001.0,5.0,0.71,0.56,1.2,0.65,0.52,1.17,0.55,0.45,1.05
3412_001.6,5.0,0.51,0.52,1.08,0.47,0.48,1.06,0.39,0.41,0.95
3414_000.0,3.0,0.29,0.27,0.52,0.27,0.25,0.48,0.22,0.21,0.44
3414_000.1,3.0,0.24,0.27,0.48,0.23,0.25,0.44,0.19,0.21,0.4
3414_000.3,3.0,0.22,0.26,0.47,0.21,0.24,0.44,0.17,0.2,0.4
3416_000.0,3.0,0.61,0.5,0.76,0.56,0.46,0.7,0.47,0.39,0.64
3416_000.1,3.0,0.63,0.47,0.66,0.58,0.44,0.61,0.48,0.37,0.56
3416_000.3,3.0,0.66,0.48,0.62,0.61,0.44,0.57,0.51,0.37,0.52
3416_000.4,3.0,0.63,0.48,0.57,0.58,0.44,0.52,0.48,0.38,0.48
3416_000.6,3.0,0.58,0.43,0.63,0.53,0.39,0.58,0.44,0.34,0.52
3416_001.0,3.0,0.58,0.39,0.69,0.53,0.36,0.64,0.44,0.31,0.57
3418_000.0,3.0,0.6,0.52,0.83,0.56,0.48,0.76,0.46,0.41,0.69
3424_000.0,5.0,0.26,0.21,0.32,0.24,0.19,0.29,0.2,0.17,0.26
3424_000.5,5.0,0.19,0.18,0.4,0.18,0.17,0.37,0.15,0.15,0.33
3424_000.9,5.0,0.21,0.22,0.29,0.2,0.2,0.27,0.16,0.17,0.24
3426_000.0,5.0,0.16,0.11,0.27,0.15,0.1,0.25,0.13,0.09,0.22
3426_000.3,5.0,0.14,0.12,0.25,0.13,0.11,0.23,0.11,0.1,0.21
3430_000.0,4.0,0.39,0.33,0.72,0.36,0.31,0.66,0.29,0.26,0.61
3430_000.4,4.0,0.36,0.4,0.51,0.33,0.37,0.47,0.27,0.31,0.43
3430_001.2,4.0,0.28,0.22,0.34,0.25,0.2,0.31,0.21,0.18,0.28
3432_000.0,4.0,1.02,0.7,1.2,0.99,0.64,1.18,0.83,0.56,1.06
3432_000.6,4.0,0.47,0.45,0.72,0.43,0.41,0.66,0.36,0.36,0.59
3432_001.0,4.0,0.64,0.58,0.77,0.59,0.53,0.7,0.49,0.46,0.63
3432_001.7,4.0,0.42,0.32,0.53,0.38,0.29,0.49,0.32,0.26,0.44
3434_000.0,4.0,0.11,0.07,0.13,0.1,0.07,0.12,0.08,0.06,0.11
3434_000.2,4.0,0.45,0.35,0.58,0.41,0.32,0.53,0.34,0.28,0.48
3434_000.4,5.0,0.15,0.1,0.18,0.14,0.09,0.17,0.11,0.08,0.15
3436_000.0,4.0,0.37,0.32,0.48,0.34,0.29,0.44,0.28,0.25,0.39
3436_000.7,4.0,0.19,0.16,0.24,0.18,0.14,0.22,0.15,0.12,0.2
3436_001.3,4.0,0.31,0.2,0.4,0.29,0.18,0.37,0.24,0.16,0.33
3437_000.0,4.0,0.08,0.07,0.1,0.07,0.06,0.09,0.06,0.05,0.09
3437_000.1,5.0,0.09,0.06,0.11,0.08,0.06,0.1,0.07,0.05,0.09
3437_000.6,5.0,0.15,0.11,0.19,0.14,0.1,0.17,0.11,0.09,0.15
3438_000.0,4.0,0.6,0.41,0.61,0.56,0.37,0.56,0.46,0.32,0.5
3438_000.5,4.0,0.62,0.42,0.63,0.57,0.39,0.58,0.48,0.34,0.52
3438_000.7,4.0,1.21,0.9,1.23,1.18,0.82,1.21,0.98,0.72,1.08
3438_000.9,4.0,1.22,0.9,1.26,1.19,0.83,1.24,0.99,0.72,1.11
3438_001.2,4.0,0.69,0.45,0.69,0.63,0.41,0.64,0.53,0.36,0.57
3438_001.7,4.0,0.63,0.45,0.68,0.58,0.42,0.62,0.49,0.36,0.56
3438_002.5,4.0,0.91,0.62,1.0,0.84,0.57,0.97,0.7,0.49,0.87
3438_003.2,4.0,0.38,0.24,0.41,0.35,0.22,0.38,0.29,0.19,0.34
3438_004.7,4.0,0.24,0.14,0.24,0.21,0.12,0.21,0.17,0.11,0.19
3440_000.0,4.0,0.31,0.21,0.34,0.27,0.18,0.3,0.22,0.16,0.26
3440_000.4,4.0,0.33,0.22,0.37,0.29,0.19,0.33,0.24,0.17,0.28
3440_001.6,4.0,0.32,0.21,0.33,0.28,0.18,0.29,0.23,0.16,0.27
3440_002.7,4.0,0.5,0.32,0.53,0.44,0.28,0.47,0.36,0.25,0.41
3440_003.6,4.0,0.46,0.3,0.6,0.4,0.27,0.53,0.33,0.23,0.46
3440_003.8,4.0,0.54,0.38,0.6,0.47,0.34,0.53,0.39,0.29,0.46
3440_003.9,4.0,0.84,0.87,1.18,0.74,0.77,1.12,0.61,0.67,0.98
3440_004.8,4.0,0.24,0.16,0.31,0.22,0.15,0.28,0.18,0.13,0.25
3440_005.3,4.0,0.12,0.1,0.19,0.11,0.09,0.18,0.09,0.08,0.16
3440_005.8,4.0,0.15,0.11,0.23,0.13,0.11,0.21,0.11,0.09,0.19
3442_000.0,4.0,0.44,0.39,0.54,0.38,0.34,0.47,0.32,0.3,0.41
3442_001.3,4.0,0.52,0.44,0.62,0.46,0.38,0.55,0.38,0.33,0.48
3442_001.5,4.0,0.61,0.44,0.69,0.54,0.38,0.61,0.45,0.33,0.53
3442_003.4,4.0,0.51,0.4,0.76,0.45,0.35,0.67,0.37,0.3,0.58
3442_004.5,4.0,0.89,0.63,1.07,0.82,0.58,1.05,0.68,0.51,0.94
