SEGID,FT,AnnWkAM15,AnnWkMD15,AnnWkPM15,AnnWkAMHr,AnnWkMDHr,AnnWkPMHr,AnnWkAMPrd,AnnWkMDPrd,AnnWkPMPrd
3346_001.0,4.0,0.21,0.17,0.33,0.19,0.15,0.3,0.16,0.13,0.27
3348_000.0,4.0,0.34,0.28,0.47,0.31,0.26,0.44,0.26,0.22,0.4
3348_000.8,4.0,0.46,0.34,0.47,0.43,0.31,0.43,0.35,0.26,0.4
3350_000.0,4.0,0.26,0.15,0.84,0.24,0.14,0.77,0.19,0.12,0.71
3354_000.0,3.0,1.54,1.13,1.4,1.51,1.11,1.37,1.25,0.95,1.26
3354_000.4,3.0,0.91,0.67,0.82,0.84,0.62,0.76,0.69,0.53,0.7
3354_000.5,3.0,0.92,0.63,0.81,0.87,0.58,0.74,0.72,0.5,0.68
3354_000.6,3.0,1.0,0.61,0.87,0.97,0.56,0.8,0.8,0.48,0.74
3354_001.4,3.0,1.11,0.67,0.9,1.09,0.62,0.86,0.9,0.53,0.79
3354_001.7,4.0,0.32,0.27,0.43,0.29,0.25,0.4,0.24,0.21,0.36
3354_002.1,4.0,0.12,0.19,0.26,0.11,0.17,0.24,0.09,0.15,0.22
3354_002.6,4.0,1.01,0.5,0.98,0.98,0.46,0.93,0.81,0.39,0.85
3354_003.7,3.0,0.37,0.36,0.45,0.34,0.33,0.42,0.28,0.28,0.38
3354_004.1,3.0,0.67,0.54,0.71,0.61,0.5,0.66,0.51,0.43,0.61
3355_000.0,4.0,0.23,0.04,0.28,0.22,0.04,0.26,0.18,0.03,0.24
3355_000.5,4.0,0.31,0.08,0.39,0.28,0.08,0.36,0.24,0.07,0.32
3355_001.0,4.0,0.52,0.18,0.59,0.48,0.17,0.54,0.4,0.15,0.49
3356_000.0,3.0,0.34,0.42,0.45,0.31,0.39,0.42,0.26,0.33,0.38
3356_000.1,3.0,0.44,0.39,0.58,0.4,0.36,0.53,0.33,0.31,0.49
3356_000.3,3.0,0.7,0.5,0.82,0.64,0.46,0.75,0.53,0.4,0.69
3356_000.4,3.0,0.53,0.45,0.57,0.49,0.42,0.53,0.4,0.36,0.49
3356_000.6,3.0,0.99,0.86,1.02,0.96,0.79,0.99,0.79,0.67,0.91
3356_001.2,3.0,1.32,0.73,1.24,1.3,0.67,1.22,1.07,0.57,1.12
3356_001.4,3.0,1.11,0.72,1.23,1.09,0.66,1.2,0.9,0.57,1.11
3357_000.0,4.0,0.15,0.13,0.24,0.14,0.12,0.22,0.12,0.1,0.2
3357_000.7,4.0,0.15,0.1,0.38,0.14,0.09,0.35,0.11,0.08,0.32
3358_000.0,4.0,0.75,0.59,0.96,0.69,0.54,0.91,0.58,0.47,0.82
3358_000.9,4.0,0.24,0.21,0.6,0.21,0.18,0.52,0.18,0.16,0.46
3358_001.4,4.0,0.46,0.24,0.75,0.4,0.21,0.66,0.33,0.18,0.58
3358_001.9,4.0,0.27,0.17,0.63,0.24,0.15,0.55,0.2,0.13,0.48
3358_002.9,4.0,0.24,0.19,0.71,0.21,0.16,0.62,0.17,0.14,0.54
3358_003.9,4.0,0.55,0.39,0.79,0.48,0.35,0.7,0.4,0.3,0.61
3359_000.0,5.0,0.09,0.09,0.64,0.08,0.08,0.59,0.07,0.07,0.53
3359_000.5,4.0,0.27,0.22,0.67,0.25,0.2,0.61,0.21,0.17,0.55
3359_000.8,4.0,0.28,0.25,0.73,0.25,0.22,0.64,0.2,0.19,0.56
3360_000.0,4.0,0.35,0.28,0.47,0.32,0.26,0.43,0.26,0.22,0.4
3360_000.7,4.0,0.23,0.27,0.56,0.22,0.25,0.52,0.18,0.21,0.48
3360_000.9,4.0,0.34,0.38,0.76,0.31,0.35,0.7,0.26,0.3,0.65
3360_001.1,4.0,0.3,0.31,0.69,0.27,0.29,0.64,0.23,0.24,0.59
3360_001.4,4.0,0.31,0.29,0.46,0.28,0.26,0.42,0.24,0.22,0.39
3360_001.7,4.0,0.36,0.26,0.69,0.33,0.24,0.63,0.27,0.2,0.59
3360_002.0,4.0,0.38,0.23,0.84,0.35,0.21,0.77,0.29,0.18,0.71
3360_002.1,4.0,0.39,0.24,0.79,0.36,0.22,0.73,0.3,0.18,0.67
3360_002.3,4.0,0.25,0.14,0.58,0.23,0.13,0.53,0.19,0.11,0.49
3360_002.7,4.0,0.26,0.14,0.52,0.24,0.13,0.48,0.2,0.11,0.44
3361_000.0,4.0,0.16,0.19,0.28,0.15,0.18,0.26,0.13,0.15,0.24
3361_000.2,4.0,0.34,0.2,0.53,0.31,0.18,0.49,0.26,0.16,0.45
3361_000.9,4.0,0.23,0.31,0.86,0.22,0.29,0.79,0.18,0.25,0.73
3361_001.0,4.0,0.32,0.32,0.93,0.29,0.29,0.88,0.24,0.25,0.81
3361_001.3,4.0,0.35,0.32,0.94,0.33,0.3,0.89,0.27,0.25,0.82
3361_001.6,4.0,0.52,0.41,0.92,0.48,0.38,0.84,0.39,0.32,0.78
3361_001.9,4.0,0.52,0.4,0.63,0.47,0.37,0.58,0.39,0.31,0.53
3361_002.2,4.0,0.6,0.4,0.73,0.56,0.36,0.68,0.46,0.31,0.62
3361_002.3,4.0,0.62,0.31,0.9,0.57,0.29,0.85,0.47,0.24,0.79
3361_002.5,4.0,0.38,0.18,0.82,0.35,0.16,0.76,0.29,0.14,0.7
3361_002.9,4.0,0.38,0.17,0.71,0.35,0.16,0.65,0.29,0.13,0.6
3362_000.0,4.0,0.35,0.19,0.26,0.31,0.17,0.23,0.26,0.15,0.2
3362_000.5,4.0,0.59,0.27,0.73,0.52,0.24,0.64,0.43,0.21,0.56
3362_001.5,4.0,0.33,0.18,0.35,0.29,0.16,0.31,0.24,0.14,0.27
3362_002.5,4.0,0.15,0.11,0.17,0.14,0.1,0.16,0.11,0.09,0.14
3363_000.0,4.0,0.56,0.46,0.72,0.49,0.4,0.64,0.41,0.35,0.56
3363_000.5,4.0,0.43,0.38,0.64,0.38,0.33,0.56,0.31,0.29,0.49
3364_000.0,4.0,0.62,0.38,1.14,0.54,0.33,1.08,0.45,0.29,0.94
3364_000.5,4.0,0.93,0.47,1.11,0.82,0.41,1.05,0.68,0.36,0.92
3364_001.5,4.0,0.92,0.53,1.15,0.81,0.47,1.09,0.67,0.41,0.95
3364_002.5,4.0,0.92,0.6,0.99,0.85,0.55,0.96,0.71,0.48,0.86
3366_000.0,4.0,0.97,0.22,0.75,0.88,0.19,0.66,0.73,0.16,0.58
3366_000.5,4.0,0.94,0.3,1.1,0.83,0.27,1.05,0.69,0.23,0.92
3366_001.5,4.0,1.15,0.68,1.31,1.1,0.6,1.24,0.91,0.52,1.08
3366_002.1,4.0,1.1,0.59,1.02,1.04,0.52,0.95,0.86,0.45,0.83
3366_002.5,4.0,1.15,0.61,1.24,1.12,0.56,1.21,0.94,0.48,1.09
3366_002.7,4.0,0.18,0.16,0.46,0.16,0.14,0.43,0.14,0.12,0.38
3367_000.0,4.0,0.11,0.09,0.17,0.1,0.09,0.15,0.08,0.07,0.14
3367_001.0,4.0,0.14,0.1,0.16,0.13,0.1,0.15,0.1,0.08,0.13
3368_000.5,4.0,0.07,0.05,0.23,0.06,0.05,0.21,0.05,0.04,0.19
3368_001.2,3.0,0.75,0.44,0.84,0.69,0.4,0.78,0.58,0.35,0.7
3368_001.7,3.0,0.75,0.44,0.84,0.69,0.41,0.77,0.57,0.35,0.69
3368_002.7,3.0,0.59,0.31,0.73,0.52,0.27,0.64,0.43,0.24,0.56
3368_004.0,3.0,0.46,0.33,0.64,0.42,0.31,0.59,0.35,0.27,0.53
3369_000.0,4.0,0.36,0.21,0.39,0.33,0.19,0.35,0.28,0.17,0.32
3370_000.0,4.0,0.21,0.18,0.35,0.19,0.16,0.31,0.16,0.13,0.27
3371_000.0,4.0,0.44,0.33,0.58,0.39,0.29,0.51,0.32,0.25,0.44
3371_002.3,4.0,0.57,0.38,0.61,0.5,0.33,0.53,0.41,0.29,0.47
3374_000.0,5.0,0.39,0.28,0.8,0.35,0.25,0.7,0.29,0.22,0.61
3374_000.9,5.0,0.38,0.3,0.75,0.33,0.27,0.66,0.28,0.23,0.58
3374_001.6,5.0,0.37,0.38,0.9,0.32,0.33,0.8,0.27,0.29,0.69
3374_002.4,5.0,0.32,0.31,0.64,0.29,0.27,0.56,0.24,0.24,0.49
3374_003.3,4.0,1.01,0.77,1.3,0.92,0.67,1.23,0.76,0.59,1.08
3380_000.0,3.0,0.47,0.34,0.6,0.44,0.31,0.55,0.36,0.26,0.51
3380_000.1,3.0,0.82,0.61,0.83,0.75,0.56,0.77,0.62,0.48,0.71
3380_000.6,3.0,0.4,0.33,0.47,0.36,0.31,0.43,0.3,0.26,0.4
3381_000.0,3.0,0.34,0.23,0.35,0.31,0.21,0.33,0.26,0.18,0.29
3382_000.0,4.0,0.8,0.63,1.26,0.73,0.58,1.24,0.61,0.51,1.11
3384_000.0,5.0,0.41,0.36,0.63,0.38,0.33,0.58,0.31,0.29,0.53
3384_000.1,5.0,0.37,0.41,0.67,0.34,0.37,0.62,0.28,0.32,0.57
3384_000.3,5.0,0.55,0.59,1.0,0.5,0.54,0.97,0.42,0.46,0.9
3384_000.4,5.0,0.38,0.55,0.74,0.35,0.51,0.68,0.29,0.43,0.63
3384_000.6,5.0,0.4,0.36,0.73,0.37,0.34,0.67,0.3,0.29,0.62
3384_001.0,5.0,0.33,0.4,0.62,0.31,0.37,0.57,0.25,0.32,0.53
3384_001.6,5.0,0.27,0.37,0.37,0.25,0.34,0.34,0.21,0.3,0.31
3386_000.1,4.0,0.66,0.37,0.78,0.6,0.34,0.71,0.5,0.29,0.66
3392_000.0,5.0,0.49,0.13,0.84,0.45,0.12,0.77,0.38,0.11,0.69
3394_000.0,5.0,0.53,0.1,1.02,0.49,0.09,0.99,0.41,0.08,0.89
3394_000.1,5.0,0.28,0.18,0.8,0.26,0.17,0.74,0.21,0.15,0.66
3394_000.4,5.0,0.31,0.2,0.76,0.28,0.19,0.7,0.23,0.16,0.63
3394_000.7,5.0,0.35,0.17,0.76,0.33,0.16,0.7,0.27,0.14,0.63
3398_000.0,5.0,0.35,0.29,0.37,0.32,0.27,0.34,0.26,0.23,0.31
3400_000.0,4.0,0.44,0.28,0.34,0.41,0.26,0.32,0.34,0.22,0.29
3400_000.1,4.0,0.35,0.27,0.49,0.32,0.25,0.45,0.27,0.21,0.41
3400_000.3,4.0,0.24,0.25,0.86,0.23,0.23,0.79,0.19,0.19,0.73
3400_000.4,4.0,0.66,0.47,0.7,0.6,0.43,0.64,0.5,0.37,0.59
3400_000.6,4.0,0.64,0.5,0.71,0.59,0.46,0.65,0.49,0.39,0.6
3400_001.0,4.0,0.21,0.22,0.32,0.19,0.2,0.29,0.16,0.17,0.27
3400_001.6,5.0,0.12,0.12,0.15,0.11,0.11,0.14,0.09,0.1,0.12
3404_000.0,4.0,0.8,0.44,0.86,0.74,0.4,0.79,0.61,0.34,0.73
3404_000.6,4.0,0.25,0.21,0.44,0.23,0.2,0.4,0.19,0.17,0.37
3404_000.9,3.0,0.31,0.23,0.37,0.29,0.22,0.34,0.24,0.18,0.32
3404_001.2,3.0,0.32,0.23,0.38,0.29,0.22,0.35,0.24,0.18,0.32
3404_001.5,3.0,0.99,0.64,1.02,0.96,0.59,1.0,0.8,0.5,0.92
3404_001.8,3.0,0.99,0.62,1.02,0.94,0.57,0.99,0.78,0.49,0.91
3404_002.1,3.0,0.97,0.65,1.06,0.92,0.6,1.04,0.76,0.51,0.96
3404_002.4,3.0,0.44,0.24,0.55,0.41,0.22,0.5,0.34,0.19,0.45
3404_003.1,3.0,0.43,0.23,0.53,0.39,0.21,0.49,0.33,0.19,0.44
3404_003.5,3.0,0.64,0.37,0.7,0.59,0.34,0.65,0.49,0.3,0.58
3404_003.8,3.0,0.62,0.36,0.66,0.57,0.33,0.6,0.48,0.29,0.54
3404_004.0,3.0,0.5,0.31,0.59,0.46,0.28,0.54,0.39,0.25,0.49
3404_004.5,3.0,0.35,0.23,0.47,0.33,0.21,0.44,0.27,0.18,0.39
3404_005.1,3.0,0.44,0.19,0.56,0.4,0.17,0.51,0.34,0.15,0.46
3404_005.8,3.0,0.04,0.03,0.05,0.03,0.03,0.05,0.03,0.03,0.04
3406_000.0,5.0,0.53,0.36,0.91,0.49,0.33,0.86,0.41,0.28,0.79
3406_000.3,5.0,0.91,0.73,0.99,0.86,0.67,0.97,0.71,0.57,0.89
3410_000.0,5.0,0.09,0.08,0.25,0.08,0.07,0.23,0.07,0.06,0.21
3410_000.6,5.0,0.31,0.2,0.38,0.29,0.18,0.35,0.24,0.16,0.32
3410_000.7,5.0,0.22,0.22,0.42,0.2,0.2,0.39,0.17,0.17,0.36
3410_000.9,5.0,0.15,0.13,0.38,0.14,0.12,0.35,0.11,0.1,0.32
3410_001.1,5.0,0.08,0.09,0.37,0.08,0.08,0.34,0.06,0.07,0.31
3410_001.4,5.0,0.29,0.3,0.57,0.27,0.28,0.53,0.22,0.24,0.49
3410_001.7,5.0,0.1,0.1,0.36,0.1,0.09,0.33,0.08,0.08,0.3
3410_002.0,5.0,0.1,0.11,0.37,0.09,0.1,0.34,0.08,0.08,0.32
3412_000.0,5.0,0.52,0.71,0.72,0.48,0.65,0.67,0.4,0.55,0.61
3412_000.1,5.0,0.64,0.76,0.91,0.59,0.7,0.87,0.49,0.6,0.8
3412_000.3,5.0,0.78,0.67,1.0,0.71,0.62,0.97,0.59,0.53,0.9
3412_000.4,5.0,0.91,0.65,1.13,0.83,0.6,1.11,0.69,0.51,1.02
3412_000.6,5.0,0.72,0.68,1.65,0.66,0.62,1.62,0.55,0.53,1.49
3412_001.0,5.0,0.82,0.59,1.11,0.75,0.54,1.08,0.63,0.47,0.97
3412_001.6,5.0,0.61,0.55,1.01,0.56,0.5,0.98,0.47,0.44,0.88
3414_000.0,3.0,0.43,0.41,0.64,0.39,0.37,0.59,0.32,0.32,0.54
3414_000.1,3.0,0.33,0.36,0.5,0.3,0.33,0.46,0.25,0.28,0.42
3414_000.3,3.0,0.31,0.34,0.47,0.29,0.31,0.44,0.24,0.27,0.4
3416_000.0,3.0,0.72,0.61,0.85,0.66,0.57,0.78,0.55,0.48,0.72
3416_000.1,3.0,0.67,0.51,0.7,0.62,0.47,0.64,0.51,0.4,0.59
3416_000.3,3.0,0.65,0.47,0.57,0.6,0.43,0.53,0.49,0.37,0.49
3416_000.4,3.0,0.64,0.48,0.53,0.59,0.44,0.48,0.49,0.37,0.45
3416_000.6,3.0,0.58,0.42,0.57,0.54,0.39,0.52,0.44,0.33,0.48
3416_001.0,3.0,0.73,0.43,0.72,0.67,0.4,0.67,0.56,0.35,0.6
3418_000.0,3.0,0.9,0.62,1.03,0.86,0.57,1.01,0.72,0.49,0.91
3424_000.0,5.0,0.32,0.26,0.4,0.29,0.24,0.37,0.24,0.21,0.33
3424_000.5,5.0,0.22,0.2,0.42,0.2,0.18,0.39,0.17,0.16,0.35
3424_000.9,5.0,0.21,0.22,0.3,0.2,0.21,0.27,0.16,0.18,0.25
3426_000.0,5.0,0.21,0.13,0.34,0.2,0.12,0.31,0.16,0.1,0.28
3426_000.3,5.0,0.18,0.14,0.29,0.16,0.13,0.27,0.14,0.11,0.24
3430_000.0,4.0,0.31,0.37,0.68,0.29,0.34,0.62,0.24,0.29,0.58
3430_000.4,4.0,0.34,0.4,0.66,0.32,0.37,0.6,0.26,0.31,0.56
3430_001.2,4.0,0.32,0.26,0.42,0.29,0.24,0.38,0.24,0.21,0.34
3432_000.0,4.0,0.89,0.58,1.05,0.82,0.53,1.02,0.68,0.46,0.92
3432_000.6,4.0,0.52,0.44,0.9,0.48,0.41,0.85,0.4,0.35,0.77
3432_001.0,4.0,0.69,0.58,0.79,0.64,0.53,0.73,0.53,0.46,0.65
3432_001.7,4.0,0.43,0.35,0.57,0.39,0.33,0.52,0.33,0.28,0.47
3434_000.0,4.0,0.6,0.41,0.93,0.55,0.37,0.89,0.46,0.32,0.8
3434_000.2,4.0,0.56,0.4,0.77,0.52,0.37,0.71,0.43,0.32,0.64
3434_000.4,4.0,0.53,0.42,0.61,0.49,0.38,0.56,0.41,0.33,0.51
3436_000.0,4.0,0.35,0.32,0.48,0.33,0.29,0.44,0.27,0.25,0.4
3436_000.7,4.0,0.22,0.18,0.27,0.2,0.16,0.25,0.17,0.14,0.23
3436_001.3,4.0,0.47,0.27,0.6,0.43,0.25,0.55,0.36,0.22,0.49
3437_000.0,4.0,0.08,0.07,0.11,0.08,0.07,0.1,0.06,0.06,0.09
3437_000.1,5.0,0.08,0.06,0.1,0.07,0.05,0.1,0.06,0.05,0.09
3437_000.6,5.0,0.21,0.16,0.29,0.19,0.15,0.27,0.16,0.13,0.24
3438_000.0,4.0,0.61,0.42,0.7,0.57,0.39,0.64,0.47,0.34,0.58
3438_000.5,4.0,0.62,0.44,0.72,0.57,0.4,0.67,0.48,0.35,0.6
3438_000.7,4.0,1.26,0.92,1.26,1.24,0.84,1.24,1.03,0.73,1.11
3438_000.9,4.0,1.25,0.92,1.32,1.22,0.84,1.29,1.02,0.73,1.16
3438_001.2,4.0,0.75,0.5,0.78,0.69,0.46,0.72,0.58,0.4,0.65
3438_001.7,4.0,0.71,0.52,0.78,0.65,0.48,0.71,0.55,0.42,0.64
3438_002.5,4.0,1.12,0.79,1.32,1.1,0.73,1.3,0.92,0.63,1.16
3438_003.2,4.0,0.58,0.37,0.68,0.53,0.34,0.63,0.44,0.3,0.56
3438_004.7,4.0,0.33,0.23,0.38,0.3,0.21,0.35,0.25,0.18,0.31
3440_000.0,4.0,0.78,0.6,0.71,0.68,0.53,0.62,0.57,0.46,0.54
3440_000.4,4.0,0.87,0.66,0.95,0.77,0.58,0.83,0.64,0.51,0.73
3440_001.6,4.0,0.86,0.67,0.91,0.76,0.59,0.8,0.64,0.51,0.74
3440_002.7,4.0,1.02,0.78,1.05,0.93,0.68,0.98,0.77,0.59,0.85
3440_003.6,4.0,1.14,0.89,1.38,1.08,0.79,1.31,0.9,0.68,1.15
3440_003.8,4.0,1.21,1.02,1.32,1.15,0.93,1.26,0.95,0.81,1.1
3440_003.9,4.0,1.19,0.98,1.31,1.13,0.89,1.24,0.93,0.77,1.08
3440_004.8,4.0,0.6,0.45,0.77,0.55,0.42,0.71,0.46,0.36,0.64
3440_005.3,4.0,0.63,0.48,0.83,0.58,0.44,0.76,0.49,0.38,0.68
3440_005.8,4.0,0.04,0.03,0.08,0.03,0.03,0.07,0.03,0.03,0.07
3442_000.0,4.0,0.49,0.36,1.22,0.44,0.32,1.16,0.36,0.28,1.01
3442_001.3,4.0,0.82,0.54,0.98,0.72,0.48,0.89,0.6,0.41,0.78
3442_001.5,4.0,0.88,0.58,0.99,0.77,0.51,0.9,0.64,0.44,0.79
3442_003.4,4.0,0.76,0.46,0.99,0.7,0.42,0.96,0.58,0.37,0.86
3442_004.5,4.0,0.9,0.65,1.06,0.83,0.59,1.04,0.69,0.52,0.93
3444_000.0,5.0,0.65,0.6,1.03,0.57,0.53,0.96,0.47,0.46,0.83
3444_000.3,5.0,0.24,0.24,0.63,0.21,0.21,0.56,0.17,0.18,0.49
3446_000.0,5.0,0.56,0.35,0.98,0.49,0.31,0.89,0.4,0.27,0.77
3446_000.5,5.0,0.63,0.4,0.76,0.55,0.35,0.67,0.46,0.3,0.58
3448_000.0,3.0,0.9,0.61,0.89,0.83,0.56,0.82,0.69,0.48,0.73
3450_000.0,4.0,0.4,0.3,0.51,0.36,0.27,0.47,0.3,0.24,0.42
3450_000.5,4.0,0.24,0.19,0.3,0.22,0.18,0.28,0.18,0.15,0.25
3451_000.0,4.0,0.23,0.16,0.27,0.21,0.15,0.25,0.18,0.13,0.22
3452_000.0,4.0,1.29,0.85,1.47,1.26,0.78,1.44,1.05,0.67,1.3
3452_000.6,4.0,1.36,0.9,1.59,1.33,0.82,1.55,1.11,0.71,1.4
3452_000.7,4.0,1.37,0.81,1.58,1.34,0.75,1.55,1.12,0.65,1.39
3452_001.1,4.0,0.19,0.18,0.32,0.17,0.17,0.3,0.15,0.15,0.27
3453_000.0,4.0,0.61,0.33,0.74,0.56,0.31,0.68,0.47,0.27,0.61
3454_000.0,4.0,0.1,0.08,0.15,0.09,0.07,0.13,0.07,0.06,0.12
3454_000.6,4.0,0.08,0.1,0.15,0.07,0.09,0.13,0.06,0.08,0.12
3455_000.0,5.0,0.21,0.1,0.26,0.19,0.09,0.24,0.16,0.08,0.21
3455_000.6,5.0,0.13,0.17,0.24,0.12,0.15,0.22,0.1,0.13,0.19
3456_000.0,3.0,0.98,0.72,1.03,0.93,0.66,1.01,0.77,0.57,0.91
3456_000.1,3.0,0.83,0.52,0.86,0.77,0.48,0.79,0.64,0.42,0.71
3456_000.5,3.0,1.35,0.91,1.39,1.32,0.87,1.36,1.1,0.75,1.22
3456_000.8,5.0,0.41,0.28,0.47,0.38,0.25,0.43,0.32,0.22,0.39
3457_000.0,4.0,0.11,0.1,0.17,0.11,0.09,0.16,0.09,0.08,0.14
3458_000.0,3.0,0.15,0.13,0.21,0.14,0.12,0.19,0.11,0.1,0.17
3458_001.5,3.0,0.17,0.13,0.22,0.16,0.12,0.2,0.13,0.11,0.18
3458_002.0,3.0,0.23,0.22,0.37,0.21,0.2,0.34,0.17,0.17,0.3
3458_002.1,3.0,0.25,0.26,0.42,0.23,0.24,0.38,0.19,0.2,0.34
3459_000.0,5.0,0.16,0.11,0.15,0.14,0.1,0.14,0.12,0.09,0.13
3459_000.1,5.0,0.3,0.21,0.28,0.27,0.19,0.26,0.23,0.16,0.23
3459_001.0,5.0,0.25,0.17,0.22,0.23,0.16,0.21,0.19,0.14,0.19
3462_000.0,4.0,0.44,0.29,0.43,0.41,0.27,0.4,0.34,0.23,0.36
3462_000.2,4.0,0.18,0.17,0.28,0.17,0.16,0.25,0.14,0.14,0.23
3462_001.3,4.0,0.62,0.45,0.67,0.57,0.42,0.62,0.48,0.36,0.56
3462_001.9,4.0,0.35,0.3,0.42,0.32,0.28,0.38,0.27,0.24,0.34
3462_002.3,4.0,0.21,0.16,0.27,0.19,0.14,0.25,0.16,0.13,0.22
3462_002.8,4.0,0.26,0.17,0.26,0.24,0.16,0.24,0.2,0.14,0.21
3465_000.0,4.0,0.18,0.14,0.2,0.17,0.13,0.18,0.14,0.11,0.16
3466_000.0,4.0,0.52,0.4,0.56,0.48,0.37,0.51,0.4,0.32,0.46
3466_000.1,4.0,0.67,0.47,0.64,0.62,0.44,0.59,0.51,0.38,0.53
3466_000.3,4.0,0.72,0.41,0.8,0.66,0.37,0.74,0.55,0.33,0.66
3470_000.0,5.0,0.32,0.24,0.34,0.3,0.22,0.31,0.25,0.19,0.28
MAG_6002,4.0,0.21,0.23,0.34,0.19,0.21,0.31,0.16,0.18,0.28
MAG_6008,5.0,0.13,0.1,0.22,0.12,0.1,0.2,0.1,0.08,0.18
MAG_6009,5.0,0.45,0.39,0.56,0.41,0.36,0.52,0.34,0.31,0.48
MAG_6011,4.0,0.49,0.5,0.68,0.45,0.46,0.62,0.37,0.39,0.57
MAG_6012,4.0,0.47,0.25,0.7,0.43,0.23,0.65,0.36,0.2,0.58
MAG_6013,4.0,0.23,0.1,0.29,0.21,0.09,0.27,0.18,0.08,0.24
MAG_6014,13.0,1.4,1.13,1.58,1.37,1.1,1.55,1.14,0.94,1.43
MAG_6015,13.0,1.03,0.8,1.16,1.01,0.73,1.13,0.84,0.64,1.02
MAG_6016,4.0,0.18,0.13,0.45,0.17,0.12,0.42,0.14,0.11,0.37
MAG_6017,3.0,0.42,0.38,0.37,0.38,0.35,0.34,0.32,0.3,0.31
MAG_6018,13.0,1.09,0.79,1.16,1.06,0.73,1.14,0.89,0.63,1.02
MAG_6019,2.0,1.3,0.92,1.33,1.27,0.85,1.3,1.06,0.74,1.17
MAG_6020,3.0,1.15,0.58,1.35,1.13,0.54,1.33,0.93,0.46,1.22
MAG_6021,2.0,1.87,1.16,1.9,1.83,1.13,1.86,1.52,0.98,1.67
MAG_6022,4.0,0.56,0.55,0.75,0.51,0.51,0.69,0.42,0.43,0.64
MAG_6023,5.0,1.22,0.26,1.35,1.2,0.24,1.32,0.99,0.2,1.22
MAG_6029,4.0,0.26,0.29,0.46,0.24,0.27,0.43,0.2,0.23,0.38
MAG_6030,4.0,0.13,0.15,0.22,0.12,0.14,0.2,0.1,0.12,0.18
MAG_6033,3.0,0.69,0.48,0.97,0.64,0.44,0.92,0.53,0.38,0.85
MAG_6035,4.0,0.26,0.23,0.24,0.24,0.21,0.22,0.2,0.18,0.2
MAG_6036,3.0,0.39,0.08,0.79,0.36,0.07,0.72,0.3,0.06,0.65
MAG_6040,5.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
MAG_6042,4.0,0.05,0.06,0.08,0.04,0.05,0.07,0.04,0.05,0.06
MAG_6043,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6047,4.0,0.06,0.06,0.1,0.05,0.05,0.09,0.04,0.05,0.08
MAG_6048,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6052,2.0,0.2,0.16,0.32,0.19,0.15,0.3,0.16,0.13,0.27
MAG_6053,4.0,0.02,0.01,0.03,0.02,0.01,0.02,0.01,0.01,0.02
MAG_6054,4.0,0.27,0.25,0.38,0.25,0.23,0.35,0.21,0.2,0.31
MAG_6058,2.0,0.09,0.06,0.08,0.08,0.05,0.07,0.07,0.05,0.07
MAG_6062,4.0,0.34,0.22,0.57,0.32,0.2,0.53,0.26,0.18,0.47
MAG_6066,3.0,0.92,0.39,1.02,0.88,0.36,0.99,0.73,0.31,0.89
MAG_6067,34.0,0.91,0.69,0.99,0.86,0.63,0.94,0.73,0.5,0.85
MAG_6068,33.0,1.39,1.24,1.46,1.36,1.21,1.43,1.16,0.95,1.29
MAG_6069,33.0,0.94,0.86,1.0,0.89,0.79,0.97,0.76,0.62,0.87
MAG_6070,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6072,5.0,0.21,0.14,0.33,0.2,0.13,0.31,0.16,0.12,0.28
MAG_6073,4.0,0.98,0.84,1.22,0.93,0.77,1.19,0.77,0.66,1.1
MAG_6074,3.0,0.92,0.68,1.12,0.84,0.62,1.1,0.7,0.54,0.99
MAG_6076,5.0,0.18,0.14,0.43,0.16,0.13,0.4,0.13,0.11,0.36
MAG_6078,2.0,1.04,0.76,1.09,1.02,0.7,1.06,0.85,0.61,0.96
MAG_6079,13.0,1.2,0.95,1.38,1.17,0.9,1.35,0.98,0.78,1.21
MAG_6083,5.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0
MAG_6086,4.0,0.62,0.21,0.89,0.57,0.2,0.82,0.48,0.17,0.74
MAG_6088,4.0,0.03,0.03,0.03,0.02,0.03,0.03,0.02,0.02,0.02
MAG_6089,4.0,0.03,0.03,0.03,0.02,0.03,0.03,0.02,0.02,0.02
MAG_6092,4.0,0.54,0.54,0.81,0.5,0.5,0.75,0.41,0.42,0.69
MAG_6095,4.0,0.23,0.23,0.38,0.2,0.2,0.33,0.17,0.18,0.29
MAG_6098,4.0,0.06,0.06,0.1,0.06,0.06,0.1,0.05,0.05,0.09
MAG_6105,2.0,0.16,0.12,0.18,0.15,0.11,0.17,0.12,0.1,0.15
MAG_6112,15.0,0.65,0.52,0.8,0.6,0.48,0.73,0.5,0.42,0.66
MAG_6113,4.0,0.21,0.18,0.37,0.2,0.17,0.34,0.16,0.15,0.3
MAG_6114,15.0,0.54,0.39,0.6,0.5,0.36,0.56,0.41,0.31,0.5
MAG_6115,3.0,0.25,0.29,0.44,0.23,0.27,0.41,0.19,0.23,0.37
