SEGID,FT,AnnWkAM15,AnnWkMD15,AnnWkPM15,AnnWkAMHr,AnnWkMDHr,AnnWkPMHr,AnnWkAMPrd,AnnWkMDPrd,AnnWkPMPrd
3020_000.0,3.0,0.61,0.48,0.72,0.56,0.44,0.66,0.46,0.37,0.61
3020_000.3,3.0,0.83,0.65,0.91,0.76,0.6,0.86,0.63,0.51,0.79
3020_000.6,3.0,1.03,0.7,1.06,1.01,0.64,1.04,0.83,0.55,0.96
3020_001.2,3.0,1.36,0.73,1.36,1.33,0.67,1.33,1.1,0.57,1.23
3020_001.4,3.0,1.36,0.73,1.36,1.33,0.67,1.33,1.1,0.57,1.23
3020_001.5,3.0,1.16,0.74,1.14,1.14,0.68,1.12,0.94,0.58,1.03
3020_001.7,3.0,1.1,0.67,1.27,1.08,0.62,1.24,0.89,0.53,1.14
3020_001.9,3.0,1.13,0.74,1.31,1.11,0.68,1.29,0.92,0.58,1.19
3020_002.2,3.0,1.0,0.68,1.5,0.97,0.62,1.47,0.8,0.53,1.36
3020_002.4,3.0,0.9,0.69,1.27,0.83,0.63,1.25,0.69,0.54,1.15
3020_002.6,3.0,0.96,0.73,1.23,0.91,0.67,1.21,0.76,0.57,1.11
3020_002.7,3.0,0.72,0.43,0.67,0.66,0.4,0.62,0.55,0.35,0.55
3020_003.2,3.0,0.79,0.51,0.99,0.73,0.47,0.96,0.61,0.4,0.86
3020_003.3,3.0,0.75,0.64,0.79,0.69,0.59,0.73,0.57,0.5,0.67
3020_003.5,3.0,0.68,0.53,0.73,0.62,0.49,0.68,0.52,0.42,0.62
3022_000.0,3.0,0.61,0.46,0.6,0.56,0.42,0.55,0.46,0.36,0.51
3022_000.1,3.0,0.78,0.49,0.78,0.71,0.45,0.71,0.59,0.39,0.66
3022_000.4,3.0,0.9,0.36,0.6,0.83,0.33,0.55,0.69,0.28,0.51
3024_000.3,4.0,0.67,0.7,0.92,0.61,0.65,0.87,0.51,0.55,0.81
3024_000.5,4.0,0.69,0.58,0.6,0.63,0.53,0.56,0.52,0.45,0.51
3024_000.7,4.0,0.63,0.48,0.66,0.58,0.44,0.6,0.48,0.38,0.56
3026_000.0,5.0,0.23,0.16,0.27,0.21,0.15,0.24,0.18,0.13,0.23
3026_001.2,5.0,0.3,0.17,0.32,0.28,0.16,0.29,0.23,0.14,0.27
3030_000.0,4.0,0.72,0.61,0.85,0.67,0.57,0.78,0.55,0.48,0.72
3030_000.6,4.0,0.7,0.77,0.76,0.64,0.71,0.7,0.53,0.61,0.64
3030_000.8,4.0,0.48,0.43,0.57,0.44,0.4,0.53,0.36,0.34,0.49
3031_000.0,5.0,0.83,0.53,0.67,0.77,0.49,0.61,0.64,0.42,0.55
3031_000.4,5.0,0.11,0.07,0.31,0.1,0.06,0.29,0.09,0.06,0.26
3031_002.2,4.0,0.27,0.2,0.55,0.25,0.18,0.51,0.21,0.16,0.46
3031_003.1,4.0,0.44,0.29,0.66,0.4,0.27,0.61,0.33,0.23,0.56
3032_000.0,4.0,0.86,0.73,0.89,0.8,0.68,0.82,0.66,0.58,0.76
3032_000.3,4.0,0.99,0.79,1.03,0.96,0.73,1.01,0.79,0.62,0.93
3032_000.5,4.0,0.93,0.72,0.98,0.88,0.66,0.93,0.73,0.57,0.85
3032_000.7,4.0,0.85,0.63,0.89,0.78,0.58,0.82,0.65,0.49,0.75
3032_000.9,4.0,1.21,0.87,1.16,1.18,0.8,1.14,0.98,0.68,1.05
3032_001.0,4.0,0.56,0.35,0.52,0.52,0.32,0.48,0.43,0.28,0.44
3033_000.0,4.0,0.68,0.33,1.0,0.63,0.3,0.97,0.52,0.26,0.9
3034_000.0,4.0,0.2,0.21,0.43,0.19,0.19,0.4,0.15,0.16,0.37
3034_000.8,4.0,0.25,0.16,0.4,0.23,0.15,0.37,0.19,0.13,0.34
3034_001.0,3.0,0.62,0.51,0.73,0.57,0.47,0.67,0.47,0.4,0.62
3035_000.0,3.0,0.27,0.19,0.33,0.25,0.17,0.3,0.2,0.15,0.27
3035_000.3,3.0,0.61,0.54,0.96,0.56,0.5,0.91,0.46,0.43,0.82
3035_000.9,3.0,0.41,0.37,0.9,0.38,0.34,0.86,0.31,0.29,0.77
3035_001.4,3.0,0.66,0.53,1.14,0.6,0.49,1.12,0.5,0.42,1.01
3035_003.2,3.0,0.92,0.63,0.91,0.84,0.58,0.86,0.7,0.5,0.78
3037_000.0,4.0,0.77,0.63,1.03,0.71,0.58,1.01,0.59,0.5,0.91
3037_000.4,4.0,0.49,0.4,0.8,0.45,0.37,0.74,0.37,0.32,0.66
3037_001.8,4.0,0.02,0.02,0.04,0.02,0.02,0.04,0.02,0.02,0.03
3038_000.0,4.0,0.24,0.19,0.32,0.22,0.18,0.29,0.18,0.15,0.27
3038_000.4,4.0,0.82,0.69,0.86,0.75,0.63,0.79,0.62,0.54,0.73
3038_000.8,4.0,0.54,0.53,0.76,0.5,0.49,0.7,0.41,0.41,0.64
3038_001.1,4.0,0.45,0.43,0.78,0.41,0.39,0.71,0.34,0.33,0.66
3038_001.3,4.0,0.22,0.18,0.31,0.2,0.17,0.28,0.17,0.14,0.26
3039_000.0,4.0,0.33,0.31,0.48,0.29,0.27,0.42,0.24,0.23,0.37
3039_000.2,3.0,0.61,0.44,0.78,0.54,0.39,0.68,0.45,0.34,0.6
3039_000.6,5.0,0.29,0.25,0.39,0.25,0.22,0.34,0.21,0.19,0.3
3039_001.7,5.0,0.05,0.06,0.1,0.04,0.05,0.08,0.04,0.05,0.07
3040_000.0,3.0,0.64,0.47,0.52,0.59,0.43,0.48,0.49,0.37,0.44
3040_000.2,3.0,0.6,0.33,0.7,0.56,0.3,0.65,0.46,0.26,0.6
3040_000.6,3.0,0.69,0.22,0.75,0.63,0.2,0.69,0.52,0.17,0.64
3040_001.1,3.0,0.68,0.53,1.07,0.62,0.49,1.05,0.52,0.43,0.94
3040_002.5,3.0,0.43,0.37,0.95,0.39,0.34,0.91,0.33,0.29,0.81
3040_003.3,3.0,0.3,0.27,0.74,0.28,0.25,0.69,0.23,0.21,0.63
3041_000.0,5.0,0.32,0.21,0.38,0.28,0.19,0.33,0.24,0.16,0.29
3042_000.0,3.0,0.98,0.83,1.12,0.95,0.77,1.1,0.79,0.65,1.01
3042_000.3,3.0,1.14,0.92,1.27,1.11,0.84,1.24,0.92,0.72,1.14
3042_000.5,2.0,0.83,0.48,1.01,0.76,0.44,0.98,0.63,0.37,0.9
3042_000.8,2.0,0.99,0.7,1.1,0.94,0.64,1.08,0.78,0.55,0.99
3042_001.0,2.0,0.85,0.62,0.98,0.78,0.57,0.93,0.65,0.48,0.86
3042_001.3,2.0,0.95,0.67,1.0,0.9,0.62,0.95,0.75,0.53,0.87
3042_001.5,2.0,1.72,1.2,1.77,1.69,1.18,1.74,1.4,1.01,1.6
3042_001.6,2.0,0.98,0.7,0.98,0.93,0.65,0.95,0.77,0.55,0.88
3042_002.0,2.0,0.59,0.54,0.77,0.55,0.5,0.71,0.45,0.42,0.65
3042_002.5,3.0,0.26,0.25,0.29,0.24,0.23,0.27,0.2,0.2,0.25
3044_000.0,4.0,0.62,0.73,1.1,0.57,0.67,1.08,0.47,0.57,0.99
3044_000.2,4.0,0.37,0.37,0.47,0.34,0.34,0.43,0.29,0.29,0.4
3050_000.0,3.0,0.99,0.92,1.1,0.94,0.87,1.08,0.77,0.74,1.0
3054_000.0,4.0,0.53,0.31,0.96,0.49,0.28,0.91,0.41,0.25,0.82
3056_000.0,4.0,0.5,0.36,0.86,0.46,0.33,0.79,0.38,0.29,0.71
3056_001.3,4.0,0.16,0.13,0.21,0.14,0.12,0.19,0.12,0.11,0.17
3058_000.0,4.0,0.73,0.29,1.14,0.68,0.27,1.11,0.56,0.23,1.03
3059_000.0,5.0,0.63,0.24,1.08,0.56,0.21,1.03,0.46,0.18,0.9
3059_000.1,5.0,0.23,0.14,0.5,0.21,0.13,0.46,0.18,0.11,0.42
3059_000.6,4.0,0.45,0.31,0.66,0.41,0.29,0.61,0.35,0.25,0.55
3060_000.0,5.0,0.19,0.13,0.24,0.18,0.12,0.22,0.15,0.1,0.2
3061_000.0,3.0,0.31,0.23,0.35,0.28,0.22,0.32,0.24,0.19,0.29
3061_000.5,3.0,0.63,0.34,0.94,0.58,0.31,0.89,0.48,0.27,0.8
3061_001.0,2.0,0.78,0.52,1.14,0.71,0.48,1.12,0.59,0.41,1.03
3061_001.4,2.0,0.61,0.45,0.98,0.56,0.42,0.93,0.46,0.36,0.86
3062_000.0,2.0,0.91,0.84,1.32,0.84,0.77,1.3,0.69,0.66,1.19
3062_000.3,2.0,0.89,0.79,1.16,0.82,0.72,1.14,0.68,0.62,1.05
3062_000.6,2.0,0.9,0.72,1.07,0.82,0.66,1.05,0.68,0.57,0.96
3062_000.7,2.0,0.76,0.58,1.0,0.7,0.54,0.97,0.58,0.47,0.87
3062_001.1,2.0,0.75,0.59,1.05,0.69,0.54,1.03,0.58,0.47,0.93
3062_001.2,3.0,0.39,0.25,0.4,0.36,0.23,0.37,0.3,0.2,0.33
3062_001.3,4.0,0.59,0.34,0.65,0.55,0.31,0.6,0.46,0.27,0.54
3063_000.0,5.0,0.33,0.05,0.5,0.3,0.05,0.46,0.25,0.04,0.42
3063_000.8,5.0,0.63,0.3,0.9,0.58,0.27,0.83,0.49,0.24,0.75
3064_000.0,5.0,0.98,0.18,1.43,0.96,0.17,1.4,0.79,0.14,1.29
3064_000.4,5.0,0.92,0.25,1.15,0.85,0.23,1.13,0.7,0.19,1.04
3065_000.0,4.0,0.52,0.55,1.02,0.48,0.51,1.0,0.4,0.44,0.9
3069_000.0,4.0,0.29,0.22,0.36,0.27,0.21,0.33,0.22,0.18,0.3
3069_001.1,4.0,0.22,0.19,0.29,0.2,0.18,0.27,0.17,0.15,0.24
3070_000.0,4.0,0.04,0.03,0.22,0.04,0.03,0.2,0.03,0.03,0.19
3071_000.0,4.0,0.05,0.05,0.07,0.04,0.04,0.06,0.04,0.04,0.06
3071_000.8,5.0,0.11,0.09,0.11,0.1,0.08,0.1,0.08,0.07,0.09
3080_000.0,3.0,0.61,0.41,0.78,0.56,0.37,0.71,0.47,0.32,0.66
3080_000.4,3.0,0.95,0.72,1.06,0.9,0.66,1.04,0.75,0.58,0.93
3082_000.0,5.0,0.26,0.26,0.39,0.24,0.24,0.36,0.2,0.21,0.33
3084_000.0,4.0,0.77,0.62,1.27,0.71,0.57,1.24,0.59,0.49,1.12
3084_000.5,4.0,1.16,0.67,1.56,1.13,0.62,1.53,0.95,0.54,1.38
3084_000.9,4.0,0.56,0.4,0.68,0.52,0.37,0.62,0.43,0.32,0.56
3084_001.3,4.0,0.63,0.47,0.74,0.58,0.44,0.68,0.48,0.38,0.61
3084_001.7,4.0,0.55,0.42,0.65,0.51,0.38,0.6,0.42,0.33,0.54
3086_000.0,5.0,0.28,0.21,0.35,0.26,0.2,0.32,0.22,0.17,0.29
3086_000.4,5.0,0.16,0.14,0.47,0.15,0.13,0.43,0.13,0.11,0.4
3088_000.0,5.0,0.22,0.13,0.6,0.2,0.12,0.55,0.17,0.1,0.49
3090_000.0,5.0,0.25,0.16,0.37,0.23,0.15,0.34,0.19,0.13,0.3
3306_000.0,4.0,0.71,0.5,0.79,0.62,0.44,0.7,0.51,0.39,0.65
3306_002.4,4.0,1.03,0.94,1.31,0.94,0.83,1.25,0.8,0.72,1.15
3306_003.4,4.0,2.09,1.63,2.25,1.98,1.55,2.14,1.64,1.35,1.87
3306_004.8,4.0,1.47,1.12,1.6,1.39,1.06,1.52,1.15,0.92,1.33
3306_005.5,4.0,1.38,1.02,1.58,1.31,0.93,1.5,1.08,0.81,1.31
3308_000.0,4.0,1.24,1.15,1.31,1.22,1.13,1.29,1.02,0.98,1.16
3308_000.5,4.0,1.11,0.95,1.18,1.09,0.9,1.16,0.91,0.78,1.04
3308_001.5,4.0,0.96,0.77,1.46,0.91,0.71,1.43,0.76,0.62,1.28
3308_002.0,4.0,1.12,0.87,1.61,1.09,0.8,1.58,0.91,0.7,1.42
3308_002.5,4.0,1.25,0.92,1.55,1.22,0.88,1.52,1.02,0.76,1.36
3308_002.7,4.0,1.11,0.92,1.5,1.08,0.85,1.47,0.9,0.73,1.32
3310_000.0,4.0,0.9,0.54,1.23,0.85,0.5,1.21,0.71,0.43,1.09
3310_000.5,4.0,0.92,0.61,1.08,0.87,0.56,1.06,0.73,0.49,0.95
3311_000.0,4.0,0.3,0.27,0.93,0.28,0.25,0.88,0.23,0.21,0.79
3315_000.0,4.0,1.19,0.98,1.89,1.17,0.93,1.85,0.97,0.79,1.7
3315_000.6,4.0,1.12,0.81,1.63,1.1,0.74,1.59,0.91,0.63,1.47
3316_000.0,4.0,0.91,0.71,0.98,0.87,0.65,0.93,0.72,0.56,0.83
3316_000.6,4.0,1.08,0.9,1.25,1.06,0.82,1.23,0.87,0.7,1.13
3316_000.8,4.0,0.88,0.69,0.91,0.81,0.63,0.84,0.67,0.54,0.78
3316_001.6,4.0,0.98,0.81,1.0,0.93,0.75,0.97,0.77,0.64,0.89
3318_000.0,4.0,1.1,0.91,1.34,1.07,0.84,1.31,0.9,0.73,1.18
3320_000.0,5.0,0.35,0.37,0.68,0.33,0.34,0.62,0.27,0.29,0.56
3320_000.3,5.0,0.69,0.36,0.97,0.6,0.32,0.89,0.5,0.28,0.77
3320_000.8,5.0,0.27,0.25,0.78,0.24,0.22,0.69,0.2,0.19,0.6
3320_001.8,4.0,0.26,0.2,0.74,0.23,0.18,0.66,0.19,0.15,0.57
3320_002.4,4.0,0.17,0.15,0.66,0.15,0.13,0.58,0.12,0.11,0.5
3322_000.0,5.0,0.71,0.49,0.99,0.65,0.45,0.96,0.54,0.39,0.88
3328_000.0,4.0,0.61,0.58,0.84,0.56,0.54,0.77,0.46,0.46,0.71
3328_000.6,4.0,0.9,0.83,1.19,0.85,0.76,1.17,0.71,0.66,1.05
3328_001.0,4.0,0.9,0.78,1.22,0.83,0.72,1.19,0.69,0.63,1.07
3328_001.2,4.0,0.73,0.54,0.81,0.67,0.5,0.74,0.56,0.43,0.67
3330_000.0,5.0,0.55,0.49,1.03,0.5,0.45,1.01,0.42,0.39,0.91
3336_000.0,4.0,0.19,0.17,0.26,0.17,0.16,0.24,0.14,0.14,0.22
3340_000.0,5.0,0.23,0.21,0.39,0.22,0.19,0.36,0.18,0.17,0.32
3340_000.8,4.0,0.39,0.2,0.6,0.36,0.19,0.56,0.3,0.16,0.5
3342_000.0,4.0,0.06,0.06,0.1,0.05,0.06,0.09,0.04,0.05,0.08
3344_000.0,4.0,0.4,0.27,0.57,0.36,0.25,0.53,0.3,0.22,0.47
3344_001.5,4.0,0.23,0.21,0.27,0.21,0.2,0.25,0.17,0.17,0.22
3344_002.2,4.0,0.29,0.3,0.4,0.26,0.28,0.36,0.22,0.24,0.33
3345_000.0,4.0,0.08,0.1,0.14,0.08,0.09,0.13,0.07,0.08,0.12
3346_000.0,4.0,0.29,0.17,0.67,0.27,0.16,0.62,0.22,0.14,0.56
3346_000.8,4.0,0.3,0.23,0.46,0.27,0.22,0.43,0.23,0.18,0.39
3346_001.0,4.0,0.33,0.23,0.47,0.31,0.21,0.43,0.26,0.18,0.39
3348_000.0,4.0,0.47,0.31,0.52,0.43,0.28,0.48,0.36,0.24,0.44
3348_000.8,4.0,0.33,0.25,0.32,0.31,0.23,0.29,0.25,0.19,0.27
3350_000.0,4.0,0.41,0.09,0.68,0.38,0.08,0.63,0.31,0.07,0.58
3354_000.0,3.0,1.62,1.2,1.41,1.59,1.18,1.38,1.31,1.0,1.27
3354_000.4,3.0,0.99,0.77,0.89,0.96,0.71,0.82,0.79,0.61,0.76
3354_000.5,3.0,1.03,0.72,0.9,1.01,0.66,0.83,0.84,0.56,0.77
3354_000.6,3.0,1.12,0.7,0.93,1.1,0.64,0.89,0.91,0.55,0.82
3354_001.4,3.0,1.08,0.68,0.97,1.06,0.63,0.92,0.87,0.54,0.85
3354_001.7,4.0,0.36,0.3,0.69,0.33,0.28,0.64,0.28,0.24,0.59
3354_002.1,4.0,0.15,0.15,0.3,0.14,0.14,0.27,0.11,0.12,0.25
3354_002.6,4.0,1.26,0.6,1.15,1.24,0.55,1.12,1.02,0.47,1.04
3354_003.7,3.0,0.46,0.46,0.53,0.42,0.42,0.49,0.35,0.36,0.45
3354_004.1,3.0,0.7,0.6,0.73,0.64,0.55,0.67,0.53,0.47,0.62
3355_000.0,4.0,0.48,0.09,0.85,0.44,0.08,0.78,0.37,0.07,0.7
3355_000.5,4.0,0.55,0.12,0.9,0.5,0.11,0.85,0.42,0.1,0.77
3355_001.0,4.0,0.79,0.13,1.15,0.73,0.12,1.13,0.61,0.11,1.02
3356_000.0,3.0,0.35,0.35,0.5,0.32,0.32,0.46,0.26,0.27,0.42
3356_000.1,3.0,0.54,0.39,0.63,0.5,0.36,0.58,0.41,0.3,0.54
3356_000.3,3.0,0.82,0.56,0.86,0.75,0.52,0.79,0.62,0.44,0.73
3356_000.4,3.0,0.55,0.45,0.56,0.51,0.41,0.51,0.42,0.35,0.47
3356_000.6,3.0,1.07,0.9,1.05,1.04,0.82,1.03,0.86,0.7,0.95
3356_001.2,3.0,1.54,0.86,1.36,1.51,0.79,1.33,1.25,0.67,1.23
3356_001.4,3.0,1.33,0.78,1.35,1.3,0.72,1.32,1.08,0.61,1.22
3357_000.0,4.0,0.43,0.29,0.55,0.39,0.27,0.51,0.33,0.23,0.46
3357_000.7,4.0,0.81,0.23,1.08,0.74,0.21,1.06,0.61,0.18,0.98
3358_000.0,4.0,0.85,0.66,1.0,0.78,0.61,0.95,0.65,0.53,0.85
3358_000.9,4.0,0.44,0.44,0.85,0.39,0.39,0.74,0.32,0.34,0.65
3358_001.4,4.0,0.71,0.45,0.83,0.62,0.39,0.73,0.51,0.34,0.64
3358_001.9,4.0,0.55,0.31,0.85,0.49,0.27,0.75,0.4,0.24,0.65
3358_002.9,4.0,0.53,0.31,0.95,0.46,0.28,0.84,0.39,0.24,0.73
3358_003.9,4.0,0.79,0.49,1.01,0.7,0.43,0.91,0.58,0.37,0.8
3359_000.0,5.0,0.27,0.22,0.84,0.24,0.21,0.77,0.2,0.18,0.69
3359_000.5,4.0,0.4,0.32,0.84,0.37,0.3,0.77,0.31,0.26,0.7
3359_000.8,4.0,0.29,0.25,0.61,0.25,0.22,0.54,0.21,0.19,0.47
3360_000.0,4.0,0.53,0.4,0.61,0.49,0.37,0.56,0.4,0.32,0.52
3360_000.7,4.0,0.3,0.35,0.71,0.28,0.32,0.65,0.23,0.27,0.6
3360_000.9,4.0,0.51,0.45,0.88,0.47,0.41,0.81,0.39,0.35,0.74
3360_001.1,4.0,0.36,0.33,0.83,0.33,0.3,0.77,0.27,0.26,0.71
3360_001.4,4.0,0.41,0.32,0.51,0.38,0.3,0.47,0.31,0.25,0.43
3360_001.7,4.0,0.69,0.33,0.95,0.63,0.3,0.9,0.52,0.26,0.83
3360_002.0,4.0,0.74,0.27,1.08,0.69,0.25,1.06,0.57,0.21,0.97
3360_002.1,4.0,0.65,0.29,0.99,0.6,0.27,0.96,0.5,0.23,0.88
3360_002.3,4.0,0.29,0.16,0.62,0.27,0.15,0.57,0.22,0.13,0.52
3360_002.7,4.0,0.32,0.18,0.64,0.3,0.16,0.59,0.25,0.14,0.54
3361_000.0,4.0,0.21,0.27,0.4,0.19,0.24,0.37,0.16,0.21,0.34
3361_000.2,4.0,0.55,0.37,0.73,0.51,0.34,0.67,0.42,0.29,0.62
3361_000.9,4.0,0.33,0.4,0.92,0.3,0.37,0.87,0.25,0.31,0.8
3361_001.0,4.0,0.52,0.33,1.09,0.48,0.3,1.07,0.4,0.26,0.99
3361_001.3,4.0,0.57,0.36,1.12,0.53,0.33,1.09,0.44,0.28,1.01
3361_001.6,4.0,0.84,0.51,1.07,0.77,0.47,1.05,0.64,0.4,0.96
3361_001.9,4.0,0.73,0.6,0.84,0.67,0.55,0.77,0.55,0.47,0.71
3361_002.2,4.0,0.79,0.57,0.98,0.73,0.52,0.93,0.6,0.45,0.86
3361_002.3,4.0,0.9,0.59,1.05,0.82,0.54,1.03,0.68,0.46,0.95
3361_002.5,4.0,0.41,0.17,0.9,0.38,0.16,0.85,0.31,0.13,0.79
3361_002.9,4.0,0.37,0.15,0.78,0.34,0.14,0.72,0.28,0.12,0.66
3362_000.0,4.0,0.45,0.28,0.93,0.39,0.25,0.82,0.33,0.21,0.71
3362_000.5,4.0,0.82,0.51,1.1,0.72,0.45,1.04,0.6,0.39,0.91
3362_001.5,4.0,0.66,0.38,0.95,0.58,0.33,0.84,0.48,0.29,0.73
3362_002.5,4.0,0.43,0.35,0.63,0.39,0.33,0.58,0.33,0.28,0.52
3363_000.0,4.0,0.2,0.3,0.53,0.17,0.27,0.47,0.14,0.23,0.41
3363_000.5,4.0,0.17,0.16,0.25,0.15,0.14,0.22,0.12,0.12,0.19
3364_000.0,4.0,0.78,0.36,1.79,0.69,0.31,1.7,0.57,0.27,1.48
3364_000.5,4.0,1.06,0.64,1.63,1.0,0.56,1.55,0.83,0.49,1.35
3364_001.5,4.0,1.03,0.66,1.64,0.94,0.58,1.56,0.78,0.5,1.36
3364_002.5,4.0,1.06,0.78,1.31,1.04,0.72,1.29,0.87,0.62,1.16
3366_000.0,4.0,0.93,0.42,0.81,0.82,0.37,0.72,0.68,0.32,0.62
3366_000.5,4.0,1.04,0.53,1.36,0.94,0.46,1.29,0.78,0.4,1.13
3366_001.5,4.0,1.27,0.85,1.56,1.2,0.74,1.48,1.0,0.65,1.29
3366_002.1,4.0,1.28,0.75,1.37,1.22,0.66,1.3,1.01,0.57,1.13
3366_002.5,4.0,1.35,0.79,1.73,1.32,0.73,1.7,1.1,0.63,1.53
3366_002.7,4.0,0.22,0.19,0.74,0.2,0.17,0.68,0.17,0.15,0.61
3367_000.0,4.0,0.14,0.12,0.21,0.12,0.11,0.19,0.1,0.1,0.17
3367_001.0,4.0,0.18,0.14,0.23,0.17,0.13,0.21,0.14,0.11,0.19
3368_000.0,4.0,0.85,0.7,0.98,0.79,0.65,0.93,0.66,0.56,0.84
3368_000.5,4.0,0.7,0.36,0.94,0.64,0.33,0.9,0.54,0.29,0.81
3368_001.2,3.0,0.79,0.45,0.89,0.72,0.41,0.82,0.6,0.36,0.74
3368_001.7,3.0,0.76,0.44,0.83,0.7,0.41,0.76,0.59,0.35,0.69
3368_002.7,3.0,0.46,0.26,0.6,0.42,0.24,0.56,0.35,0.21,0.5
3368_004.0,3.0,0.42,0.33,0.68,0.38,0.3,0.62,0.32,0.26,0.56
3369_000.0,4.0,0.45,0.29,0.51,0.42,0.27,0.47,0.35,0.23,0.43
3370_000.0,4.0,0.27,0.27,0.53,0.24,0.23,0.47,0.2,0.2,0.41
3371_000.0,4.0,0.76,0.47,0.77,0.67,0.41,0.68,0.55,0.36,0.59
3371_002.3,4.0,0.74,0.52,0.78,0.68,0.48,0.72,0.57,0.41,0.65
3374_000.0,5.0,0.96,0.73,1.77,0.87,0.64,1.68,0.72,0.56,1.46
3374_000.9,5.0,0.97,0.8,1.77,0.88,0.7,1.68,0.73,0.61,1.46
3374_001.6,5.0,0.89,0.82,1.45,0.78,0.72,1.38,0.65,0.63,1.2
3374_002.4,5.0,0.65,0.49,1.03,0.57,0.43,0.96,0.47,0.37,0.83
3374_003.3,4.0,1.54,1.07,1.96,1.47,0.99,1.86,1.22,0.86,1.63
3380_000.0,3.0,0.46,0.38,0.61,0.43,0.35,0.56,0.35,0.3,0.52
3380_000.1,3.0,0.78,0.67,0.84,0.72,0.62,0.77,0.59,0.53,0.71
3380_000.6,3.0,0.37,0.36,0.45,0.34,0.33,0.41,0.28,0.28,0.38
3381_000.0,3.0,0.57,0.41,0.71,0.53,0.38,0.65,0.44,0.33,0.58
3382_000.0,4.0,0.99,0.75,1.38,0.96,0.69,1.35,0.8,0.6,1.21
3384_000.0,5.0,0.44,0.4,0.58,0.41,0.36,0.53,0.34,0.31,0.49
3384_000.1,5.0,0.37,0.46,0.78,0.34,0.42,0.72,0.28,0.36,0.66
3384_000.3,5.0,0.89,0.74,1.12,0.82,0.68,1.1,0.68,0.58,1.01
3384_000.4,5.0,0.29,0.48,0.56,0.27,0.45,0.52,0.22,0.38,0.48
3384_000.6,5.0,0.4,0.36,0.71,0.37,0.34,0.66,0.31,0.29,0.6
3384_001.0,5.0,0.36,0.4,0.59,0.33,0.37,0.54,0.27,0.32,0.5
3384_001.6,5.0,0.28,0.38,0.33,0.26,0.35,0.3,0.22,0.31,0.27
3386_000.1,4.0,0.66,0.43,0.82,0.61,0.4,0.76,0.5,0.34,0.7
3392_000.0,5.0,0.8,0.14,0.9,0.73,0.13,0.83,0.61,0.11,0.75
3394_000.0,5.0,0.92,0.1,1.01,0.87,0.1,0.98,0.73,0.08,0.88
3394_000.1,5.0,0.62,0.19,0.77,0.57,0.18,0.71,0.48,0.15,0.64
3394_000.4,5.0,0.6,0.23,0.76,0.55,0.21,0.7,0.46,0.19,0.63
3394_000.7,5.0,0.52,0.19,0.73,0.48,0.17,0.67,0.4,0.15,0.61
3398_000.0,5.0,0.29,0.32,0.39,0.27,0.29,0.36,0.23,0.25,0.33
3400_000.0,4.0,0.28,0.24,0.39,0.26,0.23,0.36,0.22,0.19,0.33
3400_000.1,4.0,0.32,0.29,0.54,0.29,0.27,0.5,0.24,0.23,0.46
3400_000.3,4.0,0.27,0.26,0.98,0.25,0.24,0.95,0.21,0.21,0.88
3400_000.4,4.0,0.62,0.41,0.58,0.57,0.37,0.53,0.47,0.32,0.49
3400_000.6,4.0,0.53,0.44,0.63,0.49,0.4,0.58,0.4,0.34,0.53
3400_001.0,4.0,0.22,0.23,0.35,0.2,0.21,0.32,0.17,0.18,0.3
3400_001.6,5.0,0.12,0.13,0.14,0.11,0.12,0.13,0.09,0.1,0.12
3404_000.0,4.0,1.0,0.56,1.0,0.95,0.52,0.97,0.78,0.44,0.89
3404_000.6,4.0,0.42,0.32,0.63,0.38,0.29,0.58,0.32,0.25,0.54
3404_000.9,3.0,0.49,0.35,0.56,0.45,0.32,0.51,0.37,0.28,0.47
3404_001.2,3.0,0.49,0.35,0.56,0.45,0.32,0.51,0.37,0.28,0.47
3404_001.5,3.0,1.1,0.74,1.15,1.08,0.68,1.13,0.89,0.58,1.04
3404_001.8,3.0,1.16,0.72,1.19,1.13,0.67,1.16,0.94,0.57,1.07
3404_002.1,3.0,1.08,0.74,1.22,1.06,0.68,1.2,0.87,0.58,1.1
3404_002.4,3.0,0.54,0.3,0.73,0.5,0.28,0.67,0.41,0.24,0.6
3404_003.1,3.0,0.53,0.29,0.72,0.49,0.27,0.66,0.41,0.23,0.59
3404_003.5,3.0,0.84,0.53,0.95,0.78,0.48,0.9,0.65,0.42,0.81
3404_003.8,3.0,0.81,0.52,0.92,0.75,0.48,0.85,0.62,0.41,0.76
3404_004.0,3.0,0.72,0.46,0.88,0.66,0.42,0.81,0.55,0.36,0.72
3404_004.5,3.0,0.68,0.38,0.84,0.62,0.35,0.77,0.52,0.3,0.71
3404_005.1,3.0,0.75,0.34,0.92,0.69,0.31,0.88,0.58,0.27,0.79
3404_005.8,3.0,0.45,0.38,0.72,0.41,0.35,0.66,0.34,0.3,0.59
3406_000.0,5.0,0.51,0.35,1.04,0.47,0.32,1.02,0.39,0.27,0.94
3406_000.3,5.0,0.89,0.76,1.19,0.82,0.7,1.17,0.67,0.59,1.08
3410_000.0,5.0,0.18,0.12,0.38,0.17,0.11,0.35,0.14,0.09,0.32
3410_000.6,5.0,0.4,0.27,0.47,0.37,0.25,0.44,0.3,0.21,0.4
3410_000.7,5.0,0.29,0.28,0.52,0.26,0.26,0.48,0.22,0.22,0.44
