SEGID,FT,AnnWkAM15,AnnWkMD15,AnnWkPM15,AnnWkAMHr,AnnWkMDHr,AnnWkPMHr,AnnWkAMPrd,AnnWkMDPrd,AnnWkPMPrd
2961_001.0,4.0,0.08,0.08,0.12,0.07,0.07,0.11,0.06,0.06,0.1
2962_000.0,5.0,0.88,0.77,1.29,0.81,0.71,1.27,0.67,0.6,1.17
2962_000.2,5.0,0.82,0.62,2.21,0.76,0.57,2.16,0.63,0.48,1.99
2962_001.8,5.0,0.19,0.18,0.42,0.17,0.16,0.39,0.14,0.14,0.35
2963_000.0,5.0,0.2,0.17,0.47,0.18,0.16,0.43,0.15,0.14,0.4
2963_000.6,5.0,0.13,0.12,0.24,0.12,0.11,0.22,0.1,0.09,0.21
2964_000.0,4.0,0.88,0.48,0.94,0.81,0.44,0.89,0.67,0.37,0.82
2964_000.5,4.0,0.35,0.21,0.77,0.33,0.2,0.71,0.27,0.17,0.66
2964_001.0,4.0,0.26,0.22,0.57,0.24,0.2,0.53,0.2,0.17,0.49
2964_001.5,4.0,0.27,0.28,0.53,0.25,0.25,0.48,0.21,0.22,0.45
2964_002.0,4.0,0.35,0.34,0.53,0.32,0.31,0.49,0.27,0.26,0.45
2964_002.2,4.0,0.39,0.29,0.72,0.36,0.27,0.66,0.3,0.23,0.61
2964_002.5,4.0,0.36,0.32,0.74,0.33,0.29,0.68,0.27,0.25,0.62
2964_003.0,5.0,0.0,0.0,4.33,0.0,0.0,4.24,0.0,0.0,3.81
2965_000.0,4.0,0.59,0.69,0.98,0.55,0.64,0.93,0.45,0.54,0.86
2965_000.5,4.0,0.54,0.58,1.28,0.5,0.54,1.26,0.41,0.46,1.16
2965_001.1,4.0,0.75,0.83,1.2,0.69,0.77,1.17,0.57,0.65,1.08
2965_001.6,4.0,0.5,0.59,0.91,0.46,0.54,0.86,0.38,0.46,0.8
2965_002.1,4.0,0.41,0.4,0.92,0.38,0.37,0.88,0.31,0.31,0.81
2966_000.0,4.0,0.37,0.33,0.39,0.34,0.31,0.36,0.28,0.26,0.33
2966_000.5,4.0,0.48,0.42,0.62,0.44,0.39,0.57,0.37,0.33,0.53
2966_001.0,4.0,0.57,0.46,0.65,0.53,0.42,0.6,0.44,0.36,0.55
2966_001.5,4.0,0.6,0.45,0.63,0.55,0.42,0.58,0.45,0.35,0.54
2966_002.0,4.0,0.49,0.4,0.58,0.45,0.37,0.54,0.37,0.31,0.5
2966_002.5,4.0,0.28,0.2,0.31,0.26,0.19,0.29,0.22,0.16,0.27
2966_003.1,4.0,0.67,0.5,0.88,0.62,0.46,0.81,0.52,0.4,0.73
2966_003.7,4.0,0.34,0.28,0.51,0.31,0.26,0.47,0.26,0.22,0.42
2966_004.2,4.0,0.57,0.44,0.81,0.53,0.41,0.75,0.44,0.35,0.67
2966_004.7,4.0,0.71,0.35,0.82,0.65,0.32,0.76,0.54,0.28,0.68
2966_005.1,4.0,0.7,0.39,0.79,0.65,0.36,0.73,0.54,0.3,0.67
2966_005.2,4.0,0.64,0.31,0.8,0.59,0.29,0.74,0.49,0.24,0.68
2966_005.7,4.0,0.55,0.34,0.87,0.51,0.31,0.8,0.42,0.27,0.74
2967_000.0,5.0,0.08,0.07,0.11,0.07,0.07,0.1,0.06,0.06,0.09
2967_000.5,5.0,0.06,0.06,0.09,0.06,0.05,0.08,0.05,0.05,0.07
2967_001.0,5.0,0.06,0.07,0.1,0.06,0.06,0.09,0.05,0.05,0.09
2967_001.5,5.0,0.05,0.05,0.08,0.05,0.04,0.08,0.04,0.04,0.07
2968_000.0,4.0,0.37,0.24,0.69,0.34,0.22,0.64,0.28,0.19,0.59
2968_000.5,4.0,0.31,0.3,0.48,0.28,0.27,0.44,0.23,0.23,0.41
2968_001.1,4.0,1.3,1.02,1.75,1.27,1.0,1.71,1.05,0.85,1.58
2968_001.5,4.0,1.14,0.95,1.68,1.12,0.91,1.65,0.92,0.77,1.52
2968_002.0,4.0,0.38,0.29,0.6,0.35,0.27,0.55,0.29,0.23,0.49
2969_000.0,5.0,0.06,0.05,0.13,0.06,0.05,0.12,0.05,0.04,0.11
2969_000.5,5.0,0.06,0.06,0.09,0.05,0.05,0.08,0.04,0.04,0.07
2969_001.1,5.0,0.05,0.05,0.07,0.05,0.05,0.07,0.04,0.04,0.06
2970_000.0,4.0,0.26,0.23,0.33,0.24,0.21,0.3,0.2,0.18,0.28
2972_000.0,4.0,0.29,0.26,0.61,0.27,0.24,0.56,0.22,0.21,0.5
2972_000.2,4.0,1.01,0.94,1.05,0.98,0.89,1.03,0.82,0.77,0.93
2972_000.5,4.0,1.01,0.94,1.06,0.98,0.89,1.03,0.81,0.76,0.95
2972_001.0,4.0,0.98,0.82,0.92,0.94,0.76,0.87,0.77,0.64,0.8
2972_001.4,4.0,0.52,0.5,0.69,0.48,0.46,0.63,0.4,0.39,0.58
2972_001.5,4.0,0.47,0.37,0.58,0.43,0.34,0.54,0.36,0.29,0.5
2974_000.0,4.0,0.61,0.16,0.53,0.56,0.15,0.49,0.47,0.13,0.45
2974_000.5,3.0,0.44,0.47,1.27,0.41,0.43,1.24,0.34,0.37,1.15
2974_001.0,3.0,0.95,0.62,1.11,0.9,0.57,1.09,0.74,0.48,1.0
2974_001.5,3.0,0.92,0.6,1.07,0.87,0.55,1.04,0.72,0.47,0.96
2974_001.7,3.0,0.9,0.58,1.07,0.83,0.54,1.05,0.69,0.46,0.97
2974_001.9,3.0,0.9,0.65,0.92,0.85,0.6,0.87,0.71,0.51,0.8
2974_002.0,3.0,0.85,0.61,0.9,0.78,0.56,0.83,0.65,0.48,0.76
2974_002.5,3.0,0.93,0.78,1.04,0.88,0.72,1.02,0.74,0.62,0.92
2974_002.8,3.0,0.96,0.83,1.1,0.91,0.76,1.08,0.76,0.66,0.97
2974_003.5,3.0,0.9,0.66,1.02,0.83,0.61,0.99,0.69,0.53,0.89
2974_003.8,4.0,0.8,0.51,1.02,0.74,0.47,1.0,0.61,0.41,0.9
2974_004.1,4.0,0.59,0.47,0.57,0.54,0.43,0.53,0.45,0.38,0.47
2975_000.0,4.0,0.06,0.08,0.11,0.06,0.07,0.1,0.05,0.06,0.09
2975_000.4,4.0,0.2,0.21,0.3,0.18,0.2,0.28,0.15,0.17,0.25
2975_000.7,4.0,0.49,0.43,0.65,0.45,0.4,0.6,0.37,0.34,0.55
2975_001.1,4.0,1.03,0.99,1.17,1.0,0.94,1.15,0.83,0.82,1.03
2975_002.1,4.0,0.11,0.09,0.5,0.1,0.08,0.46,0.08,0.07,0.42
2975_002.4,4.0,0.2,0.16,0.26,0.19,0.14,0.24,0.16,0.12,0.22
2976_000.0,4.0,0.45,0.45,0.68,0.41,0.41,0.63,0.34,0.35,0.58
2976_000.7,4.0,0.51,0.49,0.68,0.47,0.45,0.63,0.39,0.38,0.58
2976_001.0,4.0,0.42,0.47,0.66,0.38,0.43,0.61,0.32,0.37,0.56
2978_000.0,3.0,1.05,0.92,1.4,1.03,0.88,1.37,0.85,0.75,1.26
2978_000.5,3.0,1.14,0.92,1.54,1.12,0.85,1.51,0.92,0.72,1.39
2979_000.0,4.0,0.61,0.38,0.58,0.56,0.35,0.54,0.46,0.3,0.49
2979_001.0,4.0,0.25,0.2,0.33,0.23,0.19,0.3,0.19,0.16,0.27
2979_001.4,3.0,0.18,0.13,0.26,0.17,0.12,0.24,0.14,0.1,0.22
2980_000.0,4.0,0.56,0.51,0.63,0.51,0.47,0.58,0.42,0.4,0.54
2980_000.4,4.0,0.9,0.55,1.03,0.83,0.5,1.01,0.69,0.43,0.93
2980_000.9,4.0,0.85,0.7,1.02,0.79,0.64,0.99,0.65,0.55,0.91
2980_001.3,4.0,0.71,0.63,0.91,0.66,0.58,0.87,0.54,0.49,0.8
2982_000.0,4.0,0.46,0.3,0.77,0.42,0.28,0.71,0.35,0.24,0.64
2982_000.6,4.0,0.3,0.25,0.44,0.28,0.23,0.4,0.23,0.2,0.36
2982_001.1,4.0,0.34,0.25,0.5,0.32,0.23,0.46,0.26,0.19,0.42
2983_000.0,4.0,0.99,0.57,0.89,0.94,0.52,0.82,0.78,0.45,0.76
2983_000.5,3.0,1.05,0.39,1.0,1.03,0.36,0.97,0.85,0.31,0.9
2983_000.7,3.0,0.89,0.39,0.98,0.82,0.36,0.93,0.68,0.3,0.86
2983_000.8,3.0,0.73,0.63,1.0,0.67,0.58,0.95,0.55,0.5,0.87
2983_001.1,4.0,0.94,0.82,1.55,0.89,0.75,1.52,0.74,0.64,1.4
2983_001.6,4.0,0.9,0.78,1.29,0.86,0.72,1.26,0.71,0.61,1.17
2983_001.7,4.0,0.93,0.7,1.39,0.88,0.65,1.36,0.73,0.55,1.25
2983_002.1,4.0,0.9,0.8,1.55,0.83,0.74,1.52,0.68,0.63,1.4
2986_000.0,4.0,0.07,0.02,0.05,0.06,0.01,0.04,0.05,0.01,0.04
2986_000.5,4.0,0.05,0.01,0.04,0.05,0.01,0.04,0.04,0.01,0.03
2986_001.0,4.0,0.19,0.06,0.19,0.17,0.06,0.18,0.14,0.05,0.16
2986_001.5,4.0,0.19,0.08,0.18,0.17,0.07,0.16,0.14,0.06,0.15
2986_002.0,4.0,0.21,0.15,0.21,0.2,0.14,0.19,0.16,0.12,0.17
2986_002.5,4.0,0.17,0.13,0.18,0.15,0.12,0.17,0.13,0.1,0.15
2986_003.0,4.0,0.27,0.19,0.34,0.24,0.18,0.31,0.2,0.15,0.29
2987_000.0,4.0,0.34,0.3,0.4,0.32,0.28,0.37,0.26,0.24,0.34
2987_000.6,4.0,0.22,0.18,0.29,0.2,0.16,0.26,0.16,0.14,0.24
2987_001.2,4.0,0.67,0.63,0.88,0.62,0.58,0.81,0.51,0.49,0.75
2987_002.3,4.0,0.06,0.05,0.33,0.05,0.05,0.31,0.04,0.04,0.28
2987_003.2,4.0,0.01,0.01,0.05,0.01,0.01,0.04,0.0,0.01,0.04
2988_000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2988_000.3,2.0,0.19,0.14,0.35,0.18,0.13,0.32,0.15,0.11,0.29
2988_001.5,2.0,0.38,0.23,0.58,0.35,0.22,0.54,0.29,0.19,0.48
2990_000.0,4.0,0.53,0.44,0.55,0.49,0.41,0.51,0.41,0.35,0.47
2990_000.3,4.0,0.57,0.49,0.53,0.53,0.45,0.49,0.44,0.39,0.45
2990_000.4,4.0,0.77,0.51,0.83,0.71,0.47,0.76,0.59,0.4,0.7
2990_000.8,4.0,0.33,0.24,0.4,0.31,0.23,0.37,0.26,0.2,0.33
2991_000.0,5.0,0.14,0.11,0.2,0.13,0.11,0.18,0.11,0.09,0.17
2991_000.7,5.0,0.09,0.06,0.13,0.08,0.05,0.12,0.07,0.04,0.11
2991_001.2,5.0,0.08,0.07,0.15,0.07,0.06,0.13,0.06,0.05,0.12
2993_000.0,5.0,0.2,0.22,0.49,0.18,0.2,0.45,0.15,0.17,0.41
2994_000.0,5.0,0.51,0.46,0.63,0.47,0.42,0.58,0.39,0.36,0.53
2994_000.7,5.0,0.26,0.26,0.4,0.24,0.24,0.37,0.2,0.21,0.33
2995_001.1,5.0,0.16,0.22,0.44,0.15,0.21,0.4,0.13,0.18,0.36
2995_002.6,4.0,0.19,0.14,0.22,0.18,0.13,0.21,0.15,0.11,0.18
2995_003.7,4.0,0.13,0.1,0.14,0.12,0.09,0.13,0.1,0.08,0.11
2996_000.0,5.0,1.31,1.17,1.36,1.28,1.15,1.33,1.06,0.98,1.23
2996_000.1,5.0,1.94,0.77,3.2,1.9,0.71,3.14,1.57,0.6,2.89
2996_000.3,4.0,0.49,0.39,0.71,0.45,0.36,0.65,0.38,0.3,0.6
2998_000.0,33.0,0.86,0.52,0.92,0.79,0.48,0.88,0.67,0.38,0.79
2998_000.8,4.0,0.34,0.27,0.39,0.31,0.25,0.36,0.26,0.21,0.32
2998_001.5,4.0,0.07,0.09,0.13,0.06,0.08,0.12,0.05,0.07,0.1
2998_002.3,4.0,0.1,0.08,0.15,0.09,0.08,0.13,0.08,0.07,0.12
2999_000.0,3.0,0.64,0.43,0.78,0.59,0.4,0.72,0.49,0.34,0.66
2999_000.3,3.0,0.49,0.43,0.9,0.45,0.4,0.83,0.37,0.34,0.76
2999_000.6,3.0,0.53,0.41,0.73,0.49,0.37,0.67,0.41,0.32,0.62
2999_001.3,3.0,0.5,0.38,0.71,0.46,0.35,0.66,0.39,0.3,0.59
2999_001.5,4.0,0.26,0.23,0.61,0.24,0.21,0.56,0.2,0.18,0.51
2999_003.4,4.0,0.31,0.19,0.42,0.28,0.18,0.39,0.23,0.15,0.36
2999_003.8,4.0,0.24,0.29,0.49,0.22,0.26,0.45,0.18,0.23,0.42
3000_000.0,4.0,0.67,0.63,0.87,0.61,0.58,0.8,0.51,0.5,0.72
3000_000.4,4.0,0.9,0.81,1.09,0.86,0.74,1.07,0.71,0.64,0.96
3000_001.1,4.0,0.46,0.34,0.47,0.43,0.31,0.43,0.35,0.26,0.4
3002_000.4,4.0,0.49,0.29,0.59,0.45,0.27,0.54,0.38,0.23,0.49
3002_000.9,4.0,0.59,0.48,0.73,0.54,0.44,0.67,0.45,0.38,0.61
3004_000.4,4.0,0.16,0.13,0.22,0.14,0.12,0.2,0.12,0.1,0.18
3004_000.9,3.0,0.98,0.75,1.09,0.93,0.69,1.07,0.77,0.6,0.96
3004_001.1,3.0,0.9,0.74,0.99,0.83,0.68,0.94,0.69,0.59,0.84
3004_002.1,3.0,0.63,0.51,1.05,0.58,0.47,1.03,0.48,0.4,0.95
3004_002.3,3.0,0.59,0.48,1.09,0.54,0.44,1.07,0.45,0.38,0.98
3004_002.5,3.0,0.64,0.62,0.89,0.59,0.57,0.82,0.49,0.48,0.76
3004_003.2,3.0,0.45,0.42,0.64,0.41,0.38,0.59,0.34,0.33,0.54
3004_003.3,4.0,0.38,0.32,0.48,0.35,0.29,0.45,0.29,0.25,0.41
3004_003.5,4.0,0.28,0.25,0.4,0.25,0.23,0.36,0.21,0.2,0.34
3004_004.2,5.0,0.5,0.4,0.61,0.46,0.37,0.56,0.38,0.31,0.52
3006_000.4,2.0,0.87,0.78,1.03,0.8,0.72,1.0,0.67,0.62,0.9
3006_000.8,2.0,0.84,0.77,0.92,0.78,0.71,0.88,0.64,0.6,0.81
3006_001.6,2.0,0.8,0.76,0.94,0.73,0.7,0.89,0.61,0.6,0.82
3006_001.9,2.0,0.58,0.61,0.82,0.53,0.56,0.76,0.44,0.48,0.7
3007_000.0,4.0,0.44,0.33,0.49,0.41,0.3,0.45,0.34,0.26,0.41
3008_000.0,4.0,0.53,0.33,0.66,0.48,0.3,0.6,0.4,0.26,0.56
3008_000.6,4.0,1.02,0.71,1.36,0.99,0.65,1.34,0.82,0.56,1.23
3008_001.0,4.0,0.99,0.71,1.15,0.94,0.66,1.12,0.78,0.56,1.04
3008_001.3,4.0,0.66,0.66,0.95,0.61,0.61,0.9,0.5,0.52,0.83
3008_001.5,4.0,0.66,0.55,0.91,0.61,0.51,0.83,0.51,0.43,0.77
3010_000.0,4.0,0.11,0.09,0.5,0.1,0.08,0.46,0.08,0.07,0.42
3011_000.0,4.0,0.07,0.05,0.15,0.06,0.05,0.14,0.05,0.04,0.13
3012_000.0,4.0,0.11,0.1,0.47,0.1,0.09,0.43,0.08,0.08,0.39
3012_000.5,4.0,0.31,0.27,0.86,0.28,0.25,0.79,0.23,0.21,0.73
3012_001.1,4.0,0.42,0.39,0.59,0.38,0.35,0.54,0.32,0.3,0.5
3012_001.3,4.0,1.35,1.1,2.31,1.33,1.08,2.26,1.1,0.92,2.09
3012_001.5,4.0,0.52,0.44,0.55,0.48,0.41,0.51,0.4,0.35,0.47
3014_000.0,4.0,0.43,0.33,0.63,0.4,0.3,0.58,0.33,0.25,0.54
3014_001.2,3.0,0.82,0.63,0.95,0.76,0.58,0.9,0.63,0.49,0.83
3014_001.4,3.0,0.56,0.53,0.89,0.52,0.49,0.82,0.43,0.42,0.75
3015_000.0,3.0,0.51,0.23,0.62,0.47,0.22,0.57,0.39,0.18,0.53
3015_000.9,3.0,1.39,0.44,1.05,1.37,0.41,1.03,1.13,0.35,0.95
3015_001.4,3.0,1.21,0.38,0.9,1.18,0.35,0.85,0.98,0.3,0.79
3015_001.9,3.0,0.7,0.49,0.93,0.65,0.45,0.88,0.53,0.39,0.81
3015_002.4,3.0,0.72,0.69,0.99,0.66,0.63,0.96,0.55,0.54,0.88
3015_003.0,3.0,0.95,0.82,1.25,0.9,0.75,1.23,0.75,0.64,1.13
3015_003.5,3.0,0.81,0.67,1.02,0.75,0.61,1.0,0.62,0.52,0.92
3017_000.0,5.0,0.29,0.29,0.37,0.26,0.26,0.34,0.22,0.22,0.31
3020_000.0,3.0,0.54,0.4,0.58,0.5,0.37,0.53,0.41,0.31,0.49
3020_000.3,3.0,0.57,0.44,0.63,0.53,0.4,0.58,0.44,0.34,0.54
3020_000.6,3.0,0.83,0.56,0.92,0.76,0.52,0.84,0.63,0.44,0.78
3020_001.2,3.0,1.2,0.67,1.22,1.18,0.62,1.19,0.97,0.53,1.1
3020_001.4,3.0,1.13,0.71,1.17,1.11,0.65,1.15,0.92,0.56,1.06
3020_001.7,3.0,0.77,0.77,1.08,0.71,0.71,1.06,0.58,0.6,0.98
3020_001.9,3.0,0.84,0.8,1.16,0.77,0.74,1.14,0.64,0.63,1.05
3020_002.2,3.0,0.94,0.81,1.06,0.89,0.74,1.04,0.74,0.63,0.95
3020_002.4,3.0,0.85,0.78,1.0,0.79,0.72,0.97,0.65,0.61,0.89
3020_002.6,3.0,0.87,0.77,1.09,0.8,0.71,1.07,0.66,0.6,0.99
3020_002.7,3.0,0.59,0.47,0.58,0.54,0.44,0.53,0.45,0.37,0.49
3020_003.2,3.0,0.79,0.63,0.77,0.73,0.58,0.71,0.6,0.5,0.65
3020_003.3,3.0,0.7,0.63,0.82,0.64,0.58,0.76,0.53,0.49,0.7
3020_003.5,3.0,0.66,0.54,0.79,0.6,0.5,0.72,0.5,0.43,0.67
3022_000.0,3.0,0.76,0.46,0.67,0.7,0.42,0.62,0.58,0.36,0.57
3022_000.1,3.0,0.93,0.47,0.81,0.88,0.43,0.75,0.73,0.37,0.69
3022_000.4,3.0,0.45,0.36,0.53,0.41,0.33,0.49,0.34,0.28,0.45
3024_000.3,4.0,0.55,0.64,0.81,0.5,0.59,0.75,0.42,0.5,0.69
3024_000.5,4.0,0.32,0.21,0.36,0.29,0.19,0.33,0.24,0.16,0.3
3024_000.7,4.0,0.24,0.16,0.3,0.22,0.14,0.28,0.18,0.12,0.26
3026_000.0,5.0,0.13,0.12,0.18,0.12,0.11,0.17,0.1,0.1,0.15
3026_001.2,5.0,0.19,0.13,0.22,0.17,0.12,0.2,0.14,0.1,0.19
3030_000.0,4.0,0.55,0.48,0.81,0.5,0.44,0.75,0.42,0.38,0.69
3030_000.6,4.0,0.66,0.57,0.76,0.61,0.53,0.7,0.51,0.45,0.65
3030_000.8,4.0,0.53,0.4,0.61,0.49,0.37,0.56,0.4,0.31,0.52
3031_000.0,5.0,0.72,0.48,0.68,0.66,0.44,0.63,0.55,0.38,0.57
3031_000.4,5.0,0.06,0.08,0.23,0.05,0.07,0.21,0.05,0.06,0.19
3031_002.2,4.0,0.22,0.21,0.4,0.21,0.19,0.36,0.17,0.16,0.33
3031_003.1,4.0,0.36,0.26,0.51,0.33,0.23,0.47,0.28,0.2,0.43
3032_000.0,4.0,0.5,0.45,0.54,0.46,0.41,0.5,0.38,0.35,0.46
3032_000.3,4.0,0.66,0.59,0.64,0.6,0.55,0.59,0.5,0.47,0.54
3032_000.5,4.0,0.66,0.57,0.63,0.61,0.53,0.58,0.5,0.45,0.53
3032_000.7,4.0,0.73,0.6,0.66,0.67,0.55,0.6,0.56,0.47,0.56
3032_000.9,4.0,0.94,0.75,0.83,0.9,0.69,0.76,0.74,0.59,0.7
3032_001.0,4.0,0.58,0.31,0.53,0.54,0.29,0.48,0.44,0.25,0.45
3033_000.0,4.0,0.26,0.24,0.47,0.24,0.22,0.44,0.2,0.19,0.4
3034_000.0,2.0,0.28,0.37,0.72,0.26,0.34,0.66,0.21,0.29,0.61
3034_000.8,2.0,0.31,0.39,0.57,0.28,0.35,0.52,0.24,0.3,0.48
3034_001.0,2.0,0.52,0.6,0.82,0.48,0.56,0.76,0.4,0.47,0.7
3035_000.0,3.0,0.32,0.22,0.38,0.3,0.2,0.35,0.25,0.17,0.32
3035_000.3,3.0,0.62,0.63,0.94,0.57,0.58,0.9,0.48,0.5,0.81
3035_000.9,3.0,0.45,0.41,0.7,0.41,0.37,0.64,0.34,0.32,0.58
3035_001.4,3.0,0.21,0.19,0.32,0.19,0.18,0.3,0.16,0.15,0.27
3035_003.2,3.0,0.8,0.55,0.82,0.73,0.5,0.76,0.61,0.43,0.7
3037_000.0,4.0,0.19,0.19,0.26,0.17,0.18,0.24,0.14,0.15,0.22
3038_000.0,4.0,0.11,0.11,0.15,0.1,0.1,0.14,0.08,0.08,0.13
3038_000.4,4.0,0.4,0.31,0.48,0.37,0.29,0.44,0.31,0.25,0.41
3038_000.8,4.0,0.33,0.32,0.47,0.31,0.29,0.43,0.25,0.25,0.4
3038_001.1,4.0,0.5,0.42,0.51,0.46,0.39,0.47,0.38,0.33,0.43
3038_001.3,4.0,0.38,0.29,0.55,0.35,0.27,0.5,0.29,0.23,0.46
3039_000.0,4.0,0.08,0.08,0.13,0.07,0.07,0.11,0.06,0.06,0.1
3039_000.2,3.0,0.17,0.12,0.22,0.15,0.1,0.19,0.13,0.09,0.17
3039_000.6,5.0,0.15,0.11,0.2,0.13,0.1,0.18,0.11,0.08,0.15
3039_001.7,5.0,0.05,0.06,0.09,0.05,0.06,0.08,0.04,0.05,0.07
3040_000.0,3.0,0.5,0.34,0.48,0.46,0.31,0.44,0.38,0.27,0.4
3040_000.2,3.0,0.3,0.26,0.91,0.28,0.24,0.86,0.23,0.21,0.79
3040_000.6,3.0,0.57,0.19,0.73,0.52,0.18,0.67,0.43,0.15,0.62
3040_001.1,3.0,0.56,0.54,0.92,0.52,0.5,0.87,0.43,0.43,0.81
3040_002.5,3.0,0.37,0.35,0.81,0.34,0.32,0.74,0.29,0.28,0.67
3040_003.3,3.0,0.33,0.25,0.63,0.3,0.23,0.58,0.25,0.2,0.54
3041_000.0,5.0,0.15,0.1,0.19,0.13,0.09,0.17,0.11,0.08,0.15
3042_000.0,3.0,0.45,0.56,0.99,0.41,0.51,0.94,0.34,0.44,0.87
3042_000.3,3.0,0.5,0.52,0.83,0.46,0.48,0.76,0.38,0.41,0.7
3042_000.5,2.0,0.5,0.49,1.13,0.46,0.45,1.1,0.38,0.38,1.02
3042_000.8,2.0,0.59,0.58,1.22,0.54,0.53,1.2,0.45,0.45,1.1
3042_001.0,2.0,0.58,0.55,1.05,0.53,0.5,1.02,0.44,0.43,0.94
3042_001.3,2.0,0.67,0.55,0.99,0.62,0.51,0.94,0.51,0.43,0.86
3042_001.6,2.0,0.74,0.57,0.86,0.68,0.52,0.79,0.56,0.45,0.73
3042_002.0,2.0,0.51,0.47,0.68,0.47,0.43,0.62,0.39,0.37,0.58
3042_002.5,3.0,0.28,0.25,0.35,0.26,0.23,0.32,0.21,0.2,0.3
3044_000.0,4.0,0.58,0.65,0.93,0.53,0.59,0.88,0.44,0.51,0.81
3044_000.2,4.0,0.35,0.4,0.54,0.33,0.37,0.49,0.27,0.31,0.45
3050_000.0,3.0,0.93,0.78,1.01,0.88,0.72,0.98,0.73,0.61,0.91
3054_000.0,4.0,0.9,0.56,0.9,0.83,0.52,0.85,0.69,0.45,0.77
3056_000.0,4.0,0.44,0.37,0.84,0.41,0.34,0.77,0.34,0.3,0.69
3056_001.3,4.0,0.08,0.08,0.12,0.08,0.07,0.11,0.06,0.06,0.1
3058_000.0,4.0,0.42,0.3,0.89,0.38,0.28,0.82,0.32,0.24,0.75
3059_000.0,5.0,0.08,0.11,0.16,0.08,0.1,0.15,0.06,0.09,0.14
3059_000.1,2.0,0.67,0.39,0.67,0.61,0.36,0.62,0.51,0.32,0.56
3059_000.6,2.0,0.9,0.48,0.86,0.83,0.44,0.79,0.69,0.38,0.71
3060_000.0,5.0,0.15,0.1,0.17,0.14,0.09,0.16,0.12,0.08,0.14
3061_000.0,3.0,0.18,0.19,0.48,0.16,0.17,0.44,0.13,0.15,0.41
3061_000.5,3.0,0.16,0.17,0.44,0.14,0.16,0.41,0.12,0.13,0.38
3061_001.0,2.0,0.36,0.34,0.52,0.33,0.32,0.48,0.27,0.27,0.44
3061_001.4,2.0,0.32,0.28,0.42,0.29,0.26,0.39,0.24,0.22,0.36
3062_000.0,2.0,0.74,0.7,0.85,0.68,0.64,0.79,0.56,0.55,0.72
3062_000.3,2.0,0.65,0.63,0.81,0.6,0.58,0.75,0.49,0.5,0.69
3062_000.6,2.0,0.59,0.61,0.84,0.55,0.56,0.77,0.45,0.48,0.71
3062_000.7,2.0,0.53,0.51,0.74,0.49,0.47,0.68,0.41,0.41,0.61
3062_001.1,2.0,0.54,0.44,0.87,0.5,0.4,0.8,0.41,0.35,0.72
3062_001.2,4.0,0.51,0.42,0.62,0.47,0.38,0.57,0.39,0.33,0.51
3062_001.3,4.0,0.16,0.19,0.23,0.15,0.17,0.22,0.12,0.15,0.19
3063_000.0,5.0,0.05,0.05,0.09,0.04,0.05,0.08,0.03,0.04,0.08
3063_000.8,5.0,0.12,0.08,0.15,0.11,0.07,0.14,0.09,0.06,0.12
3064_000.0,5.0,0.38,0.22,0.97,0.35,0.2,0.93,0.29,0.17,0.85
3064_000.4,5.0,0.47,0.27,0.71,0.43,0.25,0.66,0.36,0.21,0.61
3065_000.0,3.0,0.16,0.09,0.26,0.15,0.08,0.23,0.12,0.07,0.21
3069_000.0,4.0,0.33,0.26,0.39,0.3,0.24,0.36,0.25,0.2,0.32
3069_001.1,4.0,0.22,0.22,0.32,0.2,0.2,0.29,0.17,0.18,0.27
3070_000.0,4.0,0.1,0.08,0.11,0.1,0.08,0.1,0.08,0.07,0.09
3071_000.0,4.0,0.04,0.05,0.07,0.04,0.04,0.07,0.03,0.04,0.06
3071_000.8,5.0,0.08,0.07,0.1,0.08,0.06,0.1,0.06,0.05,0.09
3071_002.1,3.0,0.25,0.29,0.46,0.23,0.26,0.42,0.19,0.23,0.39
3080_000.0,3.0,0.8,0.48,0.87,0.73,0.44,0.8,0.61,0.37,0.74
3080_000.4,3.0,1.08,0.78,1.06,1.06,0.72,1.04,0.88,0.62,0.93
3082_000.0,5.0,0.23,0.28,0.44,0.22,0.25,0.41,0.18,0.22,0.36
3084_000.0,4.0,0.6,0.58,0.98,0.55,0.53,0.95,0.46,0.46,0.86
3084_000.5,4.0,0.64,0.54,1.19,0.58,0.5,1.16,0.49,0.43,1.05
3084_000.9,4.0,0.42,0.33,0.74,0.38,0.3,0.68,0.32,0.26,0.63
3084_001.3,4.0,0.35,0.37,0.56,0.32,0.34,0.51,0.27,0.29,0.47
3084_001.7,4.0,0.46,0.33,0.56,0.42,0.31,0.51,0.35,0.26,0.47
3086_000.0,3.0,0.51,0.37,0.62,0.47,0.34,0.57,0.39,0.29,0.52
3086_000.4,5.0,0.22,0.22,0.39,0.2,0.2,0.36,0.16,0.17,0.33
3088_000.0,5.0,0.32,0.17,0.32,0.3,0.15,0.3,0.25,0.13,0.27
3090_000.0,5.0,0.36,0.2,0.38,0.33,0.19,0.35,0.27,0.16,0.33
3306_004.8,2.0,0.4,0.28,0.46,0.35,0.25,0.41,0.3,0.22,0.38
3306_005.5,2.0,0.4,0.31,0.49,0.36,0.27,0.43,0.3,0.24,0.4
3308_000.0,4.0,0.4,0.51,0.72,0.36,0.47,0.66,0.3,0.41,0.6
