SEGID,PERIOD,SEASONGROUP,DOWGROUP,HRPCTOF,VCGroupCode,numRecords,CAP1HLSum,PrdPCEFlowSum,PkHrPCEFlowSum,Pk15PCEFlowSum,PrdVCMax,PkHrVCMax,Pk15VCMax
0015_263.4,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,4,7266,12944,14533,15796,0.67,0.75,0.81
0015_263.4,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,4,7266,18239,19204,20286,0.88,0.92,0.97
0015_264.2,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,4,7266,15239,16917,17760,0.91,1.01,1.03
0015_264.2,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,4,7266,12944,14533,15796,0.67,0.75,0.81
0015_264.2,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,4,7266,18239,19204,20286,0.88,0.92,0.97
0015_265.6,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,4,7266,17571,19511,20245,0.98,1.09,1.11
0015_265.6,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,4,7266,15578,17487,18441,0.79,0.89,0.94
0015_265.6,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,4,7266,19554,20590,21229,0.97,1.02,1.04
0015_266.5,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,4,7266,18665,20723,21215,0.99,1.1,1.12
0015_266.5,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,4,7266,17833,20019,20491,0.91,1.02,1.04
0015_266.5,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,4,7266,19756,20802,21348,0.98,1.03,1.05
0015_267.0,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,4,7266,17144,19036,19770,0.91,1.01,1.03
