,SEGID,DYVolScenario,DYVolBase,DYVolAdj
295,0071_004.7,63379.5,61237.3,2142.199999999997
296,0071_005.0,73288.4,69781.9,3506.5
297,0071_005.1,57806.0,55982.7,1823.300000000003
298,0071_005.5,44566.8,43318.9,1247.9000000000015
299,0071_006.0,13004.6,12485.6,519.0
300,0071_006.6,17022.6,16536.4,486.1999999999971
301,0071_007.2,21272.4,20909.0,363.40000000000146
302,0071_007.7,23102.6,22772.1,330.5
303,0071_008.2,24114.9,24164.6,-49.69999999999709
304,0071_009.2,36330.0,37106.5,-776.5
305,0071_009.7,42192.5,42895.6,-703.0999999999985
306,0071_010.2,47673.7,47009.2,664.5
307,0071_010.7,47307.2,46427.1,880.0999999999985
308,0071_011.5,45513.4,44762.5,750.9000000000015
309,0071_011.7,51545.5,50280.2,1265.300000000003
310,0071_012.2,45212.2,44295.4,916.7999999999956
311,0071_012.6,50382.1,48736.3,1645.7999999999956
312,0071_012.7,30220.6,30054.4,166.1999999999971
313,0071_013.3,25643.1,25180.6,462.5
314,0071_014.1,23553.2,22992.0,561.2000000000007
315,0071_014.6,28532.2,28068.3,463.90000000000146
316,0071_015.7,39962.2,38567.5,1394.699999999997
317,0071_016.5,49049.1,48278.4,770.6999999999971
318,0071_017.4,47890.2,47175.4,714.7999999999956
319,0071_018.3,57864.3,55020.4,2843.9000000000015
320,0071_019.2,58581.3,55837.9,2743.4000000000015
321,0071_019.6,57202.2,55038.1,2164.0999999999985
322,0071_020.0,53077.0,52122.0,955.0
323,0071_020.6,53082.0,50796.3,2285.699999999997
324,0071_021.2,52531.7,50417.7,2114.0
325,0071_021.7,54289.6,50682.6,3607.0
326,0071_021.9,56732.2,53445.6,3286.5999999999985
327,0071_022.2,54270.7,47359.0,6911.699999999997
328,0071_022.3,69679.1,66330.8,3348.300000000003
329,0073_018.5,3052.6,3122.8,-70.20000000000027
330,0073_020.7,1161.3,1145.5,15.799999999999955
331,0073_024.6,3645.0,3517.6,127.40000000000009
332,0073_025.7,8738.2,8337.6,400.60000000000036
333,0073_027.8,17414.5,16605.9,808.5999999999985
334,0073_029.7,21897.2,20561.6,1335.6000000000022
335,0073_030.7,138454.1,125876.4,12577.700000000012
336,0073_033.3,162842.3,148301.9,14540.399999999994
337,0073_034.6,188446.6,172586.1,15860.5
338,0073_035.4,41004.3,40202.8,801.5
