SEGID,DailyVolScenario,DailyVolBase,DailyVolAdj
2960_000.4,53632.700000000004,50673.5,2959.2000000000044
2960_000.6,40839.8,38945.1,1894.7000000000044
2960_001.0,35453.200000000004,34571.5,881.7000000000044
2960_001.5,31247.700000000004,29749.100000000002,1498.6000000000022
2960_001.9,32661.800000000003,31992.6,669.2000000000044
2960_002.0,24630.800000000003,24858.6,-227.79999999999563
2960_002.5,22592.5,22744.100000000002,-151.60000000000218
2960_003.0,24472.2,24379.2,93.0
2960_003.4,21132.0,21662.0,-530.0
2960_004.1,5249.2,5304.499999999999,-55.29999999999927
2961_000.0,6445.799999999999,6532.799999999999,-87.0
2961_001.0,3618.6000000000004,3688.7,-70.09999999999945
2962_000.0,4652.7,4769.400000000001,-116.70000000000073
2962_000.2,729.4000000000001,817.8,-88.39999999999986
2962_001.8,721.7,838.8999999999997,-117.1999999999997
2963_000.0,3009.3,3783.2,-773.8999999999996
2963_000.6,4021.4,4579.0,-557.5999999999999
2964_000.0,13590.1,11707.4,1882.7000000000007
2964_000.5,2371.7,2555.9999999999995,-184.29999999999973
2964_001.0,2977.2,3109.6000000000004,-132.40000000000055
2964_001.5,5154.9,5375.599999999999,-220.69999999999982
2964_002.0,10413.5,9824.1,589.3999999999996
2964_002.2,3670.0999999999995,3875.2999999999997,-205.20000000000027
2964_002.5,1390.6,1536.6000000000001,-146.00000000000023
2964_003.0,1.4,281.3,-279.90000000000003
2965_000.0,3758.7999999999997,4216.1,-457.30000000000064
2965_000.5,4451.400000000001,4423.3,28.100000000000364
2965_001.1,7058.500000000001,6892.9,165.60000000000127
2965_001.6,6422.999999999999,7138.700000000001,-715.7000000000016
2965_002.1,3356.5999999999995,4334.4,-977.8000000000002
2966_000.0,8020.900000000001,7928.7,92.20000000000073
2966_000.5,6673.399999999999,6620.7,52.69999999999891
2966_001.0,12229.0,12154.7,74.29999999999927
2966_001.5,10986.0,10947.2,38.79999999999927
2966_002.0,7608.200000000001,7788.5,-180.29999999999927
2966_002.5,4970.700000000001,5106.3,-135.59999999999945
2966_003.1,7776.700000000001,7888.700000000001,-112.0
2966_003.7,5860.7,6011.999999999999,-151.29999999999927
2966_004.2,4576.3,4699.599999999999,-123.29999999999927
2966_004.7,7833.0,7929.1,-96.10000000000036
2966_005.1,13026.599999999999,13580.2,-553.6000000000022
2966_005.2,4917.6,5245.8,-328.1999999999998
2966_005.7,4862.7,5524.899999999999,-662.1999999999989
2967_000.0,2286.7999999999997,2331.4000000000005,-44.60000000000082
2967_000.5,2156.0,2348.6,-192.5999999999999
2967_001.0,1409.1,1558.2000000000003,-149.10000000000036
2967_001.5,1558.9,1656.2,-97.29999999999995
2968_000.0,5611.900000000001,3255.5,2356.4000000000005
2968_000.5,6843.900000000001,5466.2,1377.7000000000007
2968_001.1,5556.2,5146.799999999999,409.40000000000055
2968_001.5,4559.1,4249.2,309.90000000000055
2968_002.0,2574.2000000000003,2452.2000000000003,122.0
2969_000.0,615.3,948.0,-332.70000000000005
2969_000.5,1428.1,1462.6000000000001,-34.50000000000023
2969_001.1,1192.2,1191.3999999999999,0.8000000000001819
2970_000.0,8023.6,7180.1,843.5
2972_000.0,7364.7,4551.2,2813.5
2972_000.2,23101.199999999997,16655.2,6445.999999999996
2972_000.5,22953.0,16917.3,6035.700000000001
2972_001.0,22110.600000000002,16827.7,5282.9000000000015
2972_001.4,13708.4,11756.500000000002,1951.8999999999978
2972_001.5,11475.800000000001,9958.0,1517.800000000001
2974_000.0,9318.5,9713.0,-394.5
2974_000.5,3254.3,3246.6,7.700000000000273
2974_001.0,13033.7,13347.0,-313.2999999999993
2974_001.5,14967.6,14649.499999999998,318.1000000000022
2974_001.7,14470.199999999999,14046.900000000001,423.29999999999745
2974_001.9,27709.7,26945.499999999996,764.2000000000044
2974_002.0,19225.899999999998,18994.4,231.49999999999636
2974_002.5,18299.9,18194.2,105.70000000000073
2974_002.8,17238.7,17033.5,205.20000000000073
2974_003.5,11020.2,10904.1,116.10000000000036
2974_003.8,7425.500000000001,7445.099999999999,-19.599999999998545
2974_004.1,2048.1,2056.7,-8.599999999999909
2975_000.0,3166.8999999999996,3786.8999999999996,-620.0
2975_000.4,4678.200000000001,5435.499999999999,-757.2999999999984
2975_000.7,8313.800000000001,8809.5,-495.6999999999989
2975_001.1,3496.2000000000003,18648.899999999998,-15152.699999999997
2975_002.1,1917.6,2449.7,-532.0999999999999
2975_002.4,9026.699999999999,9707.1,-680.4000000000015
2976_000.0,6662.1,6000.9,661.2000000000007
2976_000.7,6711.2,6363.099999999999,348.10000000000036
2976_001.0,5026.5,4857.400000000001,169.09999999999945
2978_000.0,12538.599999999999,12318.3,220.29999999999927
2978_000.5,7770.3,7775.4,-5.099999999999454
2979_000.0,6210.899999999999,5915.900000000001,294.9999999999982
2979_001.0,3302.4999999999995,3982.2,-679.7000000000003
2979_001.4,4440.5,3647.6,792.9000000000001
2980_000.0,4121.0,4483.1,-362.10000000000036
2980_000.4,6095.4000000000015,5682.900000000001,412.5000000000009
2980_000.9,6470.300000000001,5689.8,780.5000000000009
2980_001.3,8142.5,7770.000000000001,372.4999999999991
2982_000.0,8258.6,7642.700000000001,615.8999999999996
2982_000.6,9220.900000000001,8561.2,659.7000000000007
2982_001.1,7011.4,5742.4,1269.0
2983_000.0,22003.899999999998,21985.2,18.69999999999709
2983_000.5,11097.599999999999,11154.5,-56.900000000001455
2983_000.7,12404.2,12692.099999999999,-287.8999999999978
2983_000.8,18902.2,19461.9,-559.7000000000007
2983_001.1,8228.5,7955.9,272.60000000000036
2983_001.6,6368.6,6328.7,39.900000000000546
2983_001.7,4223.5,4121.8,101.69999999999982
2983_002.1,3919.7999999999997,4106.099999999999,-186.29999999999973
2986_000.0,6963.100000000001,7739.9,-776.7999999999984
2986_000.5,7619.9,8243.6,-623.7000000000007
2986_001.0,6740.700000000001,6993.3,-252.59999999999945
2986_001.5,7943.099999999999,8046.6,-103.50000000000091
2986_002.0,10042.9,10697.4,-654.5
2986_002.5,10400.7,11378.7,-978.0
2986_003.0,10792.900000000001,11030.900000000001,-238.0
2987_000.0,6470.099999999999,6556.6,-86.50000000000091
2987_000.6,13611.1,13434.399999999998,176.70000000000255
2987_001.2,8783.0,8824.3,-41.29999999999927
2987_002.3,1165.7,1295.6999999999998,-129.99999999999977
2987_003.2,1307.8,1438.3,-130.5
2988_000.3,4527.6,4565.1,-37.5
2988_001.5,4864.2,5191.599999999999,-327.39999999999964
2990_000.0,8386.599999999999,7977.200000000001,409.3999999999978
2990_000.3,14884.2,14363.0,521.2000000000007
2990_000.4,10627.5,10636.2,-8.700000000000728
2990_000.8,6365.400000000001,6316.799999999999,48.60000000000127
2991_000.0,4469.5,4614.2,-144.69999999999982
2991_000.7,1750.9,1853.6000000000001,-102.70000000000005
2991_001.2,946.5000000000001,973.9999999999998,-27.49999999999966
2993_000.0,2492.8,2402.1000000000004,90.69999999999982
2994_000.0,2920.5,2788.3,132.19999999999982
2994_000.7,1963.2000000000003,1975.1,-11.899999999999636
2995_001.1,624.3,624.4,-0.10000000000002274
2995_002.6,5443.6,5515.299999999999,-71.69999999999891
2995_003.7,4384.3,4505.5,-121.19999999999982
2996_000.0,12434.900000000001,12184.2,250.70000000000073
2996_000.1,1796.2999999999997,1928.6000000000001,-132.3000000000004
2996_000.3,5115.8,5589.9,-474.09999999999945
2998_000.0,61340.30000000001,52671.600000000006,8668.700000000004
2998_000.8,2454.8,2411.4,43.40000000000009
2998_001.5,718.4,767.1,-48.700000000000045
2998_002.3,2785.1,2832.0,-46.90000000000009
2999_000.0,10790.1,10346.1,444.0
2999_000.3,10546.8,10368.0,178.79999999999927
2999_000.6,8874.199999999999,8611.3,262.89999999999964
2999_001.3,8898.3,8637.900000000001,260.3999999999978
2999_001.5,3218.1000000000004,3299.0,-80.89999999999964
2999_003.4,1152.4,1116.1,36.30000000000018
2999_003.8,2423.2,2388.0,35.19999999999982
3000_000.0,5425.8,5289.4,136.40000000000055
3000_000.4,9228.400000000001,9368.100000000002,-139.70000000000073
3000_001.1,3452.9000000000005,3541.1000000000004,-88.19999999999982
3002_000.4,2452.0,2505.9,-53.90000000000009
3002_000.9,8531.4,8236.699999999999,294.7000000000007
3004_000.4,788.5,552.6,235.89999999999998
3004_000.9,5104.5,3966.6999999999994,1137.8000000000006
3004_001.1,5029.9,4924.799999999999,105.10000000000036
3004_002.1,21032.7,21517.300000000003,-484.6000000000022
3004_002.3,6557.799999999999,6745.0,-187.20000000000073
3004_002.5,12431.400000000001,13751.5,-1320.0999999999985
3004_003.2,10019.400000000001,11702.0,-1682.5999999999985
3004_003.3,11489.199999999999,11792.800000000003,-303.600000000004
3004_003.5,3888.3,3851.2999999999997,37.000000000000455
3004_004.2,4186.1,3999.3,186.80000000000018
3006_000.4,34465.9,34411.5,54.400000000001455
3006_000.8,34432.0,33968.6,463.40000000000146
3006_001.6,35534.9,34597.4,937.5
3006_001.9,32064.399999999998,30513.3,1551.0999999999985
3007_000.0,8279.0,8125.200000000001,153.79999999999927
3008_000.0,2363.9,2107.5,256.4000000000001
3008_000.6,4963.1,5253.2,-290.09999999999945
3008_001.0,3222.5,3270.3999999999996,-47.899999999999636
3008_001.3,5152.800000000001,5040.8,112.00000000000091
3008_001.5,4509.6,5112.000000000001,-602.4000000000005
3010_000.0,1917.6,2449.7000000000003,-532.1000000000004
3011_000.0,2588.6000000000004,2665.3,-76.69999999999982
3012_000.0,3163.3,1624.7,1538.6000000000001
3012_000.5,4652.7,4322.5,330.1999999999998
3012_001.1,4153.3,3777.4,375.9000000000001
3012_001.3,5586.0,5513.2,72.80000000000018
3012_001.5,8707.199999999999,9167.7,-460.5000000000018
3014_000.0,6313.400000000001,6559.200000000001,-245.80000000000018
3014_001.2,8900.1,9035.300000000001,-135.20000000000073
3014_001.4,3601.3,3706.8999999999996,-105.59999999999945
3015_000.0,21536.3,21974.8,-438.5
3015_000.9,36956.3,35778.2,1178.1000000000058
3015_001.4,26039.300000000003,27088.399999999998,-1049.099999999995
3015_001.9,7838.6,8660.2,-821.6000000000004
3015_002.4,9910.4,10944.0,-1033.6000000000004
3015_003.0,10649.0,12080.5,-1431.5
3015_003.5,10457.500000000002,11171.0,-713.4999999999982
3017_000.0,372.79999999999995,380.79999999999995,-8.0
3020_000.0,19526.6,19524.0,2.599999999998545
3020_000.3,20508.8,20272.0,236.79999999999927
3020_000.6,24354.9,22886.9,1468.0
3020_001.2,21666.300000000003,22472.100000000002,-805.7999999999993
3020_001.4,18640.0,19303.300000000003,-663.3000000000029
3020_001.7,8872.7,9583.9,-711.1999999999989
3020_001.9,11218.0,11846.0,-628.0
3020_002.2,12087.6,12583.000000000002,-495.40000000000146
3020_002.4,14118.3,14426.7,-308.40000000000146
3020_002.6,16800.2,17020.1,-219.89999999999782
3020_002.7,14883.9,14732.9,151.0
3020_003.2,15005.299999999997,14655.4,349.8999999999978
3020_003.3,24450.2,24196.5,253.70000000000073
3020_003.5,17284.9,17094.500000000004,190.39999999999782
3022_000.0,23158.600000000002,22673.5,485.1000000000022
3022_000.1,25152.600000000002,24637.200000000004,515.3999999999978
3022_000.4,10027.699999999999,10202.699999999999,-175.0
3024_000.3,5502.700000000001,5546.5,-43.79999999999927
3024_000.5,5678.099999999999,6025.5,-347.40000000000055
3024_000.7,4164.4,4704.8,-540.4000000000005
3026_000.0,1834.0,1993.1999999999998,-159.19999999999982
3026_001.2,3064.2,3226.1,-161.9000000000001
3030_000.0,9177.300000000001,6259.699999999999,2917.600000000002
3030_000.6,9593.300000000001,6552.700000000001,3040.6000000000004
3030_000.8,7032.0,6464.2,567.8000000000002
3031_000.0,4180.0,4294.5,-114.5
3031_000.4,975.7,1023.9000000000001,-48.200000000000045
3031_002.2,1760.9,1805.6,-44.69999999999982
3031_003.1,3587.1,3593.6000000000004,-6.500000000000455
3032_000.0,8976.0,6575.000000000001,2400.999999999999
3032_000.3,10762.099999999999,8899.100000000002,1862.9999999999964
3032_000.5,10617.900000000001,7842.6,2775.300000000001
3032_000.7,12234.100000000002,9308.5,2925.600000000002
3032_000.9,8634.3,14236.2,-5601.9000000000015
3032_001.0,6659.0,7131.900000000001,-472.90000000000055
3033_000.0,5241.099999999999,5340.700000000001,-99.60000000000127
3034_000.0,13353.599999999999,14844.0,-1490.4000000000015
3034_000.8,17517.600000000002,18978.699999999997,-1461.099999999995
3034_001.0,27246.699999999997,28625.8,-1379.1000000000022
3035_000.0,8902.199999999999,8913.0,-10.800000000001091
3035_000.3,11249.5,11358.1,-108.60000000000036
3035_000.9,6609.799999999999,6679.8,-70.00000000000091
3035_001.4,8797.2,8895.4,-98.19999999999891
3035_003.2,10836.9,10808.0,28.899999999999636
3037_000.0,7794.2,7841.4,-47.19999999999982
3038_000.0,2890.6,3083.5,-192.9000000000001
3038_000.4,4966.400000000001,4784.1,182.30000000000018
3038_000.8,7969.800000000001,8301.7,-331.89999999999964
3038_001.1,5029.400000000001,6058.799999999999,-1029.3999999999987
3038_001.3,3514.5,4462.2,-947.6999999999998
3039_000.0,2865.2999999999997,2881.3,-16.000000000000455
3039_000.2,5975.799999999999,5925.999999999999,49.80000000000018
3039_000.6,1726.3,1693.5999999999997,32.70000000000027
3039_001.7,422.80000000000007,423.79999999999995,-0.9999999999998863
3040_000.0,25697.100000000002,25615.1,82.00000000000364
3040_000.2,3620.7,3568.7000000000003,51.999999999999545
3040_000.6,3884.9,3735.7999999999993,149.10000000000082
3040_001.1,5271.900000000001,5391.2,-119.29999999999927
3040_002.5,6465.299999999999,6671.900000000001,-206.60000000000127
3040_003.3,4521.900000000001,4694.7,-172.79999999999927
3041_000.0,2545.2999999999997,2563.6,-18.300000000000182
3042_000.0,8253.0,8825.499999999998,-572.4999999999982
3042_000.3,12119.9,12550.0,-430.10000000000036
3042_000.5,21738.2,22993.4,-1255.2000000000007
3042_000.8,13612.2,14877.300000000001,-1265.1000000000004
3042_001.0,21942.9,23936.3,-1993.3999999999978
3042_001.3,22830.399999999998,24718.699999999997,-1888.2999999999993
3042_001.6,27083.8,27859.2,-775.4000000000015
3042_002.0,20379.1,20938.8,-559.7000000000007
3042_002.5,13709.5,13597.8,111.70000000000073
3044_000.0,2394.0999999999995,2584.2999999999997,-190.20000000000027
3044_000.2,5247.299999999999,5311.5,-64.20000000000073
3050_000.0,14308.500000000002,12400.600000000002,1907.8999999999996
3054_000.0,4156.8,5013.2,-856.3999999999996
3056_000.0,5655.4,5779.4,-124.0
3056_001.3,2259.7,2258.2999999999997,1.400000000000091
3058_000.0,947.2000000000002,971.7000000000002,-24.5
3059_000.0,721.5,726.1,-4.600000000000023
3059_000.1,11541.100000000002,11672.7,-131.59999999999854
3059_000.6,17330.1,17483.3,-153.20000000000073
3060_000.0,2990.6,3009.0999999999995,-18.499999999999545
3061_000.0,4216.3,4221.5,-5.199999999999818
3061_000.5,3600.4999999999995,3638.6,-38.100000000000364
3061_001.0,10766.0,10887.4,-121.39999999999964
3061_001.4,8789.6,8903.3,-113.69999999999891
3062_000.0,13632.999999999998,13706.4,-73.40000000000146
3062_000.3,14126.1,14223.200000000003,-97.10000000000218
3062_000.6,14110.0,14213.800000000001,-103.80000000000109
3062_000.7,8932.6,9023.300000000001,-90.70000000000073
3062_001.1,15633.1,15720.5,-87.39999999999964
3062_001.2,15030.500000000002,15071.3,-40.79999999999745
3062_001.3,6115.8,6291.999999999999,-176.1999999999989
3063_000.0,233.89999999999998,234.7,-0.8000000000000114
3063_000.8,2874.5999999999995,2876.5000000000005,-1.9000000000010004
3064_000.0,690.7,725.0,-34.299999999999955
3064_000.4,2030.3000000000002,2083.0,-52.69999999999982
3065_000.0,5843.299999999999,5817.0,26.299999999999272
3069_000.0,5815.099999999999,5695.7,119.39999999999964
3069_001.1,3784.3,3739.2000000000003,45.09999999999991
3070_000.0,741.1,764.8,-23.699999999999932
3071_000.0,1081.1999999999998,1086.5,-5.300000000000182
3071_000.8,1117.0,1126.4,-9.400000000000091
3071_002.1,4307.599999999999,4352.700000000001,-45.10000000000127
3080_000.0,11304.3,11249.5,54.79999999999927
3080_000.4,10290.8,10210.400000000001,80.39999999999782
3082_000.0,1438.3000000000002,1447.6000000000001,-9.299999999999955
3084_000.0,6741.4,6866.7,-125.30000000000018
3084_000.5,6501.4,6577.7,-76.30000000000018
3084_000.9,3640.0,3707.1000000000004,-67.10000000000036
3084_001.3,11528.4,11640.199999999999,-111.79999999999927
3084_001.7,13715.6,13657.5,58.100000000000364
3086_000.0,7447.2,7543.900000000001,-96.70000000000073
3086_000.4,1780.5,1848.3,-67.79999999999995
3088_000.0,493.19999999999993,486.70000000000005,6.499999999999886
3090_000.0,2537.5,2506.1,31.40000000000009
3306_004.8,6820.099999999999,10292.199999999999,-3472.0999999999995
3306_005.5,7754.3,11320.0,-3565.7
3308_000.0,1054.6,1715.8,-661.2
3308_000.5,11885.5,12295.100000000002,-409.6000000000022
3308_001.5,5685.700000000001,5740.1,-54.399999999999636
3308_002.0,9786.0,8799.9,986.1000000000004
3308_002.5,12549.100000000002,11397.699999999999,1151.4000000000033
3308_002.7,10870.8,11488.1,-617.3000000000011
3310_000.0,4105.4,4285.100000000001,-179.70000000000164
3310_000.5,5691.599999999999,4913.7,777.8999999999996
3311_000.0,4092.399999999999,4496.9,-404.50000000000045
3315_000.0,11154.000000000002,10185.6,968.4000000000015
3315_000.6,5041.3,5289.9,-248.59999999999945
3316_000.0,11604.2,11814.9,-210.6999999999989
3316_000.6,16360.9,16696.1,-335.1999999999989
3316_000.8,10262.099999999999,10403.000000000002,-140.90000000000327
3316_001.6,17132.8,16943.7,189.09999999999854
3318_000.0,9519.5,9513.5,6.0
3320_000.0,970.7,997.6,-26.899999999999977
3320_000.3,1213.9,1195.4,18.5
3320_000.8,664.5,679.9,-15.399999999999977
3320_001.8,763.1,789.3,-26.199999999999932
3320_002.4,565.0999999999999,585.6,-20.500000000000114
3322_000.0,7437.0,6853.200000000001,583.7999999999993
3328_000.0,13959.5,14265.899999999998,-306.3999999999978
3328_000.6,13667.099999999999,14061.600000000002,-394.50000000000364
3328_001.0,10575.4,11049.0,-473.60000000000036
3328_001.2,6769.400000000001,6747.5,21.900000000000546
3330_000.0,3851.9000000000005,3909.2,-57.29999999999927
3336_000.0,4427.0,4819.2,-392.1999999999998
3340_000.0,2665.0,2716.7,-51.69999999999982
3340_000.8,2086.9,2958.0,-871.0999999999999
3342_000.0,2666.4,2669.0000000000005,-2.600000000000364
3344_000.0,4023.3,4461.2,-437.89999999999964
3344_001.5,7807.100000000001,7609.400000000001,197.70000000000073
3344_002.2,11824.099999999999,12711.500000000002,-887.4000000000033
3346_000.0,3725.5,3617.3,108.19999999999982
3346_000.8,9074.400000000001,9607.2,-532.7999999999993
3346_001.0,10304.5,10818.4,-513.8999999999996
3348_000.0,4678.599999999999,5323.7,-645.1000000000004
3348_000.8,4523.7,4966.7,-443.0
3350_000.0,1725.3999999999999,1522.3999999999999,203.0
3354_000.0,21340.4,21364.6,-24.19999999999709
3354_000.5,34405.799999999996,34050.6,355.1999999999971
3354_000.6,24122.9,23440.3,682.6000000000022
3354_001.4,17836.7,16437.8,1398.9000000000015
3354_001.7,944.2,1069.7,-125.5
3354_002.6,4017.6000000000004,5186.9,-1169.2999999999993
3354_003.7,36368.8,36148.8,220.0
3354_004.1,8320.7,8124.2,196.5000000000009
3355_000.0,1006.9000000000001,1062.9,-56.0
3355_000.5,1338.8,1410.3999999999999,-71.59999999999991
3355_001.0,1415.7,1432.2,-16.5
3356_000.0,13438.8,13895.0,-456.2000000000007
3356_000.1,16490.4,17043.2,-552.7999999999993
3356_000.3,28766.300000000003,30195.100000000002,-1428.7999999999993
3356_000.4,20296.5,20770.7,-474.2000000000007
3356_000.6,20011.0,20377.8,-366.7999999999993
3356_001.2,24530.800000000003,24867.1,-336.29999999999563
3356_001.4,16097.9,16791.100000000002,-693.2000000000025
3357_000.0,7954.5,8301.3,-346.7999999999993
3357_000.7,711.9,1147.1,-435.19999999999993
3358_000.0,5144.599999999999,5564.2,-419.60000000000036
3358_000.9,3253.8999999999996,4133.199999999999,-879.2999999999993
3358_001.4,3823.2999999999997,4689.099999999999,-865.7999999999997
3358_001.9,3601.9,4562.5,-960.5999999999999
3358_002.9,3875.6000000000004,4895.6,-1020.0
3358_003.9,3403.8,4235.9,-832.0999999999995
3359_000.0,1306.3,595.2999999999998,711.0000000000001
3359_000.5,2091.0,1446.3,644.7
3359_000.8,2728.8,2872.7,-143.89999999999964
3360_000.0,8439.5,8393.1,46.399999999999636
3360_000.7,8042.199999999999,8328.9,-286.7000000000007
3360_000.9,7511.399999999999,7759.4,-248.0000000000009
3360_001.1,6973.000000000001,7122.2,-149.1999999999989
3360_001.4,7671.7,8031.8,-360.10000000000036
3360_001.7,6226.499999999999,6486.9,-260.40000000000055
3360_002.0,5443.099999999999,5771.299999999999,-328.1999999999998
3360_002.1,5783.5,6188.7,-405.1999999999998
3360_002.3,2155.1,2373.1000000000004,-218.00000000000045
3360_002.7,1687.4,1834.9999999999998,-147.59999999999968
3361_000.0,4360.4,4460.900000000001,-100.50000000000091
3361_000.2,7627.200000000001,7787.400000000001,-160.19999999999982
3361_000.9,8636.0,8931.0,-295.0
3361_001.0,8172.5,8254.9,-82.39999999999964
3361_001.3,7205.799999999999,7314.800000000001,-109.00000000000182
3361_001.6,9449.0,9760.4,-311.39999999999964
3361_001.9,9347.800000000001,9659.300000000001,-311.5
3361_002.2,8654.1,8911.3,-257.1999999999989
3361_002.3,7489.600000000001,7738.099999999999,-248.49999999999818
3361_002.5,3227.9999999999995,3409.2000000000003,-181.20000000000073
3361_002.9,1889.9,2020.6000000000001,-130.70000000000005
3362_000.0,1499.5,1256.8,242.70000000000005
3362_000.5,1877.9999999999998,1707.7000000000003,170.2999999999995
3362_001.5,2852.0000000000005,2730.1,121.90000000000055
3362_002.5,3122.8,3017.4,105.40000000000009
3363_000.0,3830.8,6531.7,-2700.8999999999996
3363_000.5,3474.8,6476.6,-3001.8
3364_000.0,1281.1,1002.6000000000001,278.4999999999998
3364_000.5,2091.4,1876.8999999999999,214.50000000000023
3364_001.5,3536.2,3491.7999999999997,44.40000000000009
3364_002.5,6967.899999999999,6893.8,74.09999999999854
3366_000.0,4390.0,3779.7,610.3000000000002
3366_000.5,1440.4,1601.6000000000001,-161.20000000000005
3366_001.5,1385.0,1424.3000000000002,-39.30000000000018
3366_002.1,2419.6,2507.2000000000003,-87.60000000000036
3366_002.5,3190.8999999999996,3280.8,-89.90000000000055
3367_000.0,13928.400000000001,13727.700000000003,200.6999999999989
3367_001.0,13639.9,13478.8,161.10000000000036
3368_000.0,13130.0,12457.699999999999,672.3000000000011
3368_000.5,4604.400000000001,4567.1,37.30000000000018
3368_001.2,7311.3,7443.5,-132.19999999999982
3368_001.7,10592.3,10672.2,-79.90000000000146
3368_002.7,7673.999999999999,7494.8,179.1999999999989
3368_004.0,7335.2,7294.7,40.5
3370_000.0,2310.6,2217.9,92.69999999999982
3371_000.0,2161.4,2193.3,-31.90000000000009
3371_002.3,6924.0,7034.4,-110.39999999999964
3374_000.0,1423.8,1489.4999999999998,-65.69999999999982
3374_002.4,545.4,634.5,-89.10000000000002
3374_003.3,1512.4999999999998,1598.7,-86.20000000000027
3380_000.0,16304.9,16489.1,-184.1999999999989
3380_000.1,16140.400000000001,16249.6,-109.19999999999891
3380_000.6,9730.9,9732.9,-2.0
3381_000.0,20607.100000000002,21351.3,-744.1999999999971
3382_000.0,7880.0,8268.7,-388.7000000000007
3384_000.0,273.6,288.2,-14.599999999999966
3384_000.1,613.2,646.1999999999999,-32.999999999999886
3384_000.3,780.6,995.8,-215.19999999999993
3384_000.4,1436.1,1441.7,-5.600000000000136
3384_000.6,2682.7,2714.6,-31.90000000000009
3384_001.0,2258.2000000000003,2254.8999999999996,3.3000000000006366
3384_001.6,4086.4999999999995,4130.6,-44.10000000000082
3386_000.1,2804.1999999999994,3025.3999999999996,-221.20000000000027
3392_000.0,1750.6,1820.7,-70.10000000000014
3394_000.0,1276.0,1313.3000000000002,-37.30000000000018
3394_000.1,1818.8000000000002,1812.3,6.500000000000227
3394_000.4,1781.3,1841.5,-60.200000000000045
3394_000.7,1531.7,1523.8,7.900000000000091
3398_000.0,3385.2000000000003,3443.6000000000004,-58.40000000000009
3400_000.0,6508.999999999999,6477.799999999999,31.199999999999818
3400_000.1,5667.1,5767.999999999999,-100.89999999999873
3400_000.3,5035.5,5046.5,-11.0
3400_000.4,5348.5,5597.4,-248.89999999999964
3400_000.6,5683.0,5862.800000000001,-179.8000000000011
3400_001.0,3785.5999999999995,3723.4999999999995,62.09999999999991
3400_001.6,2798.5,2858.1,-59.59999999999991
3404_000.0,10714.9,10872.9,-158.0
3404_000.6,8845.5,8732.1,113.39999999999964
3404_000.9,12444.4,12763.1,-318.7000000000007
3404_001.2,11290.099999999999,11688.900000000001,-398.8000000000029
3404_001.5,10260.4,10581.699999999999,-321.2999999999993
3404_001.8,12823.9,13080.1,-256.2000000000007
3404_002.1,12334.500000000002,12570.4,-235.89999999999782
3404_002.4,10261.300000000001,10266.4,-5.099999999998545
3404_003.1,10843.1,10874.4,-31.299999999999272
3404_003.5,24274.5,24415.200000000004,-140.70000000000437
3404_003.8,20738.399999999998,20934.6,-196.20000000000073
3404_004.0,21605.100000000002,21626.100000000002,-21.0
3404_004.5,11221.400000000001,11354.2,-132.79999999999927
3404_005.1,11506.6,11562.800000000001,-56.20000000000073
3404_005.8,6959.8,6931.599999999999,28.200000000000728
3406_000.0,125.3,124.80000000000003,0.4999999999999716
3410_000.0,1885.9,2068.6,-182.69999999999982
3410_000.6,5337.4,5738.599999999999,-401.1999999999998
3410_000.7,4121.7,4730.3,-608.6000000000004
3410_000.9,2806.4,2936.3,-129.9000000000001
3410_001.1,989.5,1085.3,-95.79999999999995
3410_001.4,1386.9,1372.3999999999999,14.500000000000227
3410_001.7,663.8999999999999,735.1999999999999,-71.30000000000007
3410_002.0,2231.8,2486.4999999999995,-254.69999999999936
3412_000.0,1123.6,1265.8,-142.20000000000005
3412_000.1,248.2,277.50000000000006,-29.300000000000068
3412_000.3,333.59999999999997,365.79999999999995,-32.19999999999999
3412_000.4,384.6,389.5999999999999,-4.999999999999886
3412_000.6,2152.0,2204.6,-52.59999999999991
3412_001.0,2989.1,2994.2999999999997,-5.199999999999818
3412_001.6,1500.8,1480.4,20.399999999999864
3414_000.0,9723.0,9524.5,198.5
3414_000.1,6974.9,6818.3,156.59999999999945
3414_000.3,7697.9,7531.8,166.09999999999945
3416_000.0,9663.900000000001,9546.7,117.20000000000073
3416_000.1,7814.7,7576.099999999999,238.60000000000036
3416_000.3,9494.900000000001,9375.3,119.60000000000218
3416_000.4,12053.0,11657.800000000001,395.1999999999989
3416_000.6,11956.5,11818.7,137.79999999999927
3416_001.0,7731.8,7593.700000000002,138.09999999999854
3418_000.0,8043.6,8022.800000000001,20.799999999999272
3424_000.0,3170.1,3108.1000000000004,61.999999999999545
3424_000.5,385.8999999999999,386.8,-0.900000000000091
3424_000.9,2428.8,2453.5,-24.699999999999818
3426_000.0,3110.2000000000003,3080.2000000000003,30.0
3426_000.3,3565.9,3582.8,-16.90000000000009
3430_000.0,1017.0,1069.4,-52.40000000000009
3430_000.4,1318.1,1340.5,-22.40000000000009
3430_001.2,6316.0,6374.3,-58.30000000000018
3432_000.0,3050.8999999999996,3032.2000000000003,18.699999999999363
3432_000.6,10246.8,10040.500000000002,206.29999999999745
3432_001.0,14741.3,14631.9,109.39999999999964
3432_001.7,2915.3,2915.2000000000003,0.09999999999990905
3434_000.0,2662.0000000000005,2352.6000000000004,309.4000000000001
3434_000.2,5002.7,4358.4,644.3000000000002
3434_000.4,5744.7,5516.7,228.0
