,SEGID,FYEAR,SiteGroup,MonthGroup,DOWGroup,Period,VC15Min_Max
679,0190_001.8,2019,SN2,M07-Jul,5-Friday,PM,0.3025416789951605
680,0193_000.0,2019,SNS,M07-Jul,5-Friday,PM,0.2999078304581176
681,0193_001.0,2019,SNT,M07-Jul,5-Friday,PM,0.24445637200992107
682,0193_002.0,2019,SNT,M07-Jul,5-Friday,PM,0.3500707601984675
683,0193_002.7,2019,SNT,M07-Jul,5-Friday,PM,0.3743881383141221
684,0193_003.8,2019,SNT,M07-Jul,5-Friday,PM,0.3939519670930583
685,0193_004.2,2019,SNT,M07-Jul,5-Friday,PM,0.3649800221364644
686,0193_004.4,2019,SNU,M07-Jul,5-Friday,PM,0.5501551098870106
687,0193_004.5,2019,SNU,M07-Jul,5-Friday,PM,0.5851912999004962
688,0193_005.2,2019,SNT,M07-Jul,5-Friday,PM,0.5547810273361835
689,0193_006.0,2019,SNT,M07-Jul,5-Friday,PM,0.7374131056255816
690,0193_006.7,2019,SNT,M07-Jul,5-Friday,PM,0.689224565665037
691,0193_007.2,2019,SNT,M07-Jul,5-Friday,PM,0.6254279855300133
692,0193_007.8,2019,SNT,M07-Jul,5-Friday,PM,0.5637230931543399
693,0201_000.0,2019,SNG,M07-Jul,5-Friday,PM,0.5657307750120817
694,0201_002.8,2019,SNG,M07-Jul,5-Friday,PM,0.30800927723552296
695,0201_006.2,2019,SNG,M07-Jul,5-Friday,PM,0.17044761774328515
696,0201_007.2,2019,SNG,M07-Jul,5-Friday,PM,0.2529086711936058
697,0201_007.7,2019,SNG,M07-Jul,5-Friday,PM,0.27052856122070457
698,0201_008.7,2019,SNG,M07-Jul,5-Friday,PM,0.4773100745207598
699,0201_010.8,2019,SNG,M07-Jul,5-Friday,PM,0.42714699668509043
700,0201_012.8,2019,SNG,M07-Jul,5-Friday,PM,0.4920610269318974
701,0201_013.8,2019,SNG,M07-Jul,5-Friday,PM,0.6793707784250776
702,0201_014.7,2019,SNG,M07-Jul,5-Friday,PM,0.5246519817076535
703,0201_015.3,2019,SNG,M07-Jul,5-Friday,PM,0.5175053332701977
704,0201_016.7,2019,SNU,M07-Jul,5-Friday,PM,0.3046246653820884
705,0201_017.0,2019,SNU,M07-Jul,5-Friday,PM,0.2057952496971946
706,0201_017.3,2019,SNU,M07-Jul,5-Friday,PM,0.22821619700495382
707,0201_017.5,2019,SNU,M07-Jul,5-Friday,PM,0.49888576010563507
708,0201_017.8,2019,SNU,M07-Jul,5-Friday,PM,0.48942594821675267
709,0201_018.0,2019,SNU,M07-Jul,5-Friday,PM,0.51983055139565
710,0202_000.0,2019,SNP,M07-Jul,5-Friday,PM,0.08850358005265861
711,0202_001.5,2019,SNP,M07-Jul,5-Friday,PM,
712,0203_000.0,2019,SNT,M07-Jul,5-Friday,PM,0.5496667160744176
713,0203_000.5,2019,SNT,M07-Jul,5-Friday,PM,0.5591470703821716
714,0203_001.6,2019,SNT,M07-Jul,5-Friday,PM,0.565889974157757
715,0203_001.8,2019,SNU,M07-Jul,5-Friday,PM,0.6487466403997227
716,0203_002.3,2019,SNU,M07-Jul,5-Friday,PM,0.5963537415392841
717,0203_003.1,2019,SNT,M07-Jul,5-Friday,PM,0.5654977401617245
718,0203_003.9,2019,SNU,M07-Jul,5-Friday,PM,0.5581778281714159
719,0203_004.2,2019,SNU,M07-Jul,5-Friday,PM,0.5592364650603254
720,0203_004.5,2019,SNU,M07-Jul,5-Friday,PM,0.5393145645399734
721,0203_004.8,2019,SNU,M07-Jul,5-Friday,PM,0.4942659535644374
722,0203_005.1,2019,SNT,M07-Jul,5-Friday,PM,0.4460313147740094
723,0203_005.4,2019,SNT,M07-Jul,5-Friday,PM,0.3707929670196447
724,0204_000.0,2019,SNU,M07-Jul,5-Friday,PM,0.43863190679384484
725,0204_000.1,2019,SNU,M07-Jul,5-Friday,PM,0.2888371211065421
726,0204_000.4,2019,SNU,M07-Jul,5-Friday,PM,0.5397478784770626
727,0204_001.1,2019,SNT,M07-Jul,5-Friday,PM,0.4408365944260378
728,0204_001.2,2019,SNT,M07-Jul,5-Friday,PM,0.31277909253050284
729,0204_001.5,2019,SNU,M07-Jul,5-Friday,PM,0.32842187957685043
730,0204_001.8,2019,SNU,M07-Jul,5-Friday,PM,0.3493417175181024
731,0204_002.1,2019,SNT,M07-Jul,5-Friday,PM,0.342363249207002
732,0204_002.4,2019,SNT,M07-Jul,5-Friday,PM,0.3480968892690443
733,0204_002.5,2019,SNT,M07-Jul,5-Friday,PM,0.37510448542220054
734,0204_002.7,2019,SNU,M07-Jul,5-Friday,PM,0.40678372895295517
735,0204_003.1,2019,SNT,M07-Jul,5-Friday,PM,0.3825471432391011
736,0204_003.6,2019,SNT,M07-Jul,5-Friday,PM,0.5547589388485479
737,0204_004.1,2019,SNT,M07-Jul,5-Friday,PM,0.5203897643189154
738,0204_004.6,2019,SNT,M07-Jul,5-Friday,PM,0.33023539311646216
739,0204_005.1,2019,SNT,M07-Jul,5-Friday,PM,0.35167759315870467
740,0209_000.6,2019,SNQ,M07-Jul,5-Friday,PM,0.11934414050811151
741,0209_001.7,2019,SNP,M07-Jul,5-Friday,PM,0.07888172015288644
742,0209_003.0,2019,SNT,M07-Jul,5-Friday,PM,0.18029823427796657
743,0209_004.2,2019,SNT,M07-Jul,5-Friday,PM,0.18616700751332318
744,0209_004.6,2019,SNT,M07-Jul,5-Friday,PM,0.09673365806823858
745,0209_005.0,2019,SNT,M07-Jul,5-Friday,PM,0.10080647378105399
746,0209_005.2,2019,SNT,M07-Jul,5-Friday,PM,0.29489659467081913
747,0209_005.7,2019,SNT,M07-Jul,5-Friday,PM,0.316256671002069
748,0209_006.2,2019,SNT,M07-Jul,5-Friday,PM,0.3893986055970056
749,0209_006.8,2019,SNT,M07-Jul,5-Friday,PM,0.43023686110085807
750,0209_007.2,2019,SNT,M07-Jul,5-Friday,PM,0.378480287484609
751,0209_007.7,2019,SNU,M07-Jul,5-Friday,PM,0.6128596033149064
752,0209_008.2,2019,SNT,M07-Jul,5-Friday,PM,0.568214240641216
753,0209_008.7,2019,SNT,M07-Jul,5-Friday,PM,0.5765367597043423
754,0209_009.2,2019,SNU,M07-Jul,5-Friday,PM,0.6180293986972363
755,0209_009.7,2019,SNU,M07-Jul,5-Friday,PM,0.7882338176698342
756,0209_010.2,2019,SNU,M07-Jul,5-Friday,PM,0.7255424368113924
757,0209_011.2,2019,SNU,M07-Jul,5-Friday,PM,0.6812901913401599
758,0209_011.5,2019,SNU,M07-Jul,5-Friday,PM,0.6191141871391325
759,0209_011.7,2019,SNU,M07-Jul,5-Friday,PM,0.4846279379468951
760,0209_011.9,2019,SNU,M07-Jul,5-Friday,PM,0.49282432885158856
761,0209_012.2,2019,SNU,M07-Jul,5-Friday,PM,0.5545015772273648
762,0209_013.1,2019,SNU,M07-Jul,5-Friday,PM,0.4766416533435461
763,0209_014.0,2019,SNU,M07-Jul,5-Friday,PM,0.7096806455038623
764,0209_014.5,2019,SNT,M07-Jul,5-Friday,PM,0.5745187622790124
765,0209_015.5,2019,SNT,M07-Jul,5-Friday,PM,0.3416981171495907
766,0209_016.0,2019,SNT,M07-Jul,5-Friday,PM,0.3165483297647829
767,0209_017.1,2019,SNT,M07-Jul,5-Friday,PM,0.2955587185085232
768,0209_017.6,2019,SNT,M07-Jul,5-Friday,PM,0.06478675856165152
769,0210_000.0,2019,SNT,M07-Jul,5-Friday,PM,0.4877423464817872
770,0210_000.7,2019,SNT,M07-Jul,5-Friday,PM,0.8034477058320615
771,0210_001.2,2019,SNT,M07-Jul,5-Friday,PM,0.6543786604957281
772,0210_002.2,2019,SNT,M07-Jul,5-Friday,PM,0.4735530465571532
773,0215_000.0,2019,SN8,M07-Jul,5-Friday,PM,0.44386940009803777
774,0215_000.3,2019,SN8,M07-Jul,5-Friday,PM,0.688668711050469
775,0215_000.7,2019,SN8,M07-Jul,5-Friday,PM,0.6427307020959595
776,0215_001.8,2019,SN8,M07-Jul,5-Friday,PM,0.6311914604754011
777,0215_002.7,2019,SN8,M07-Jul,5-Friday,PM,0.5580901647855382
778,0215_003.7,2019,SN8,M07-Jul,5-Friday,PM,0.5384170684150086
779,0215_006.3,2019,SN8,M07-Jul,5-Friday,PM,0.5077802763458633
780,0215_007.7,2019,SN8,M07-Jul,5-Friday,PM,0.6162575562334675
781,0215_009.2,2019,SN8,M07-Jul,5-Friday,PM,0.6970751537350822
782,0215_010.6,2019,SN8,M07-Jul,5-Friday,PM,0.5589938447893981
783,0215_011.5,2019,SN8,M07-Jul,5-Friday,PM,0.5176579810902916
784,0215_013.5,2019,SN8,M07-Jul,5-Friday,PM,0.5119431076334661
785,0215_015.5,2019,SN8,M07-Jul,5-Friday,PM,0.5507592117704542
786,0215_017.5,2019,SN8,M07-Jul,5-Friday,PM,0.49131437673950645
787,0215_019.5,2019,SN8,M07-Jul,5-Friday,PM,0.6595350771509856
788,0215_020.6,2019,SN8,M07-Jul,5-Friday,PM,0.5071401156650763
789,0215_022.3,2019,SN8,M07-Jul,5-Friday,PM,0.5811008462495549
790,0215_023.7,2019,SN8,M07-Jul,5-Friday,PM,0.5572080915088384
791,0215_025.7,2019,SN8,M07-Jul,5-Friday,PM,0.42388082065612187
792,0215_026.7,2019,SN8,M07-Jul,5-Friday,PM,0.23985693916396195
793,0215_027.4,2019,SN8,M07-Jul,5-Friday,PM,0.23616135079585515
794,0225_000.1,2019,SNT,M07-Jul,5-Friday,PM,0.09097111297724823
795,0225_000.3,2019,SNU,M07-Jul,5-Friday,PM,0.3978594724007113
796,0225_000.6,2019,SNU,M07-Jul,5-Friday,PM,0.7398270522487348
797,0227_000.0,2019,SNT,M07-Jul,5-Friday,PM,0.2900668465541491
798,0227_000.5,2019,SNU,M07-Jul,5-Friday,PM,0.28668120462465624
799,0232_000.0,2019,SNU,M07-Jul,5-Friday,PM,0.5119245580364937
800,0232_000.1,2019,SNU,M07-Jul,5-Friday,PM,0.7670771187937643
801,0232_000.3,2019,SNU,M07-Jul,5-Friday,PM,0.41712873835114583
802,0232_001.3,2019,SNU,M07-Jul,5-Friday,PM,0.5971004183876483
803,0235_000.0,2019,SNT,M07-Jul,5-Friday,PM,0.5659266750798593
804,0235_000.5,2019,SNT,M07-Jul,5-Friday,PM,0.5695661080099457
805,0235_001.1,2019,SNT,M07-Jul,5-Friday,PM,0.6248895879089856
806,0235_001.2,2019,SNT,M07-Jul,5-Friday,PM,0.5297459682750358
807,0235_002.0,2019,SNT,M07-Jul,5-Friday,PM,0.5736133293226912
808,0235_002.4,2019,SNT,M07-Jul,5-Friday,PM,0.5809857706252921
809,0235_002.6,2019,SNT,M07-Jul,5-Friday,PM,0.5710041353103797
810,0235_003.1,2019,SNT,M07-Jul,5-Friday,PM,0.452353649978883
811,0266_000.0,2019,SNU,M07-Jul,5-Friday,PM,0.5576052140781195
812,0266_000.1,2019,SNU,M07-Jul,5-Friday,PM,0.5932244519917267
813,0266_000.3,2019,SNT,M07-Jul,5-Friday,PM,0.7105722592851734
814,0266_000.8,2019,SNT,M07-Jul,5-Friday,PM,0.5390835285893486
815,0266_001.7,2019,SNU,M07-Jul,5-Friday,PM,0.4366395663356531
816,0266_002.2,2019,SNU,M07-Jul,5-Friday,PM,0.7236343615005584
817,0266_002.6,2019,SNU,M07-Jul,5-Friday,PM,0.638846539674972
818,0266_002.8,2019,SNU,M07-Jul,5-Friday,PM,0.4972150465610805
819,0266_003.0,2019,SNU,M07-Jul,5-Friday,PM,0.5025113370728435
820,0266_003.4,2019,SNU,M07-Jul,5-Friday,PM,0.5381225927064417
821,0266_003.5,2019,SNU,M07-Jul,5-Friday,PM,0.45630042068083027
822,0266_004.1,2019,SNU,M07-Jul,5-Friday,PM,0.4535580172769149
823,0266_004.4,2019,SNU,M07-Jul,5-Friday,PM,0.463818031302966
824,0266_004.7,2019,SNU,M07-Jul,5-Friday,PM,0.8648957426505941
825,0266_005.0,2019,SNU,M07-Jul,5-Friday,PM,0.9816457675400433
826,0266_005.3,2019,SNU,M07-Jul,5-Friday,PM,0.5877147963994175
827,0266_006.0,2019,SNT,M07-Jul,5-Friday,PM,0.3927769205639758
828,0266_006.6,2019,SNT,M07-Jul,5-Friday,PM,0.3523759972980132
829,0266_006.9,2019,SNT,M07-Jul,5-Friday,PM,0.3921498064914538
830,0266_007.4,2019,SNT,M07-Jul,5-Friday,PM,0.588509763734839
831,0268_000.0,2019,SNT,M07-Jul,5-Friday,PM,0.3093980389853928
832,0268_000.2,2019,SNU,M07-Jul,5-Friday,PM,0.23499619098695623
833,0268_000.6,2019,SNU,M07-Jul,5-Friday,PM,0.17995109574710058
834,0269_000.0,2019,SNU,M07-Jul,5-Friday,PM,1.4088863694481348
835,0269_000.2,2019,SNU,M07-Jul,5-Friday,PM,1.366727418648277
836,0269_000.3,2019,SNU,M07-Jul,5-Friday,PM,1.0504804598806328
837,0269_000.5,2019,SNU,M07-Jul,5-Friday,PM,1.0794687890824863
838,0269_000.6,2019,SNU,M07-Jul,5-Friday,PM,0.8988628261703446
839,0269_001.2,2019,SNU,M07-Jul,5-Friday,PM,0.8109222253128457
840,0269_001.3,2019,SNU,M07-Jul,5-Friday,PM,0.8931735892180285
841,0269_001.5,2019,SNU,M07-Jul,5-Friday,PM,1.0258497538609306
842,0269_001.7,2019,SNU,M07-Jul,5-Friday,PM,1.067924059616293
843,0270_000.0,2019,SNU,M07-Jul,5-Friday,PM,0.31820478269397534
844,0270_000.2,2019,SNU,M07-Jul,5-Friday,PM,0.29378206111437355
845,0270_000.3,2019,SNU,M07-Jul,5-Friday,PM,0.30343459938214823
846,0270_000.5,2019,SNU,M07-Jul,5-Friday,PM,0.40138017476518123
847,0270_000.6,2019,SNU,M07-Jul,5-Friday,PM,0.40694277675705953
848,0273_000.0,2019,SNT,M07-Jul,5-Friday,PM,0.5294917309583368
849,0273_001.1,2019,SNT,M07-Jul,5-Friday,PM,0.4857990120593837
850,0273_002.1,2019,SNT,M07-Jul,5-Friday,PM,0.41358031986079796
851,0273_002.4,2019,SNT,M07-Jul,5-Friday,PM,0.36859724986652026
852,0273_003.0,2019,SNT,M07-Jul,5-Friday,PM,0.5654000100202704
853,0282_000.0,2019,SNU,M07-Jul,5-Friday,PM,0.41879106512089653
854,0282_000.1,2019,SNU,M07-Jul,5-Friday,PM,0.6993711231278293
855,0282_000.5,2019,SNU,M07-Jul,5-Friday,PM,0.23143897586796183
856,0282_001.0,2019,SNU,M07-Jul,5-Friday,PM,0.7521212351945534
857,0282_001.4,2019,SNU,M07-Jul,5-Friday,PM,0.9027668592776008
858,0282_001.8,2019,SNU,M07-Jul,5-Friday,PM,0.4289110316109961
859,0282_002.2,2019,SNU,M07-Jul,5-Friday,PM,0.4504011049023658
860,0282_002.4,2019,SNU,M07-Jul,5-Friday,PM,0.7302535212745668
861,0287_000.0,2019,SNT,M07-Jul,5-Friday,PM,0.17993299338972682
862,0315_000.0,2019,SNQ,M07-Jul,5-Friday,PM,0.23707024316330252
863,0315_000.9,2019,SNQ,M07-Jul,5-Friday,PM,0.3042395781472933
864,0315_001.4,2019,SNQ,M07-Jul,5-Friday,PM,0.3107320724806555
865,1082_008.5,2019,SNP,M07-Jul,5-Friday,PM,0.05308609495597918
866,1082_012.5,2019,SNQ,M07-Jul,5-Friday,PM,0.2802045205775749
867,1082_013.3,2019,SNT,M07-Jul,5-Friday,PM,0.35420488607186423
868,1082_014.4,2019,SNT,M07-Jul,5-Friday,PM,0.15935414843816303
869,1084_000.0,2019,SNP,M07-Jul,5-Friday,PM,0.02769267200531103
870,1084_001.0,2019,SNL,M07-Jul,5-Friday,PM,0.03989538988254431
871,1085_001.5,2019,SNS,M07-Jul,5-Friday,PM,0.028068221108873637
872,1085_002.3,2019,SNS,M07-Jul,5-Friday,PM,0.0341701067900165
873,1085_003.4,2019,SNT,M07-Jul,5-Friday,PM,0.021807130278826456
874,1085_004.1,2019,SNT,M07-Jul,5-Friday,PM,0.00968414601769926
875,1086_000.0,2019,SNT,M07-Jul,5-Friday,PM,0.14775012885300698
876,1086_000.7,2019,SNT,M07-Jul,5-Friday,PM,0.2578517164323291
877,1086_001.2,2019,SNU,M07-Jul,5-Friday,PM,0.2988050408628008
878,1086_001.7,2019,SNT,M07-Jul,5-Friday,PM,0.17000385141247734
879,1086_001.9,2019,SNT,M07-Jul,5-Friday,PM,0.15508062295465697
880,1086_002.6,2019,SNT,M07-Jul,5-Friday,PM,0.1893560112264923
881,1086_003.0,2019,SNT,M07-Jul,5-Friday,PM,0.2298302345530218
882,1086_003.4,2019,SNT,M07-Jul,5-Friday,PM,0.24174936556399
883,1088_000.0,2019,SNT,M07-Jul,5-Friday,PM,0.22041702769306534
884,1088_000.4,2019,SNT,M07-Jul,5-Friday,PM,0.2636610819515044
885,1088_000.6,2019,SNT,M07-Jul,5-Friday,PM,0.27637514529740165
886,1090_000.0,2019,SNT,M07-Jul,5-Friday,PM,0.0878641707484131
887,1090_000.7,2019,SNT,M07-Jul,5-Friday,PM,0.5147202529967493
888,1090_001.2,2019,SNT,M07-Jul,5-Friday,PM,0.23021509140661275
889,1090_001.5,2019,SNT,M07-Jul,5-Friday,PM,0.19236269058715608
890,1092_000.0,2019,SNT,M07-Jul,5-Friday,PM,0.051580806255522874
891,1092_000.7,2019,SNU,M07-Jul,5-Friday,PM,0.08444193851212435
892,1092_001.2,2019,SNT,M07-Jul,5-Friday,PM,0.050050977351888154
893,1094_000.0,2019,SNT,M07-Jul,5-Friday,PM,0.04224307694469766
894,1094_000.4,2019,SNU,M07-Jul,5-Friday,PM,0.09147248457546442
895,1094_000.6,2019,SNT,M07-Jul,5-Friday,PM,0.17682673217395262
896,1094_000.9,2019,SNT,M07-Jul,5-Friday,PM,0.1626966125236347
897,1096_000.0,2019,SNT,M07-Jul,5-Friday,PM,0.10579941162190179
898,1096_000.4,2019,SNT,M07-Jul,5-Friday,PM,0.04653711282523865
899,1098_000.0,2019,SNS,M07-Jul,5-Friday,PM,0.16070301423659575
900,1098_000.8,2019,SNS,M07-Jul,5-Friday,PM,0.1442273367093814
901,1100_000.0,2019,SNT,M07-Jul,5-Friday,PM,0.2393215701024811
902,1100_001.1,2019,SNT,M07-Jul,5-Friday,PM,0.20742297099219006
903,1100_001.6,2019,SNT,M07-Jul,5-Friday,PM,0.07660771106809378
904,1100_001.7,2019,SNT,M07-Jul,5-Friday,PM,0.07440957171961744
905,1112_000.0,2019,SNP,M07-Jul,5-Friday,PM,0.0947119031807189
906,1380_000.0,2019,SNT,M07-Jul,5-Friday,PM,0.4182575194064606
907,1380_000.1,2019,SNT,M07-Jul,5-Friday,PM,0.35046471439691684
908,1380_000.5,2019,SNT,M07-Jul,5-Friday,PM,0.46710664152649667
909,1380_001.2,2019,SNT,M07-Jul,5-Friday,PM,0.5959971266737083
910,1380_001.7,2019,SNT,M07-Jul,5-Friday,PM,0.17063568008153848
911,1384_000.0,2019,SNT,M07-Jul,5-Friday,PM,0.2660399924468049
912,1384_000.2,2019,SNU,M07-Jul,5-Friday,PM,0.32682124117458433
913,1384_000.6,2019,SNU,M07-Jul,5-Friday,PM,0.3537315927848145
914,1384_001.6,2019,SNT,M07-Jul,5-Friday,PM,0.4397000448363319
915,1384_002.5,2019,SNT,M07-Jul,5-Friday,PM,0.3083737252776847
916,1384_003.1,2019,SNT,M07-Jul,5-Friday,PM,0.6286480729513689
917,1384_003.8,2019,SNS,M07-Jul,5-Friday,PM,0.6238531643856986
918,1386_000.0,2019,SNU,M07-Jul,5-Friday,PM,0.34710257425486435
919,1386_000.9,2019,SNU,M07-Jul,5-Friday,PM,0.31326110430795345
920,1388_000.0,2019,SNU,M07-Jul,5-Friday,PM,0.5454126155851893
921,1388_000.2,2019,SNU,M07-Jul,5-Friday,PM,0.32793514597442747
922,1388_000.5,2019,SNT,M07-Jul,5-Friday,PM,0.40577355709433655
923,1388_000.8,2019,SNT,M07-Jul,5-Friday,PM,0.263833405814849
924,1388_001.4,2019,SNU,M07-Jul,5-Friday,PM,0.2752121935864533
925,1388_001.7,2019,SNU,M07-Jul,5-Friday,PM,0.23320956290992106
926,1388_002.4,2019,SNU,M07-Jul,5-Friday,PM,0.6462012097289014
927,1388_003.0,2019,SNU,M07-Jul,5-Friday,PM,0.5454393912769234
928,1388_003.9,2019,SNT,M07-Jul,5-Friday,PM,0.32140644855926154
929,1388_004.4,2019,SNT,M07-Jul,5-Friday,PM,0.27783671285388784
930,1388_004.9,2019,SNT,M07-Jul,5-Friday,PM,0.123503654971019
931,1389_000.8,2019,SNT,M07-Jul,5-Friday,PM,0.07858849964060596
932,1389_001.2,2019,SNT,M07-Jul,5-Friday,PM,0.07538586310031405
933,1389_002.1,2019,SNT,M07-Jul,5-Friday,PM,0.1422108154415385
934,1389_003.1,2019,SNT,M07-Jul,5-Friday,PM,0.11113547238159331
935,1390_000.0,2019,SNU,M07-Jul,5-Friday,PM,0.11016669226936186
936,1390_000.3,2019,SNU,M07-Jul,5-Friday,PM,0.09583535751479479
937,1392_000.0,2019,SNT,M07-Jul,5-Friday,PM,0.3362990521709891
938,1392_001.2,2019,SNT,M07-Jul,5-Friday,PM,0.6907350573119697
939,1392_002.1,2019,SNU,M07-Jul,5-Friday,PM,0.4820460506116726
940,1392_002.3,2019,SNT,M07-Jul,5-Friday,PM,0.5463872188771294
941,1392_002.4,2019,SNT,M07-Jul,5-Friday,PM,0.486955078131829
942,1394_000.0,2019,SNT,M07-Jul,5-Friday,PM,0.3250409160381568
943,1396_000.0,2019,SNT,M07-Jul,5-Friday,PM,0.34171944373824625
944,1397_000.0,2019,SNT,M07-Jul,5-Friday,PM,0.19029218191415964
945,1398_000.0,2019,SNU,M07-Jul,5-Friday,PM,0.11798231077542154
946,1398_000.3,2019,SNU,M07-Jul,5-Friday,PM,0.16861392077628756
947,1400_000.0,2019,SNT,M07-Jul,5-Friday,PM,0.35778610979389547
948,1400_001.3,2019,SNT,M07-Jul,5-Friday,PM,0.12810598339354262
949,1400_002.7,2019,SNT,M07-Jul,5-Friday,PM,0.11271716570894315
950,1400_004.4,2019,SNT,M07-Jul,5-Friday,PM,0.16208127543252698
951,1400_006.5,2019,SNT,M07-Jul,5-Friday,PM,0.28116495862392676
952,1400_006.8,2019,SNU,M07-Jul,5-Friday,PM,0.5546723124526235
953,1400_007.5,2019,SNU,M07-Jul,5-Friday,PM,0.3532998837356133
954,1402_000.0,2019,SNT,M07-Jul,5-Friday,PM,0.2285652158985492
955,1404_000.0,2019,SNU,M07-Jul,5-Friday,PM,0.3608362141292087
956,1404_000.4,2019,SNU,M07-Jul,5-Friday,PM,0.5077639719289325
957,1404_001.1,2019,SNU,M07-Jul,5-Friday,PM,0.5771016620098409
958,1404_001.4,2019,SNU,M07-Jul,5-Friday,PM,0.5870869848876491
959,1404_002.1,2019,SNU,M07-Jul,5-Friday,PM,0.49870105977952617
960,1406_000.0,2019,SNT,M07-Jul,5-Friday,PM,0.06096536211126177
961,1408_000.0,2019,SNU,M07-Jul,5-Friday,PM,0.4518009294599853
962,1408_000.1,2019,SNU,M07-Jul,5-Friday,PM,0.4922617981801611
963,1408_000.7,2019,SNU,M07-Jul,5-Friday,PM,0.5786111949968815
964,1408_001.2,2019,SNT,M07-Jul,5-Friday,PM,0.37964713468071437
965,1410_000.0,2019,SNT,M07-Jul,5-Friday,PM,0.1263110445743729
966,1410_001.0,2019,SNT,M07-Jul,5-Friday,PM,0.11389533551461305
967,1410_001.5,2019,SNT,M07-Jul,5-Friday,PM,0.6407778515194122
968,1410_002.0,2019,SNU,M07-Jul,5-Friday,PM,0.5732745890858088
969,1410_002.2,2019,SNU,M07-Jul,5-Friday,PM,0.5603635253871218
970,1410_002.3,2019,SNU,M07-Jul,5-Friday,PM,0.2027447060186671
971,1418_000.0,2019,SNT,M07-Jul,5-Friday,PM,0.31987197716872634
972,1418_000.9,2019,SNU,M07-Jul,5-Friday,PM,0.23880160653843735
973,1418_001.7,2019,SNT,M07-Jul,5-Friday,PM,0.2711201178001072
974,1420_000.0,2019,SNU,M07-Jul,5-Friday,PM,0.4816478635133042
975,1420_000.3,2019,SNU,M07-Jul,5-Friday,PM,0.39733044364394693
976,1420_000.7,2019,SNU,M07-Jul,5-Friday,PM,0.7041264027455376
977,1422_000.0,2019,SNU,M07-Jul,5-Friday,PM,0.4642587820790499
978,1422_000.7,2019,SNT,M07-Jul,5-Friday,PM,0.541599459639998
979,1422_001.5,2019,SNU,M07-Jul,5-Friday,PM,0.6891422897932797
980,1422_002.0,2019,SNU,M07-Jul,5-Friday,PM,0.41117262194836807
981,1424_000.0,2019,SNT,M07-Jul,5-Friday,PM,0.21684164034748005
982,1424_000.3,2019,SNU,M07-Jul,5-Friday,PM,0.461614887810886
983,1425_000.0,2019,SNT,M07-Jul,5-Friday,PM,0.010649684423359403
984,1425_000.6,2019,SNT,M07-Jul,5-Friday,PM,0.014352890390471848
985,1427_000.0,2019,SNT,M07-Jul,5-Friday,PM,0.18253471322042364
986,1428_000.0,2019,SNU,M07-Jul,5-Friday,PM,0.09610499648524806
987,1428_000.4,2019,SNU,M07-Jul,5-Friday,PM,0.12086083592964353
988,1428_001.1,2019,SNU,M07-Jul,5-Friday,PM,0.14994503237659104
989,1428_001.7,2019,SNT,M07-Jul,5-Friday,PM,0.13892239843195206
990,1428_004.2,2019,SNT,M07-Jul,5-Friday,PM,0.16843351480884067
991,1430_000.0,2019,SNT,M07-Jul,5-Friday,PM,0.213875360974314
992,1431_000.5,2019,SNT,M07-Jul,5-Friday,PM,0.21589492909001062
993,1431_001.0,2019,SNT,M07-Jul,5-Friday,PM,0.06735638580804663
994,1432_000.0,2019,SNT,M07-Jul,5-Friday,PM,0.21413470030881745
995,1435_000.4,2019,SNS,M07-Jul,5-Friday,PM,0.1002779084159508
996,1435_000.9,2019,SNS,M07-Jul,5-Friday,PM,0.06619254560000433
997,1435_001.4,2019,SNT,M07-Jul,5-Friday,PM,0.4303087659059901
998,1435_002.4,2019,SNT,M07-Jul,5-Friday,PM,0.3202689119885363
999,1436_000.0,2019,SNU,M07-Jul,5-Friday,PM,0.40477296496174464
1000,1436_000.3,2019,SNT,M07-Jul,5-Friday,PM,0.2952190675183323
1001,1438_000.8,2019,SNT,M07-Jul,5-Friday,PM,0.5474757920198755
1002,1438_000.9,2019,SNT,M07-Jul,5-Friday,PM,0.519289981363999
1003,1438_002.0,2019,SNT,M07-Jul,5-Friday,PM,0.2329663140871477
1004,1438_002.4,2019,SNS,M07-Jul,5-Friday,PM,0.41203501091242917
1005,1438_003.6,2019,SNT,M07-Jul,5-Friday,PM,0.2602263322273254
1006,1438_004.6,2019,SNT,M07-Jul,5-Friday,PM,0.15768305047744569
1007,1438_005.7,2019,SNT,M07-Jul,5-Friday,PM,0.18201414997284895
1008,1439_000.0,2019,SNT,M07-Jul,5-Friday,PM,0.3728657903955723
1009,1442_000.0,2019,SNT,M07-Jul,5-Friday,PM,0.6624733595946333
1010,1442_000.1,2019,SNT,M07-Jul,5-Friday,PM,0.2440046175057963
1011,1445_001.4,2019,SNT,M07-Jul,5-Friday,PM,0.6223196733115449
1012,1445_002.9,2019,SNT,M07-Jul,5-Friday,PM,0.7420574565267711
1013,1445_003.7,2019,SNT,M07-Jul,5-Friday,PM,0.35104132020960516
1014,1446_000.0,2019,SNT,M07-Jul,5-Friday,PM,0.143609018990848
1015,1446_000.8,2019,SNT,M07-Jul,5-Friday,PM,0.15499760132557788
1016,1448_000.2,2019,SNT,M07-Jul,5-Friday,PM,0.2916180324123095
1017,1449_001.3,2019,SNT,M07-Jul,5-Friday,PM,0.024770678370502223
1018,1450_000.0,2019,SNT,M07-Jul,5-Friday,PM,0.18430451858742286
