SiteGroupSeason,SeasonGroup,DOWGroup,Period,HourPercentOf,VolMaxHourPercent
SN0,M12-Dec,7-Sunday,MD,Period,0.28040072471490995
SN0,M12-Dec,7-Sunday,PM,Period,0.43437005798629413
SN0,M12-Dec,W1-Weekday,AM,Period,0.5004384682841274
SN0,M12-Dec,W1-Weekday,EV,Period,0.24688202821508895
SN0,M12-Dec,W1-Weekday,MD,Period,0.26507137247655566
SN0,M12-Dec,W1-Weekday,PM,Period,0.4235152165169594
SN0,M12-Dec,W2-Weekend,AM,Period,0.5171795637884673
SN0,M12-Dec,W2-Weekend,EV,Period,0.22279898218829516
SN0,M12-Dec,W2-Weekend,MD,Period,0.2544956213650645
SN0,M12-Dec,W2-Weekend,PM,Period,0.4330192544039328
SN0,S01-Win,1-Monday,AM,Period,0.5287469287469287
SN0,S01-Win,1-Monday,EV,Period,0.2776576930634702
SN0,S01-Win,1-Monday,MD,Period,0.27031877617297667
SN0,S01-Win,1-Monday,PM,Period,0.41490156989783206
SN0,S01-Win,2-Tuesday,AM,Period,0.5066438062580368
SN0,S01-Win,2-Tuesday,EV,Period,0.2852822580645161
SN0,S01-Win,2-Tuesday,MD,Period,0.2604067944885908
SN0,S01-Win,2-Tuesday,PM,Period,0.4112478031634446
SN0,S01-Win,3-Wednesday,AM,Period,0.512396694214876
SN0,S01-Win,3-Wednesday,EV,Period,0.2807476146908901
SN0,S01-Win,3-Wednesday,MD,Period,0.25922428820453225
SN0,S01-Win,3-Wednesday,PM,Period,0.41131920990686727
SN0,S01-Win,4-Thursday,AM,Period,0.5133033155955792
SN0,S01-Win,4-Thursday,EV,Period,0.2721223276228232
SN0,S01-Win,4-Thursday,MD,Period,0.2540019154467095
SN0,S01-Win,4-Thursday,PM,Period,0.42041625371655106
SN0,S01-Win,5-Friday,AM,Period,0.5307080924855492
SN0,S01-Win,5-Friday,EV,Period,0.25055946291560105
SN0,S01-Win,5-Friday,MD,Period,0.2519217515771616
SN0,S01-Win,5-Friday,PM,Period,0.43509904436428076
SN0,S01-Win,6-Saturday,AM,Period,0.5422215496368039
SN0,S01-Win,6-Saturday,EV,Period,0.23608490566037735
SN0,S01-Win,6-Saturday,MD,Period,0.23382406204060763
SN0,S01-Win,6-Saturday,PM,Period,0.4150422352176738
SN0,S01-Win,7-Sunday,AM,Period,0.5800887136520454
SN0,S01-Win,7-Sunday,EV,Period,0.31194316003157774
SN0,S01-Win,7-Sunday,MD,Period,0.2831532748143146
SN0,S01-Win,7-Sunday,PM,Period,0.41314535024642485
SN0,S01-Win,W1-Weekday,AM,Period,0.5147562018819504
SN0,S01-Win,W1-Weekday,EV,Period,0.2790593337570569
SN0,S01-Win,W1-Weekday,MD,Period,0.2605196639655044
SN0,S01-Win,W1-Weekday,PM,Period,0.4145101171458999
SN0,S01-Win,W2-Weekend,AM,Period,0.5461639631740465
SN0,S01-Win,W2-Weekend,EV,Period,0.26112202703891607
SN0,S01-Win,W2-Weekend,MD,Period,0.25271431565709496
SN0,S01-Win,W2-Weekend,PM,Period,0.4191840930361006
SN0,S02-Spr,1-Monday,AM,Period,0.506398537477148
SN0,S02-Spr,1-Monday,EV,Period,0.29626334519572955
SN0,S02-Spr,1-Monday,MD,Period,0.24594346361873662
SN0,S02-Spr,1-Monday,PM,Period,0.39763779527559057
SN0,S02-Spr,2-Tuesday,AM,Period,0.4824985496035583
SN0,S02-Spr,2-Tuesday,EV,Period,0.28820215804506505
SN0,S02-Spr,2-Tuesday,MD,Period,0.23643794897200893
SN0,S02-Spr,2-Tuesday,PM,Period,0.3917053298630757
SN0,S02-Spr,3-Wednesday,AM,Period,0.4776470588235294
SN0,S02-Spr,3-Wednesday,EV,Period,0.29153743907842267
SN0,S02-Spr,3-Wednesday,MD,Period,0.24648514659746698
SN0,S02-Spr,3-Wednesday,PM,Period,0.39429715912085594
SN0,S02-Spr,4-Thursday,AM,Period,0.49436997319034853
SN0,S02-Spr,4-Thursday,EV,Period,0.28117349759140803
SN0,S02-Spr,4-Thursday,MD,Period,0.2378272201866052
SN0,S02-Spr,4-Thursday,PM,Period,0.39003911342894393
SN0,S02-Spr,5-Friday,AM,Period,0.4907209136331192
SN0,S02-Spr,5-Friday,EV,Period,0.25146479492871
SN0,S02-Spr,5-Friday,MD,Period,0.2411391812135028
SN0,S02-Spr,5-Friday,PM,Period,0.40545021241322143
SN0,S02-Spr,6-Saturday,AM,Period,0.505959523238141
SN0,S02-Spr,6-Saturday,EV,Period,0.2546710301000799
SN0,S02-Spr,6-Saturday,MD,Period,0.22356528516538363
SN0,S02-Spr,6-Saturday,PM,Period,0.3711164889790045
SN0,S02-Spr,7-Sunday,AM,Period,0.5492610837438424
SN0,S02-Spr,7-Sunday,EV,Period,0.34128763613068547
SN0,S02-Spr,7-Sunday,MD,Period,0.27387805326506653
SN0,S02-Spr,7-Sunday,PM,Period,0.3689822127601126
SN0,S02-Spr,W1-Weekday,AM,Period,0.48926123381568926
SN0,S02-Spr,W1-Weekday,EV,Period,0.28897291773122125
SN0,S02-Spr,W1-Weekday,MD,Period,0.24145788247045114
SN0,S02-Spr,W1-Weekday,PM,Period,0.39318819627519347
SN0,S02-Spr,W2-Weekend,AM,Period,0.5120814266775008
SN0,S02-Spr,W2-Weekend,EV,Period,0.281988237376817
SN0,S02-Spr,W2-Weekend,MD,Period,0.24699332988359993
SN0,S02-Spr,W2-Weekend,PM,Period,0.37765285877472493
SN0,S03-Sum,1-Monday,AM,Period,0.4587297505785549
SN0,S03-Sum,1-Monday,EV,Period,0.25505403687221867
SN0,S03-Sum,1-Monday,MD,Period,0.21069575009792402
SN0,S03-Sum,1-Monday,PM,Period,0.38325138410313986
SN0,S03-Sum,2-Tuesday,AM,Period,0.4305923193751356
SN0,S03-Sum,2-Tuesday,EV,Period,0.2504816955684008
SN0,S03-Sum,2-Tuesday,MD,Period,0.21009726725335803
SN0,S03-Sum,2-Tuesday,PM,Period,0.37871149656085784
SN0,S03-Sum,3-Wednesday,AM,Period,0.43748751348543574
SN0,S03-Sum,3-Wednesday,EV,Period,0.2524142757172848
SN0,S03-Sum,3-Wednesday,MD,Period,0.2131394837805414
SN0,S03-Sum,3-Wednesday,PM,Period,0.3768505546931203
SN0,S03-Sum,4-Thursday,AM,Period,0.4301924206815511
SN0,S03-Sum,4-Thursday,EV,Period,0.2442359361006394
SN0,S03-Sum,4-Thursday,MD,Period,0.21135674513479244
SN0,S03-Sum,4-Thursday,PM,Period,0.3757245019884793
SN0,S03-Sum,5-Friday,AM,Period,0.43435393661264876
SN0,S03-Sum,5-Friday,EV,Period,0.24060784469727106
SN0,S03-Sum,5-Friday,MD,Period,0.20632113124727977
SN0,S03-Sum,5-Friday,PM,Period,0.38029220285568166
SN0,S03-Sum,6-Saturday,AM,Period,0.4526740282498997
SN0,S03-Sum,6-Saturday,EV,Period,0.23962057393329225
SN0,S03-Sum,6-Saturday,MD,Period,0.20318898541850053
SN0,S03-Sum,6-Saturday,PM,Period,0.36352289848353825
SN0,S03-Sum,7-Sunday,AM,Period,0.4982767316745124
SN0,S03-Sum,7-Sunday,EV,Period,0.27543224179143877
SN0,S03-Sum,7-Sunday,MD,Period,0.23209371622213784
SN0,S03-Sum,7-Sunday,PM,Period,0.3614957988774866
SN0,S03-Sum,W1-Weekday,AM,Period,0.4388876497901417
SN0,S03-Sum,W1-Weekday,EV,Period,0.2505488973856419
SN0,S03-Sum,W1-Weekday,MD,Period,0.21135949660539824
SN0,S03-Sum,W1-Weekday,PM,Period,0.37856071602521135
SN0,S03-Sum,W2-Weekend,AM,Period,0.45846921158641857
SN0,S03-Sum,W2-Weekend,EV,Period,0.2518930018966776
SN0,S03-Sum,W2-Weekend,MD,Period,0.2140159041653181
SN0,S03-Sum,W2-Weekend,PM,Period,0.3667005508919203
SN0,S04-Fal,1-Monday,AM,Period,0.4832182431347358
SN0,S04-Fal,1-Monday,EV,Period,0.3632945883489118
SN0,S04-Fal,1-Monday,MD,Period,0.2386809582381538
SN0,S04-Fal,1-Monday,PM,Period,0.39862910999250295
SN0,S04-Fal,2-Tuesday,AM,Period,0.5035563592525618
SN0,S04-Fal,2-Tuesday,EV,Period,0.35612899303972523
SN0,S04-Fal,2-Tuesday,MD,Period,0.24311213239560847
SN0,S04-Fal,2-Tuesday,PM,Period,0.3943100818626078
SN0,S04-Fal,3-Wednesday,AM,Period,0.4930946856700917
SN0,S04-Fal,3-Wednesday,EV,Period,0.35588113050706566
SN0,S04-Fal,3-Wednesday,MD,Period,0.2400069253576298
SN0,S04-Fal,3-Wednesday,PM,Period,0.38568142610695805
SN0,S04-Fal,4-Thursday,AM,Period,0.46847584512808516
SN0,S04-Fal,4-Thursday,EV,Period,0.3381694752335466
SN0,S04-Fal,4-Thursday,MD,Period,0.23237003959895527
SN0,S04-Fal,4-Thursday,PM,Period,0.38150642988364974
SN0,S04-Fal,5-Friday,AM,Period,0.46442896347899515
SN0,S04-Fal,5-Friday,EV,Period,0.32298710859255964
SN0,S04-Fal,5-Friday,MD,Period,0.2357988783725153
SN0,S04-Fal,5-Friday,PM,Period,0.39126926180686317
SN0,S04-Fal,6-Saturday,AM,Period,0.47240546316082876
SN0,S04-Fal,6-Saturday,EV,Period,0.32499077778723645
SN0,S04-Fal,6-Saturday,MD,Period,0.22926368074958373
SN0,S04-Fal,6-Saturday,PM,Period,0.37661130987344477
SN0,S04-Fal,7-Sunday,AM,Period,0.5101938334839812
SN0,S04-Fal,7-Sunday,EV,Period,0.4384694794138546
SN0,S04-Fal,7-Sunday,MD,Period,0.27552768792189186
SN0,S04-Fal,7-Sunday,PM,Period,0.3689907120743034
SN0,S04-Fal,W1-Weekday,AM,Period,0.4873295560674927
SN0,S04-Fal,W1-Weekday,EV,Period,0.35313918956321394
SN0,S04-Fal,W1-Weekday,MD,Period,0.23840338887848717
SN0,S04-Fal,W1-Weekday,PM,Period,0.3895256595800667
SN0,S04-Fal,W2-Weekend,AM,Period,0.4797470517860195
SN0,S04-Fal,W2-Weekend,EV,Period,0.3660127185697015
SN0,S04-Fal,W2-Weekend,MD,Period,0.2489207785128107
SN0,S04-Fal,W2-Weekend,PM,Period,0.3760110342346124
SN0,Year,1-Monday,AM,Period,0.4722088920254058
SN0,Year,1-Monday,EV,Period,0.28253998143839026
SN0,Year,1-Monday,MD,Period,0.22662616130106497
SN0,Year,1-Monday,PM,Period,0.392006014039267
SN0,Year,2-Tuesday,AM,Period,0.4576511172896715
SN0,Year,2-Tuesday,EV,Period,0.2820052264455444
SN0,Year,2-Tuesday,MD,Period,0.2276625773531647
SN0,Year,2-Tuesday,PM,Period,0.3885480957398766
SN0,Year,3-Wednesday,AM,Period,0.4590234665260433
SN0,Year,3-Wednesday,EV,Period,0.282769925141838
SN0,Year,3-Wednesday,MD,Period,0.22924057111593513
SN0,Year,3-Wednesday,PM,Period,0.38523026146150274
SN0,Year,4-Thursday,AM,Period,0.4504895136812798
SN0,Year,4-Thursday,EV,Period,0.27057746775011443
SN0,Year,4-Thursday,MD,Period,0.2243085539601254
SN0,Year,4-Thursday,PM,Period,0.38344576238600364
SN0,Year,5-Friday,AM,Period,0.45332108968472606
SN0,Year,5-Friday,EV,Period,0.2628253993998865
SN0,Year,5-Friday,MD,Period,0.223550908169911
SN0,Year,5-Friday,PM,Period,0.39309594612969784
SN0,Year,6-Saturday,AM,Period,0.47179481351848906
SN0,Year,6-Saturday,EV,Period,0.26362281293253365
SN0,Year,6-Saturday,MD,Period,0.21725703751215927
SN0,Year,6-Saturday,PM,Period,0.37381060098807434
SN0,Year,7-Sunday,AM,Period,0.5117644193296961
SN0,Year,7-Sunday,EV,Period,0.3339004410838059
SN0,Year,7-Sunday,MD,Period,0.25752556036177743
SN0,Year,7-Sunday,PM,Period,0.3695754651581954
SN0,Year,W1-Weekday,AM,Period,0.4592727477519758
SN0,Year,W1-Weekday,EV,Period,0.2794157219424016
SN0,Year,W1-Weekday,MD,Period,0.22691903034275537
SN0,Year,W1-Weekday,PM,Period,0.38710388313709265
SN0,Year,W2-Weekend,AM,Period,0.4763490319923109
SN0,Year,W2-Weekend,EV,Period,0.2871307223934451
SN0,Year,W2-Weekend,MD,Period,0.23343447231479644
SN0,Year,W2-Weekend,PM,Period,0.37626183590061935
SN1,M01-Jan,1-Monday,AM,Period,0.46304285303422493
SN1,M01-Jan,1-Monday,EV,Period,0.3673536146548904
SN1,M01-Jan,1-Monday,MD,Period,0.209065444359562
SN1,M01-Jan,1-Monday,PM,Period,0.38851236868858013
SN1,M01-Jan,2-Tuesday,AM,Period,0.469961653174265
SN1,M01-Jan,2-Tuesday,EV,Period,0.34889240506329117
SN1,M01-Jan,2-Tuesday,MD,Period,0.2057788944723618
SN1,M01-Jan,2-Tuesday,PM,Period,0.3821272577027506
SN1,M01-Jan,3-Wednesday,AM,Period,0.4675414364640884
SN1,M01-Jan,3-Wednesday,EV,Period,0.3709546925566343
SN1,M01-Jan,3-Wednesday,MD,Period,0.20171062009978616
SN1,M01-Jan,3-Wednesday,PM,Period,0.3808035197406507
SN1,M01-Jan,4-Thursday,AM,Period,0.4816112084063047
SN1,M01-Jan,4-Thursday,EV,Period,0.3066559743384122
SN1,M01-Jan,4-Thursday,MD,Period,0.20288667591075255
SN1,M01-Jan,4-Thursday,PM,Period,0.38001322168356105
SN1,M01-Jan,5-Friday,AM,Period,0.5334096109839817
SN1,M01-Jan,5-Friday,EV,Period,0.30133497277358157
SN1,M01-Jan,5-Friday,MD,Period,0.20649434092818664
SN1,M01-Jan,5-Friday,PM,Period,0.37862692246710006
SN1,M01-Jan,6-Saturday,AM,Period,0.55
SN1,M01-Jan,6-Saturday,EV,Period,0.32839059674502713
SN1,M01-Jan,6-Saturday,MD,Period,0.20748859130694994
SN1,M01-Jan,6-Saturday,PM,Period,0.38952451708766717
SN1,M01-Jan,7-Sunday,AM,Period,0.632878732030962
SN1,M01-Jan,7-Sunday,EV,Period,0.33276904474002417
SN1,M01-Jan,7-Sunday,MD,Period,0.23711785009861933
SN1,M01-Jan,7-Sunday,PM,Period,0.413946587537092
SN1,M01-Jan,W1-Weekday,AM,Period,0.4710530937189018
SN1,M01-Jan,W1-Weekday,EV,Period,0.3438212730665561
SN1,M01-Jan,W1-Weekday,MD,Period,0.20459322033898306
SN1,M01-Jan,W1-Weekday,PM,Period,0.3823474412516362
SN1,M01-Jan,W2-Weekend,AM,Period,0.5632213833203159
SN1,M01-Jan,W2-Weekend,EV,Period,0.31621598925092376
SN1,M01-Jan,W2-Weekend,MD,Period,0.21477742083524554
SN1,M01-Jan,W2-Weekend,PM,Period,0.3912827117850243
SN1,M02-Feb,1-Monday,AM,Period,0.46425659146507203
SN1,M02-Feb,1-Monday,EV,Period,0.3775123798427032
SN1,M02-Feb,1-Monday,MD,Period,0.19792711467736543
SN1,M02-Feb,1-Monday,PM,Period,0.3694474539544962
SN1,M02-Feb,2-Tuesday,AM,Period,0.47710169855944956
SN1,M02-Feb,2-Tuesday,EV,Period,0.3843861740166865
SN1,M02-Feb,2-Tuesday,MD,Period,0.1957457746931431
SN1,M02-Feb,2-Tuesday,PM,Period,0.3891500904159132
SN1,M02-Feb,3-Wednesday,AM,Period,0.47699386503067487
SN1,M02-Feb,3-Wednesday,EV,Period,0.3678316277273605
SN1,M02-Feb,3-Wednesday,MD,Period,0.2010031109135928
SN1,M02-Feb,3-Wednesday,PM,Period,0.379468788524039
SN1,M02-Feb,4-Thursday,AM,Period,0.4826722338204593
SN1,M02-Feb,4-Thursday,EV,Period,0.3095508811824901
SN1,M02-Feb,4-Thursday,MD,Period,0.19937732739149014
SN1,M02-Feb,4-Thursday,PM,Period,0.3744360902255639
SN1,M02-Feb,5-Friday,AM,Period,0.5306767868437697
SN1,M02-Feb,5-Friday,EV,Period,0.2972396025027604
SN1,M02-Feb,5-Friday,MD,Period,0.20555284948855335
SN1,M02-Feb,5-Friday,PM,Period,0.3732549595885378
SN1,M02-Feb,6-Saturday,AM,Period,0.5798356651121475
SN1,M02-Feb,6-Saturday,EV,Period,0.3297946224823891
SN1,M02-Feb,6-Saturday,MD,Period,0.19979395098977115
SN1,M02-Feb,6-Saturday,PM,Period,0.38393087438741297
SN1,M02-Feb,7-Sunday,AM,Period,0.6210629921259843
SN1,M02-Feb,7-Sunday,EV,Period,0.3333898305084746
SN1,M02-Feb,7-Sunday,MD,Period,0.22076934772692716
SN1,M02-Feb,7-Sunday,PM,Period,0.40033257119102056
SN1,M02-Feb,W1-Weekday,AM,Period,0.47591042750508933
SN1,M02-Feb,W1-Weekday,EV,Period,0.35364084711343197
SN1,M02-Feb,W1-Weekday,MD,Period,0.19856848316207654
SN1,M02-Feb,W1-Weekday,PM,Period,0.378520112764861
SN1,M02-Feb,W2-Weekend,AM,Period,0.5710915893931999
SN1,M02-Feb,W2-Weekend,EV,Period,0.31555269922879176
SN1,M02-Feb,W2-Weekend,MD,Period,0.2076839810791975
SN1,M02-Feb,W2-Weekend,PM,Period,0.3842540010325245
SN1,M03-Mar,1-Monday,AM,Period,0.4573251209854817
SN1,M03-Mar,1-Monday,EV,Period,0.3495995529893835
SN1,M03-Mar,1-Monday,MD,Period,0.20203488372093023
SN1,M03-Mar,1-Monday,PM,Period,0.375853686769302
SN1,M03-Mar,2-Tuesday,AM,Period,0.4824240205053094
SN1,M03-Mar,2-Tuesday,EV,Period,0.3635723341315678
SN1,M03-Mar,2-Tuesday,MD,Period,0.20052907308470355
SN1,M03-Mar,2-Tuesday,PM,Period,0.3772547506511045
SN1,M03-Mar,3-Wednesday,AM,Period,0.4675925925925926
SN1,M03-Mar,3-Wednesday,EV,Period,0.3530864197530864
SN1,M03-Mar,3-Wednesday,MD,Period,0.20466972878390202
SN1,M03-Mar,3-Wednesday,PM,Period,0.38011161846778285
SN1,M03-Mar,4-Thursday,AM,Period,0.486219739292365
SN1,M03-Mar,4-Thursday,EV,Period,0.3193735911733302
SN1,M03-Mar,4-Thursday,MD,Period,0.1989613270811274
SN1,M03-Mar,4-Thursday,PM,Period,0.37015468607825297
SN1,M03-Mar,5-Friday,AM,Period,0.5351820411243162
SN1,M03-Mar,5-Friday,EV,Period,0.29832189686799376
SN1,M03-Mar,5-Friday,MD,Period,0.20545326073402884
SN1,M03-Mar,5-Friday,PM,Period,0.36654135338345867
SN1,M03-Mar,6-Saturday,AM,Period,0.5692949703492203
SN1,M03-Mar,6-Saturday,EV,Period,0.3089906992766104
SN1,M03-Mar,6-Saturday,MD,Period,0.20599341763381257
SN1,M03-Mar,6-Saturday,PM,Period,0.37101811367895066
SN1,M03-Mar,7-Sunday,AM,Period,0.5964673913043478
SN1,M03-Mar,7-Sunday,EV,Period,0.3250546704154952
SN1,M03-Mar,7-Sunday,MD,Period,0.219476388549058
SN1,M03-Mar,7-Sunday,PM,Period,0.39006530773797743
SN1,M03-Mar,W1-Weekday,AM,Period,0.4741964022412268
SN1,M03-Mar,W1-Weekday,EV,Period,0.34486358073572815
SN1,M03-Mar,W1-Weekday,MD,Period,0.20146400087403038
SN1,M03-Mar,W1-Weekday,PM,Period,0.375699480565105
SN1,M03-Mar,W2-Weekend,AM,Period,0.5614158462259728
SN1,M03-Mar,W2-Weekend,EV,Period,0.3073351052454709
SN1,M03-Mar,W2-Weekend,MD,Period,0.2095721043089464
SN1,M03-Mar,W2-Weekend,PM,Period,0.37408563347312984
SN1,M04-Apr,1-Monday,AM,Period,0.4661295626438671
SN1,M04-Apr,1-Monday,EV,Period,0.35173929910772017
SN1,M04-Apr,1-Monday,MD,Period,0.20119941402673502
SN1,M04-Apr,1-Monday,PM,Period,0.36942900008825347
SN1,M04-Apr,2-Tuesday,AM,Period,0.4606613454960091
SN1,M04-Apr,2-Tuesday,EV,Period,0.3474933027171833
SN1,M04-Apr,2-Tuesday,MD,Period,0.1980958665221285
SN1,M04-Apr,2-Tuesday,PM,Period,0.37589992800575955
SN1,M04-Apr,3-Wednesday,AM,Period,0.4603605040676344
SN1,M04-Apr,3-Wednesday,EV,Period,0.36127836961556276
SN1,M04-Apr,3-Wednesday,MD,Period,0.202003265234082
SN1,M04-Apr,3-Wednesday,PM,Period,0.3732961077352603
SN1,M04-Apr,4-Thursday,AM,Period,0.4573529411764706
SN1,M04-Apr,4-Thursday,EV,Period,0.31916628908019934
SN1,M04-Apr,4-Thursday,MD,Period,0.2020041968224059
SN1,M04-Apr,4-Thursday,PM,Period,0.3631119426255067
SN1,M04-Apr,5-Friday,AM,Period,0.490650197289415
SN1,M04-Apr,5-Friday,EV,Period,0.3017718715393134
SN1,M04-Apr,5-Friday,MD,Period,0.2011671686746988
SN1,M04-Apr,5-Friday,PM,Period,0.36166944053258226
SN1,M04-Apr,6-Saturday,AM,Period,0.5296546546546547
SN1,M04-Apr,6-Saturday,EV,Period,0.3002309468822171
SN1,M04-Apr,6-Saturday,MD,Period,0.21184482913803968
SN1,M04-Apr,6-Saturday,PM,Period,0.3721647810317761
SN1,M04-Apr,7-Sunday,AM,Period,0.5989637305699482
SN1,M04-Apr,7-Sunday,EV,Period,0.33646521076688674
SN1,M04-Apr,7-Sunday,MD,Period,0.22663826701713044
SN1,M04-Apr,7-Sunday,PM,Period,0.3915005961505706
SN1,M04-Apr,W1-Weekday,AM,Period,0.4611133685493702
SN1,M04-Apr,W1-Weekday,EV,Period,0.3429333484663621
SN1,M04-Apr,W1-Weekday,MD,Period,0.20087566657311254
SN1,M04-Apr,W1-Weekday,PM,Period,0.3702290880735105
SN1,M04-Apr,W2-Weekend,AM,Period,0.5277540563620837
SN1,M04-Apr,W2-Weekend,EV,Period,0.3080467294425701
SN1,M04-Apr,W2-Weekend,MD,Period,0.2123674609856388
SN1,M04-Apr,W2-Weekend,PM,Period,0.3735410258088444
SN1,M05-May,1-Monday,AM,Period,0.4452836252611281
SN1,M05-May,1-Monday,EV,Period,0.3456138245529821
SN1,M05-May,1-Monday,MD,Period,0.2032696563247979
SN1,M05-May,1-Monday,PM,Period,0.3763767236146041
SN1,M05-May,2-Tuesday,AM,Period,0.4699892176829999
SN1,M05-May,2-Tuesday,EV,Period,0.32197629113819115
SN1,M05-May,2-Tuesday,MD,Period,0.19890990702148123
SN1,M05-May,2-Tuesday,PM,Period,0.37736663583102065
SN1,M05-May,3-Wednesday,AM,Period,0.4602102102102102
SN1,M05-May,3-Wednesday,EV,Period,0.32790880503144654
SN1,M05-May,3-Wednesday,MD,Period,0.1993496916063288
SN1,M05-May,3-Wednesday,PM,Period,0.36558458026883084
SN1,M05-May,4-Thursday,AM,Period,0.4595808383233533
SN1,M05-May,4-Thursday,EV,Period,0.30604300938038415
SN1,M05-May,4-Thursday,MD,Period,0.20672983948946044
SN1,M05-May,4-Thursday,PM,Period,0.37566702241195304
SN1,M05-May,5-Friday,AM,Period,0.48719755696499883
SN1,M05-May,5-Friday,EV,Period,0.2742004264392324
SN1,M05-May,5-Friday,MD,Period,0.2098526174753565
SN1,M05-May,5-Friday,PM,Period,0.3615831759783776
SN1,M05-May,6-Saturday,AM,Period,0.5325908558030481
SN1,M05-May,6-Saturday,EV,Period,0.3016763463569166
SN1,M05-May,6-Saturday,MD,Period,0.20952005518872574
SN1,M05-May,6-Saturday,PM,Period,0.36716328963051253
SN1,M05-May,7-Sunday,AM,Period,0.6155778894472361
SN1,M05-May,7-Sunday,EV,Period,0.32282984346411875
SN1,M05-May,7-Sunday,MD,Period,0.2186521702343684
SN1,M05-May,7-Sunday,PM,Period,0.3740316205533597
SN1,M05-May,W1-Weekday,AM,Period,0.45967689188305316
SN1,M05-May,W1-Weekday,EV,Period,0.3224424539324
SN1,M05-May,W1-Weekday,MD,Period,0.20199490327609007
SN1,M05-May,W1-Weekday,PM,Period,0.37365665921951696
SN1,M05-May,W2-Weekend,AM,Period,0.5373251064569392
SN1,M05-May,W2-Weekend,EV,Period,0.2958096848206738
SN1,M05-May,W2-Weekend,MD,Period,0.21249183082812062
SN1,M05-May,W2-Weekend,PM,Period,0.36743178562694334
SN1,M06-Jun,1-Monday,AM,Period,0.4965149298683418
SN1,M06-Jun,1-Monday,EV,Period,0.2941940412528648
SN1,M06-Jun,1-Monday,MD,Period,0.1889960452369389
SN1,M06-Jun,1-Monday,PM,Period,0.3642969229719588
SN1,M06-Jun,2-Tuesday,AM,Period,0.5043630017452007
SN1,M06-Jun,2-Tuesday,EV,Period,0.28906485671191556
SN1,M06-Jun,2-Tuesday,MD,Period,0.19460243760882182
SN1,M06-Jun,2-Tuesday,PM,Period,0.3652984800646156
SN1,M06-Jun,3-Wednesday,AM,Period,0.49474086823484414
SN1,M06-Jun,3-Wednesday,EV,Period,0.2839769575421378
SN1,M06-Jun,3-Wednesday,MD,Period,0.1954062262718299
SN1,M06-Jun,3-Wednesday,PM,Period,0.36552035884418793
SN1,M06-Jun,4-Thursday,AM,Period,0.4894529853414373
SN1,M06-Jun,4-Thursday,EV,Period,0.2688306805364081
SN1,M06-Jun,4-Thursday,MD,Period,0.19937946850128152
SN1,M06-Jun,4-Thursday,PM,Period,0.3691304347826087
SN1,M06-Jun,5-Friday,AM,Period,0.5070002485295336
SN1,M06-Jun,5-Friday,EV,Period,0.25687601605786137
SN1,M06-Jun,5-Friday,MD,Period,0.20468297458629645
SN1,M06-Jun,5-Friday,PM,Period,0.356495092964512
SN1,M06-Jun,6-Saturday,AM,Period,0.5463352358065485
SN1,M06-Jun,6-Saturday,EV,Period,0.27098441875493645
SN1,M06-Jun,6-Saturday,MD,Period,0.19564146256338663
SN1,M06-Jun,6-Saturday,PM,Period,0.35454233540467384
SN1,M06-Jun,7-Sunday,AM,Period,0.6203018944382535
SN1,M06-Jun,7-Sunday,EV,Period,0.3321291902648094
SN1,M06-Jun,7-Sunday,MD,Period,0.20347956737935394
SN1,M06-Jun,7-Sunday,PM,Period,0.36862080488852816
SN1,M06-Jun,W1-Weekday,AM,Period,0.49613363621761775
SN1,M06-Jun,W1-Weekday,EV,Period,0.28230489491952254
SN1,M06-Jun,W1-Weekday,MD,Period,0.19461337574437707
SN1,M06-Jun,W1-Weekday,PM,Period,0.366210114263298
SN1,M06-Jun,W2-Weekend,AM,Period,0.5535764932781213
SN1,M06-Jun,W2-Weekend,EV,Period,0.27869900104268275
SN1,M06-Jun,W2-Weekend,MD,Period,0.20083038356185887
SN1,M06-Jun,W2-Weekend,PM,Period,0.35933797860557715
SN1,M07-Jul,1-Monday,AM,Period,0.5265223179875271
SN1,M07-Jul,1-Monday,EV,Period,0.28444504577639473
SN1,M07-Jul,1-Monday,MD,Period,0.19045589610635602
SN1,M07-Jul,1-Monday,PM,Period,0.35953964081380196
SN1,M07-Jul,2-Tuesday,AM,Period,0.5193438820313148
SN1,M07-Jul,2-Tuesday,EV,Period,0.2720374707259953
SN1,M07-Jul,2-Tuesday,MD,Period,0.19303542113024846
SN1,M07-Jul,2-Tuesday,PM,Period,0.35951877246195807
SN1,M07-Jul,3-Wednesday,AM,Period,0.528006947459835
SN1,M07-Jul,3-Wednesday,EV,Period,0.2696369577383424
SN1,M07-Jul,3-Wednesday,MD,Period,0.19165681011736876
SN1,M07-Jul,3-Wednesday,PM,Period,0.3590608217809417
SN1,M07-Jul,4-Thursday,AM,Period,0.5293567251461988
SN1,M07-Jul,4-Thursday,EV,Period,0.2539782987852876
SN1,M07-Jul,4-Thursday,MD,Period,0.19262925402130046
SN1,M07-Jul,4-Thursday,PM,Period,0.3601057801284473
SN1,M07-Jul,5-Friday,AM,Period,0.5408788629547528
SN1,M07-Jul,5-Friday,EV,Period,0.24835682781285134
SN1,M07-Jul,5-Friday,MD,Period,0.1916871704745167
SN1,M07-Jul,5-Friday,PM,Period,0.35744871037038106
SN1,M07-Jul,6-Saturday,AM,Period,0.5890601071975498
SN1,M07-Jul,6-Saturday,EV,Period,0.25462642554087805
